903 2415
343 746 954
788 182 219
291 381 266
814 306 794
380 228 573
53 894 213
86 888 607
702 546 563
207 313 968
876 771 148
66 161 47
692 328 908
227 177 339
760 157 327
864 644 732
726 382 256
578 862 873
283 84 801
316 126 147
43 600 985
468 853 992
300 65 546
78 353 846
195 436 711
747 362 867
690 198 866
463 880 34
212 180 422
486 93 835
886 200 43
63 38 116
40 78 210
575 95 989
287 477 697
756 614 653
804 653 201
28 502 719
288 121 276
12 33 807
633 12 846
75 618 97
374 34 109
340 39 611
318 226 13
715 28 611
41 191 999
169 600 336
543 830 177
862 301 329
868 202 462
654 404 403
137 109 736
665 762 435
462 155 575
631 358 514
86 165 46
545 119 62
330 81 751
300 736 817
636 573 904
79 703 73
245 26 411
559 745 149
508 349 948
265 359 735
145 93 157
708 780 922
287 197 509
58 429 74
767 120 507
174 684 641
890 167 809
218 509 348
582 54 605
212 202 45
471 297 180
200 144 387
814 363 34
84 230 732
663 99 70
258 305 860
151 265 580
887 378 969
570 346 246
