916 2584
78 913 722
258 151 694
697 804 99
194 735 68
476 561 610
416 916 490
235 750 30
551 855 866
452 233 917
904 226 529
212 124 224
162 410 861
825 124 283
564 781 59
496 604 592
155 899 431
598 821 142
256 238 194
194 844 468
824 38 301
750 476 427
240 18 100
145 536 742
258 25 525
206 338 957
446 882 515
507 768 334
275 811 299
507 57 440
384 316 973
374 769 990
638 855 42
441 779 280
793 133 746
633 7 553
280 408 449
473 152 67
849 642 136
616 873 853
551 468 204
332 342 576
907 293 268
423 154 136
89 760 991
465 175 768
75 869 643
230 459 287
189 741 884
653 388 881
679 608 619
900 763 699
667 467 253
316 855 986
882 565 335
180 597 356
883 115 307
910 591 789
685 662 527
909 166 948
881 584 552
191 718 855
387 61 623
265 107 951
710 416 302
17 99 452
394 361 852
346 60 845
134 670 1000
379 492 26
783 423 752
295 619 433
331 675 267
118 447 669
765 689 669
108 657 713
416 491 163
121 659 535
874 377 737
189 353 619
200 630 16
70 125 453
848 691 959
320 147 275
36 699 363
625 500 658
564 761 836
803 818 841
625 630 380
601 140 16
687 610 830
225 867 611
838 169 777
117 843 828
846 325 259
462 882 115
616 385 241
368 901 122
261 297 352
103 710 99
834 683 820
1 531 432
537 799 97
290 804 353
840 894 127
191 123 621
257 197 305
175 353 169
346 860 671
618 201 131
862 12 105
275 802 882
656 741 873
724 763 93
56 103 828
628 698 322
556 8 577
24 514 227
741 420 901
862 569 303
353 247 602
113 738 954
50 210 338
523 656 248
545 653 560
19 771 9
400 215 625
610 300 517
499 370 873
26 535 297
224 500 306
492 411 41
470 101 894
902 457 885
760 434 626
891 302 956
31 168 973
357 814 14
275 423 353
431 4 667
153 699 254
189 133 775
330 73 962
692 87 322
183 838 289
498 130 121
379 628 162
503 42 738
352 437 112
631 677 93
744 643 387
297 384 493
368 889 258
324 283 572
860 141 256
104 2 29
49 71 81
26 910 358
35 222 513
755 661 110
198 566 498
866 211 923
567 363 905
783 220 73
393 399 260
855 267 449
80 761 27
90 822 397
571 498 442
862 586 569
776 544 334
579 356 812
12 813 607
736 780 261
370 569 45
601 342 246
467 875 988
489 493 700
180 380 205
328 802 554
650 189 223
496 870 175
59 691 505
751 3 854
312 21 94
357 128 245
425 677 599
811 291 603
546 675 181
800 616 202
111 519 596
399 625 289
313 110 357
65 195 944
522 524 215
734 246 713
50 577 256
54 632 932
407 808 936
846 154 521
155 79 55
728 376 953
913 247 472
46 204 647
142 663 533
580 810 754
786 11 420
796 365 574
339 240 581
825 160 6
752 207 719
37 587 313
320 301 317
712 510 61
617 650 671
854 650 988
304 634 827
111 394 575
680 312 655
37 226 418
242 831 402
139 158 879
68 106 721
682 593 126
176 903 35
194 813 105
790 795 690
850 753 729
710 875 194
33 210 750
643 514 974
682 557 677
896 427 145
41 469 819
832 890 791
603 761 258
521 585 384
861 336 619
548 340 348
176 395 205
348 147 104
306 716 330
282 5 843
833 53 490
271 360 817
613 465 711
624 142 918
819 552 160
43 14 979
459 858 740
855 76 460
22 683 27
88 108 431
253 652 441
