9356 28222
7242 9293 227
175 5809 717
6724 380 406
6142 9007 675
6914 4786 -705
1285 9068 -225
7816 8935 -950
2221 8956 -230
8069 7920 -186
7174 3076 -215
8005 1031 -29
5239 107 518
7508 3361 539
5662 3351 -732
1637 5961 302
1931 8467 -643
1024 4161 -669
3223 4420 824
6091 1596 -409
7212 256 406
5295 5847 266
1492 3105 900
681 2775 -698
3318 5100 -827
587 5733 -337
3605 3165 868
6906 221 -317
7035 4648 176
377 8260 -8
4366 2688 720
844 715 59
148 4430 213
8497 5195 -69
3922 4311 -680
1757 8405 -38
5432 263 892
5791 3565 -671
4134 8221 -268
7478 4772 -518
5752 3232 332
4151 2404 931
924 7601 -30
4112 1087 -408
7897 3167 740
7889 7201 -753
8314 3454 378
591 8061 -898
6470 4183 -869
3390 3604 -714
2725 4699 211
5077 6446 746
3532 3569 -135
3635 3522 -351
5219 8069 201
7373 1665 -314
8471 7323 -612
6615 5200 -238
2925 187 9
2732 6249 923
7240 4955 460
9129 5232 169
8284 7579 -465
1223 6293 555
7224 7081 -288
5879 6115 -896
4425 908 69
1295 886 -283
6326 1938 605
1514 417 -41
277 6653 333
3805 4568 -728
8319 4018 -868
7430 1622 890
4514 1010 -909
7528 2335 -399
8498 5087 -819
1955 121 -503
1621 3632 197
1368 531 339
5600 6140 -356
6170 1499 -838
8870 2236 981
5655 3734 -576
903 4568 118
1504 2236 26
1414 8123 -283
3059 7505 288
8294 4403 -349
8198 7149 -747
4507 4053 499
6668 818 -321
904 823 -806
133 871 489
7934 5182 -160
3397 4782 -794
8294 8498 696
4893 2332 681
4242 3093 184
3673 1574 205
4780 5050 -309
8639 6094 994
9002 4329 257
3677 1291 -441
5501 3294 -59
1923 3640 936
4697 455 527
8985 4779 -137
8093 7932 -934
3903 4067 -598
6133 9345 225
963 5701 712
4454 1596 407
6786 5564 433
2068 81 -247
8884 3046 721
5620 4600 -475
2974 4600 -650
2183 3515 343
4588 6205 -681
6263 2129 643
5654 9156 -662
3112 7010 -625
1235 9009 -20
5067 4340 -841
6045 6037 -905
391 7283 947
3108 5451 797
8815 8873 689
554 2060 78
6815 7471 -713
5592 5681 211
3550 1147 99
6986 3067 181
6745 2278 -326
5305 4089 565
3117 5600 240
4143 8541 -870
1789 1140 -740
9290 2198 733
6349 6199 155
8002 676 -276
8785 5847 -73
3603 6011 257
4188 365 -300
971 4755 854
8154 5590 953
1613 5206 -958
7094 8956 -201
5230 7662 149
3928 4226 -69
642 9228 570
2850 2270 -726
4015 1257 -292
6702 3668 633
3817 1277 226
1008 9079 716
5283 5683 173
4267 3180 -562
6232 5637 44
5195 2207 -262
6314 7834 942
2367 158 -447
67 8767 340
5561 9283 815
7205 3786 52
2464 7071 512
521 5813 -643
2482 8825 -867
3264 4664 184
3674 6766 488
6215 836 667
9353 6462 -557
5141 2179 154
8922 8122 -400
8102 5436 354
5521 9006 -937
5601 4555 -111
4290 4635 -276
8982 4041 -394
6392 5156 -906
4171 2647 -46
7217 9268 -146
4028 7356 -841
924 219 281
795 1982 139
5530 3005 536
3154 211 540
6058 9240 -324
1063 6398 943
811 337 -957
7367 1215 -824
5698 2413 -285
2770 886 829
4341 2029 263
7777 130 112
4009 570 -228
1083 5533 614
3103 3425 -686
341 4130 -289
82 520 -793
8862 642 856
9133 4318 275
3747 3809 178
2139 3847 440
2885 440 313
4489 8983 -314
2332 6733 -945
6452 2935 217
3011 432 -381
219 8512 -585
2009 5608 -859
3173 3721 385
3577 7494 814
6181 108 482
5589 5192 826
4444 4595 -196
6949 8651 -31
6583 8712 474
4269 7802 49
346 614 -306
5475 4244 -746
401 5776 -881
1873 4462 -610
7958 4429 -613
7781 810 17
7398 7998 -675
4355 305 -886
1191 5941 587
553 3956 -274
2439 9035 -886
78 6444 -160
3440 6965 350
4595 1421 759
5740 2855 622
4181 843 -768
8300 8806 332
5393 803 358
7539 642 -68
8572 320 -570
1277 1488 378
7285 953 472
4414 9036 -613
6638 7253 -747
4275 271 -603
6866 4493 -74
7947 9337 -33
2307 4984 -524
4987 6821 22
1367 5104 421
7360 732 4
275 7381 525
7812 6385 -747
1137 4547 -501
4386 8324 611
115 15 -296
4621 7592 -134
8362 3338 169
9233 2616 405
5422 830 551
4424 3830 -721
5865 5564 -959
7151 3659 -552
5215 6873 421
6845 6942 66
9217 6779 -530
8386 6728 -3
8946 3084 956
183 5793 245
7568 1542 584
8236 4029 791
2102 305 788
2524 2567 -447
5911 2053 -736
4032 7378 871
8369 7026 -526
2165 8244 -253
8175 2062 -808
2249 8115 465
379 2621 -788
4198 4539 709
8814 6593 -69
4119 7480 -681
4216 5671 947
8002 9300 -861
3884 6909 536
4395 4976 -75
3303 3167 617
1995 4998 181
1932 695 666
1209 5341 -849
4576 4258 -788
4997 6117 749
7914 7420 -720
8662 2615 504
2252 689 -355
505 3213 -215
311 2906 -509
1500 5733 774
2201 2646 -483
9104 2236 841
6376 2768 503
4250 5519 802
4784 8016 942
8986 459 191
1169 8805 375
1816 8089 597
4144 4183 -435
361 3758 -659
1700 1198 -826
4462 5763 809
2683 9105 -125
1999 4749 747
5240 3159 -848
1907 457 -294
2450 1495 764
3036 708 729
6260 7537 636
1606 2311 113
106 1363 72
4710 438 595
2268 6420 -982
7415 2638 726
7316 1558 -878
1163 4264 79
6745 9233 316
5366 2616 618
5385 790 -927
2278 8409 -738
1096 591 -172
9078 3271 75
3970 8325 -587
4834 212 153
138 5869 326
9319 533 -129
5702 8359 -685
8019 6809 476
23 4089 -557
6749 3747 -548
4167 5051 267
3524 6249 -448
4458 4032 863
3467 3562 -205
1325 7182 -823
3972 2861 -357
6270 4115 214
6563 2950 923
1441 58 153
8300 4795 934
4451 8638 -608
9143 3687 29
6205 5415 730
8381 2033 319
7488 3597 -367
3990 6473 750
6381 7749 -190
5281 6415 -22
3308 9154 -547
9278 3570 -120
9014 1369 673
6472 3678 -345
4327 4528 -403
8653 3030 -886
936 5630 -587
8219 6352 -125
1106 2775 368
7379 1053 61
5009 3464 720
4599 1868 635
4002 7646 393
6227 3114 186
8979 7439 249
2857 5930 -863
712 1107 -100
5661 6635 -438
7959 9048 -166
7397 8416 -7
6431 4171 909
59 3570 445
7585 3896 647
6538 3561 530
8465 8041 761
5852 6731 208
5436 7785 101
8484 2504 441
4034 7685 444
768 1373 220
8712 4252 -337
1834 1781 -85
8300 3353 -871
352 6626 316
3618 5465 71
4277 4025 -104
2011 2199 988
9171 444 922
581 3121 860
8907 1618 -186
4522 4141 -864
3435 6468 -797
9348 4608 -955
679 6354 117
2719 1454 -805
1188 1347 -667
3580 3954 -9
7097 4191 -588
3866 1865 154
3612 6029 -637
7985 3930 694
3651 3733 -567
3513 8582 -807
2249 1890 -412
2666 3511 231
8851 2689 229
9060 5537 993
7042 6265 79
7297 4866 -967
8742 8254 217
7891 2669 623
8379 8823 -918
6654 6256 -366
6842 2583 273
1623 31 748
7730 2145 -4
4219 5388 347
762 1396 -889
2660 4224 375
1303 187 -665
8556 9157 842
4126 656 -543
7873 3691 -806
54 5950 725
6400 8998 -542
8000 1338 -280
2472 5159 -948
904 3906 -647
1921 6790 27
6394 2830 557
4970 9206 -468
5114 2834 -61
7349 8385 142
5213 5798 -886
7409 7451 147
3326 3873 768
708 7120 -384
4625 3904 437
8008 5855 -245
6689 4608 569
7677 8573 265
4039 7591 -458
6618 3849 -685
885 3528 -713
2270 3177 -291
3025 6783 -619
6763 2709 559
957 1535 170
1080 3991 -427
1685 8189 -285
6550 8823 -556
4400 8028 -644
4064 7124 910
4648 3825 310
5052 1890 167
462 418 -642
1792 109 322
2214 8997 889
8557 5703 180
8174 3829 -2
1690 282 -640
2224 7587 -730
8318 231 506
1716 4760 -153
2377 3997 747
6109 510 -142
3452 9320 672
1155 565 -775
8095 1020 -236
3995 2135 933
8370 2246 592
64 5349 612
8742 6880 627
4602 905 936
3583 8587 -859
8182 1424 -604
3124 4018 353
2742 508 495
6217 2514 -266
595 7958 -927
4204 549 -544
3749 7301 317
7706 5546 -495
5210 2194 668
7724 4210 -75
7220 7842 -168
2321 4472 88
5511 1812 350
6121 9137 -756
7032 2226 -385
2851 5575 -154
1764 1999 720
1649 4077 -940
4547 9248 219
1124 6849 214
5003 89 -26
1554 3279 192
4532 3871 687
7453 903 721
4571 5878 19
7843 3100 368
5544 818 18
7052 1471 804
8920 3359 -173
1827 1685 -953
2773 5358 -461
5313 4339 274
7589 9021 149
4767 1077 -272
3355 5323 -153
5877 6561 369
3317 6107 -522
2390 60 -501
2103 3641 -66
4743 2824 213
959 2995 -773
6428 6510 -44
5874 7548 172
5100 5188 69
1952 9336 787
833 301 -145
4805 1879 455
1405 1657 904
6622 6505 -285
9014 1910 575
5051 3486 -678
113 6132 -801
650 8336 -333
2675 3040 -444
3754 2233 459
3278 2680 920
2574 3541 620
8462 480 -80
924 5868 626
5414 453 286
2020 9091 133
7710 6965 32
5113 8821 -184
6679 8924 311
473 2991 346
4643 936 61
3538 4267 -793
9208 4139 -283
6047 7036 -779
3775 3116 90
6478 8153 635
8794 8096 913
2289 1134 -616
6708 948 -459
6378 8742 330
1689 328 -776
1277 3257 129
5632 7023 -365
6161 4872 -348
3856 1241 83
794 4913 473
2726 5809 513
4366 5190 211
7202 2375 -440
1937 6167 -859
9202 6005 -497
2969 1302 -536
4741 714 47
6721 4953 -549
5368 108 -609
7994 2996 -45
3053 901 -791
2397 6556 -513
4908 2788 -756
485 969 -617
9042 3358 -355
475 1560 672
2232 6133 -269
4794 5998 -654
7383 4680 744
7075 7667 -358
5389 7366 623
1507 6101 -691
730 6018 -353
4886 34 -627
1611 2982 -577
6108 3288 -662
4334 1959 -966
6532 4392 -641
7826 5161 -38
2827 4959 -236
726 3802 -177
3072 3714 -344
5509 1211 -441
1276 2356 415
1940 8875 -282
7536 3496 -492
6813 5847 215
92 1407 -91
7480 3554 768
2428 6085 -978
2201 4554 472
6695 5633 -420
6606 1992 435
5920 8105 776
1419 444 882
1100 2378 142
816 2113 868
6374 5080 -658
6698 8666 716
4163 3280 268
2767 1312 -290
7278 2068 906
8949 5737 776
9305 531 412
753 9229 -1
481 5917 -725
9318 625 -808
5129 7640 419
4226 112 -292
5115 187 -119
8501 2117 892
8091 2643 -346
8828 4605 -811
2128 1185 -935
7491 1494 917
5642 7075 -380
7737 840 554
2625 7051 168
7249 9071 -515
7975 6461 -317
303 6086 99
8713 6604 -506
5615 4795 567
8179 2447 367
6323 4911 -3
455 1776 -711
7035 2904 -244
5754 5376 -525
72 9112 991
8670 1845 617
4827 5447 -442
6866 950 741
5631 6221 647
582 4750 -920
6678 5675 -211
9097 995 -387
7426 659 -178
1431 4016 -483
4824 4972 -589
6863 8951 -244
2686 1203 -719
4335 8663 98
858 7939 494
2634 7007 477
3391 1910 -685
5776 2553 -600
1856 1976 -905
8447 6860 -994
3680 2659 -973
4661 7585 -112
8380 3906 -882
7153 6333 -289
11 2515 -328
1364 7991 644
3913 6212 -252
1775 1207 712
6150 2670 -519
3877 4001 -34
730 3638 -161
1422 1046 680
1327 8249 946
4952 862 881
353 5682 -162
2661 5139 315
465 6800 37
9170 3043 325
2711 6343 -169
4387 5988 641
2792 6553 690
1368 2157 691
3974 5709 493
8818 2877 -186
6315 2620 -484
2321 7312 788
8080 1228 610
3694 264 56
8135 6275 -811
4 4637 -297
5561 87 810
7522 7658 -688
2122 6453 444
6650 4901 -415
3301 5613 413
1665 4452 562
8430 7026 101
7086 6160 -777
4427 8669 -582
4298 5409 -986
483 4515 559
5375 5346 597
8885 5122 -194
6754 3437 435
570 7394 -260
7113 3016 45
8184 8163 135
8095 4926 -960
4219 5340 -69
4412 1593 466
5315 4312 -516
5520 6442 -255
1942 7140 887
6431 9201 828
8566 7101 -357
9183 1095 184
6902 1402 -343
692 7855 406
2116 2566 410
7836 7950 -90
7724 5140 977
5217 2267 -867
2990 1873 981
7262 477 -623
6047 8636 318
5298 3400 -431
6948 7937 -305
3187 2608 80
3395 7130 591
1300 4526 3
6886 1482 576
4897 7510 -245
3575 9242 -315
7871 2456 -282
7240 3743 239
3389 7952 70
4828 7411 -296
292 7627 317
8403 6984 274
4569 8594 120
7965 3702 246
3218 7752 -781
7166 247 -144
1678 7682 -635
7246 5722 998
3182 710 -526
630 4179 -29
7591 8721 953
7722 4891 430
6020 7934 972
969 8155 326
7243 994 722
1370 8126 -223
6283 3135 459
4128 1682 595
3679 4966 550
9062 1756 -434
6387 1153 654
1252 8421 -976
2074 5129 -643
6816 5314 942
2309 2073 -365
4037 4109 -35
8121 8645 -545
136 1266 926
6526 6103 201
4863 1712 -444
2109 3924 476
4696 1094 942
6121 3450 209
2853 7754 268
4046 7538 657
8777 617 -376
4085 2213 -284
7836 2230 624
2892 7494 910
8862 4007 -838
4892 3401 -585
2312 236 702
5338 1236 986
7440 3507 -311
9005 6679 -851
6599 6210 213
1993 2208 -175
642 6415 -966
2341 8170 -296
5151 2508 -725
5141 5099 -895
8597 3007 -951
8900 5608 202
4651 5249 55
3500 9244 -792
7929 8776 -493
567 4835 -259
98 1497 199
3899 1503 373
6283 1767 -214
2320 8304 -958
9331 609 743
741 1683 699
4111 8279 -509
131 5980 -30
4246 1132 -202
4403 8489 -729
5205 2831 26
8077 9271 -418
3589 3208 -604
3511 1198 -368
6323 355 491
8183 7913 311
2766 7191 206
5721 3382 424
7933 2327 57
602 6277 365
6596 4141 -290
6714 7007 991
6344 6909 -10
7856 5650 -520
8024 458 -319
4712 3744 947
1133 3121 -446
2860 4678 580
6797 7615 210
4289 2792 -142
7441 801 -75
4545 7911 -495
49 9074 -487
1496 8432 -633
2680 2150 556
3415 1074 498
2523 2253 108
2684 2222 -303
877 1337 916
5466 7026 -389
1660 2381 384
7967 2765 224
1023 8692 654
5540 8628 742
8960 3558 -932
292 2721 -591
6683 2761 -810
5726 5635 374
5946 1203 777
5388 7302 -992
1404 7259 721
997 7319 929
362 6481 -54
6928 7057 268
8186 8628 -538
5789 3251 -922
1556 1692 135
5622 5878 595
3738 8420 830
4250 2593 573
416 6705 -437
6231 1815 566
392 5884 -947
1238 3761 -242
7121 5640 857
9140 2268 -818
4182 446 173
9141 1212 -501
7930 1253 -611
4094 7373 734
773 6758 399
8701 7099 399
9187 9006 -403
3405 8976 -237
7792 6534 566
6998 7604 862
2547 2117 149
8229 8016 436
4211 2019 -465
3935 7090 -601
3550 2615 -565
2915 3015 435
9140 1809 832
7089 8018 227
7486 7828 275
3745 1422 -371
1730 7426 -452
8243 2026 114
1169 5049 70
5474 6462 26
1715 3143 813
3384 6419 860
6832 7386 658
3118 5294 -173
8689 1900 -464
3212 5583 203
7340 1792 -905
3449 5591 -937
4340 5112 -919
4393 4999 -836
4714 4202 797
223 5170 -4
368 7913 431
4094 7656 -355
8817 6448 229
8266 5982 510
3702 6343 659
6462 5985 -326
6834 2012 1000
3471 8710 85
608 3262 -645
2016 6003 681
7319 6970 -50
2635 7967 643
6641 2346 -823
9013 1081 -103
2789 6625 394
9175 838 135
5937 7083 -91
2281 6655 -438
719 4061 682
3484 6543 -746
4342 7241 248
6782 7047 709
5324 2120 -800
6791 7565 375
6316 4891 -576
3202 8845 127
5906 3658 -755
7572 1475 74
2345 4180 -91
6471 9010 366
8046 6747 719
6517 6328 -112
76 1028 45
7439 3978 -677
176 7767 404
1554 7290 -171
639 4202 659
9067 608 239
3159 6275 -719
268 474 366
4606 6889 292
2355 1640 -634
2477 2664 154
2351 4285 -970
2338 9253 -596
7737 2834 164
5886 7631 567
8420 916 177
4492 1286 -959
456 4569 447
2558 8049 310
324 8694 -954
7649 3719 -728
6524 2562 -334
386 1258 -183
7734 2124 266
6593 9028 447
6141 1613 -956
7347 3967 801
7283 6431 791
9275 7498 -617
4717 789 289
7033 6639 -391
8815 3720 613
7926 7208 694
3231 6018 -502
2910 2438 160
5642 7044 -777
597 8576 -133
4825 3257 269
6026 9083 -362
5599 8634 -610
8333 5187 -553
8512 8948 24
3208 1408 834
6087 8027 324
7720 1392 660
7848 4179 -964
3420 3866 601
4878 1864 714
6359 3731 624
8487 8794 -643
7571 7768 753
2576 4800 594
6565 5099 881
5566 2270 -298
2702 8960 490
1845 4332 873
2428 7546 490
281 7147 3
6602 6860 668
299 4358 -623
9016 5106 602
8434 8782 -723
9316 6144 340
3797 1074 106
5442 5923 655
1756 8460 -681
3312 2052 182
2127 8409 -591
8397 6192 -664
2329 2438 -890
8826 3092 132
6126 3850 970
5421 4388 -998
592 195 -499
9024 8762 -197
7336 8768 977
4607 6401 -65
4779 2782 -603
715 3560 728
4312 7033 -690
8769 3361 -229
65 6737 633
2268 7423 -164
4851 6059 -486
1068 5039 970
7558 1427 -509
7461 381 -970
6436 3297 182
1121 5493 -854
1317 3339 661
6969 930 -653
6474 249 -860
7127 4099 688
3597 6110 -89
6412 6050 -751
1897 5820 -554
5205 3514 -840
8069 8468 -126
2029 1450 681
7005 6231 931
5391 2621 -146
8933 5776 705
8810 5997 -412
5999 1187 -730
5592 5507 -222
1256 3448 -368
3419 7832 -811
5810 5801 -844
8490 3349 219
1198 4321 -238
3801 4047 -497
7010 4437 854
1648 3020 -247
3534 8789 233
4944 1181 415
5464 4334 223
4326 2864 826
6030 8585 542
7746 1390 244
8885 1164 -122
8081 8871 -756
1009 6380 649
6825 4922 510
2793 12 -742
7507 2894 -725
3577 7001 -618
9043 2835 -582
8206 5430 109
1090 3476 99
669 2811 318
6313 1320 929
5897 3066 -486
2033 975 -196
1332 2241 -304
5128 8155 -735
2687 8023 -418
2660 8823 934
6429 2823 524
5322 6511 634
6008 3107 -323
90 8797 -549
456 5715 758
2394 5055 514
5151 8802 -608
6820 6277 204
4703 6322 199
7581 6034 -316
8579 7385 218
4186 282 -103
2593 4615 -308
6490 1655 -263
3829 3669 -673
4178 7033 373
5203 5253 315
432 5458 230
5341 6657 -947
3612 1681 663
6462 7136 -589
8640 2653 -924
1067 7499 224
4650 8134 -185
5655 3451 92
6583 8740 -339
2876 8301 198
6592 3940 742
1264 5601 -19
3160 3377 673
8180 8738 781
5192 960 -748
1331 2234 -582
8476 3164 -895
2242 4229 -838
2896 6273 77
7314 5792 -139
5813 360 -349
282 6083 237
513 257 -318
7190 5839 390
8740 6704 -910
4657 1925 853
992 4685 -878
679 3360 -968
7402 7365 14
1266 4196 -22
3944 7481 472
7706 207 -810
8313 2282 900
4799 49 601
1731 1736 553
6504 7138 -555
2565 3003 -542
3387 4805 -713
6398 7107 585
8963 1619 -181
1154 5163 -85
2509 4123 -799
1348 6924 73
845 2963 273
1155 2637 672
671 2650 -648
2169 3105 -180
2415 5991 -774
3114 4184 255
7484 2989 -575
7006 7075 264
9084 118 598
2038 7733 -213
3574 9072 285
9018 4006 913
8876 2905 797
6033 4912 343
4491 2696 347
9287 7885 -576
2823 4851 -674
3536 6830 -353
7525 7519 -577
2507 9047 183
2294 452 -371
66 4267 989
634 3492 522
4616 8187 986
4788 1951 -977
5311 5427 -314
2946 1133 -931
6696 7348 -665
6946 4181 461
3903 9076 -756
6416 6671 -827
8326 1743 -566
2594 8775 -707
3258 2597 -127
5537 521 -69
5003 6946 -725
6951 8505 -907
1062 2433 247
6093 647 -941
1684 1809 -698
3993 5373 -594
1864 7806 -542
679 8821 -699
7722 6749 44
7637 8431 624
8884 980 -993
9304 8945 266
3836 2672 -267
3149 8966 381
5997 4214 814
6106 811 -522
2929 2700 -65
8666 6564 313
4828 6295 -323
1202 3906 598
1182 6064 996
3011 3180 668
5217 8635 -72
3954 1421 -442
9041 6555 -662
3540 2452 -605
4580 1416 138
7489 1152 -638
2709 8237 -609
3501 3940 962
962 7976 -820
3409 982 827
8038 6812 -416
5718 7912 573
3233 3765 695
6832 2357 -204
3381 3049 -786
4324 5462 74
304 8934 -505
1442 8999 279
1485 5182 -68
5867 3483 505
1261 7648 -648
3106 2951 -81
3722 8506 -952
2051 5845 817
895 6330 175
6159 6957 -238
2897 3272 355
7673 2890 -486
8491 3128 385
3369 7886 90
8066 7886 161
6959 7334 887
1680 1648 -235
7321 8911 -423
4150 8336 -662
1044 5692 143
7375 7408 -366
2701 7575 979
3752 142 689
1733 5594 463
1498 6881 -292
4338 1242 -782
6668 7580 727
1924 3962 198
5509 4527 107
7304 7305 -501
3291 360 -950
5756 1699 876
5707 5594 -647
38 4846 40
8176 8967 -340
4376 8392 -375
4980 5648 -519
1114 2108 -266
2472 8180 805
3237 1940 -577
7476 7191 -122
360 7677 21
5597 5842 586
7382 2684 561
6822 777 -457
398 2232 490
5462 5442 479
5192 8037 467
9304 2128 -623
1646 3354 -133
1601 6841 -706
8274 3641 128
3771 8974 498
5697 8201 611
7097 1868 753
1324 5502 -141
8057 2428 418
1974 2347 861
8758 3251 -216
8235 6315 -656
7477 1611 404
222 5795 -848
5814 8829 769
6788 3855 582
1214 8331 640
785 7986 -441
3037 6475 581
803 7144 396
2644 6611 -431
3842 5539 -81
673 6902 -218
2627 2978 771
7850 5625 860
3294 1302 244
5158 4078 975
9047 3273 240
3675 1322 -92
7224 2344 -949
6309 8062 19
2262 87 587
2798 3662 238
1551 1120 -411
2523 1299 730
3899 8969 549
4768 8488 760
2652 9120 -865
2123 9051 642
1638 3183 -560
3625 3592 980
9241 9349 729
1422 4229 -20
1599 5342 44
9052 238 42
4553 1238 520
3892 5171 -683
6425 4423 931
8115 8373 233
1065 7790 -745
1787 2115 -69
2443 1216 -28
2179 6872 -140
1712 2981 68
4423 2024 315
5783 5035 730
2170 2628 794
5052 3363 -764
5924 8583 -538
6917 1763 -296
1701 2752 954
7383 5588 841
1678 5752 -463
6644 7788 913
5891 8183 -201
4699 8517 -836
4369 8986 773
549 765 305
8302 4699 -521
629 7631 -159
6742 5138 -439
4537 1301 -598
466 3828 -641
82 8598 -452
4183 993 994
3842 7785 273
2017 3422 -2
2655 4063 -186
8642 5516 -324
2148 7946 -994
3473 2567 -959
4156 1088 966
7155 4856 -132
3476 4259 -358
2187 893 457
5977 8986 -767
2592 5197 931
8156 7699 160
6386 2692 501
6430 6076 -325
6205 8436 -176
1937 1049 115
8550 1069 28
4090 6672 -492
3080 8666 596
8690 6840 597
228 4670 -818
8016 7012 901
7574 5717 -187
1457 8725 -241
7313 8850 -737
1649 7463 373
682 3108 506
5684 5786 356
6648 739 -494
6206 3835 -778
243 8184 617
1143 5248 250
4534 6512 203
2786 630 -680
880 4538 -552
796 2681 929
954 2307 542
4933 7182 -912
1754 1609 -936
1146 8536 820
8802 3330 -521
4325 5840 553
752 4647 14
8808 4140 -731
4161 1784 286
8771 4857 -156
3858 2176 885
5348 1621 -161
3058 5104 -897
710 7191 76
3905 4178 -160
9227 3414 115
2334 7317 345
506 3844 -728
926 6049 345
8304 7038 635
2457 278 57
834 4857 -302
8570 5810 605
6794 3953 611
3051 5304 51
2329 30 -156
701 1300 -995
1930 8782 -952
8882 4831 402
18 931 -427
942 7867 -904
4918 5975 325
2036 5601 -268
3850 6828 35
4353 5698 -615
716 7323 322
237 3018 966
5124 7839 -657
9333 4203 -653
8412 966 784
6366 5639 686
8677 8299 -579
7236 5122 670
5308 5347 -34
1130 4116 212
4598 5204 -559
7318 3955 66
9234 7310 615
2776 829 755
8396 2867 519
2338 4270 -171
1039 1524 49
4549 3445 -118
6632 8639 649
2107 6522 -633
5574 5770 44
8068 4309 -161
8521 7823 223
3216 5075 29
8106 6793 27
5275 7071 -556
4401 9032 746
3492 8667 -431
1954 7672 -957
4671 6294 -825
7195 4314 827
6856 414 592
3537 3677 681
6937 5930 -448
3289 5768 177
7431 8091 -955
4379 4142 360
1863 8504 -306
8094 6315 133
5395 4160 -437
3496 1014 -665
6446 5346 -333
7155 3889 633
4152 3624 -957
5469 1654 -470
9081 7211 -28
1137 9185 -403
3415 7152 343
858 4391 674
7347 193 -794
7365 7991 353
6837 7752 -332
2426 2079 -971
3511 515 12
1145 1358 106
3505 574 -71
959 3881 -379
3356 12 -869
2737 1175 -880
793 9216 996
6796 7871 -542
1863 4938 71
5436 3106 -974
7674 2652 349
4636 2693 -616
679 5462 365
6110 8587 308
3007 9239 -430
1031 1087 743
4449 2348 310
1867 6882 -515
2957 6692 -490
3948 1615 -33
1146 8051 -949
1147 3833 609
9079 2600 -41
707 3728 -881
8756 6138 555
8446 2595 963
2600 5541 937
1628 3088 -996
4851 7505 889
1376 4224 458
2218 5060 -13
7002 7786 -598
7796 4032 -453
691 4380 447
4096 8053 714
2390 6196 -730
5956 3460 317
8737 134 44
2980 4921 354
5374 8460 -411
1221 8907 -355
3249 8051 734
5797 4923 154
9062 8367 523
6843 3555 813
3483 4345 239
3970 6604 -593
6163 4475 -878
3625 6473 -736
7397 6133 -865
8431 2480 -571
738 4848 629
8399 6571 946
1683 5287 200
374 684 -105
7458 9032 142
1048 8766 799
4202 4962 -29
7279 1044 -91
551 9093 897
7915 8078 621
305 3804 -753
6151 8440 115
4690 4744 -931
5269 4376 -207
5492 1956 -565
3720 8529 970
385 3946 351
2283 1203 594
7804 5116 -131
2974 2019 -208
1383 7059 373
767 1246 -294
3031 8462 197
2188 2061 -999
443 7048 -594
4041 7632 -482
1516 860 940
1540 8868 343
8411 951 -285
2851 9335 -668
687 552 -585
8194 6939 -94
4230 3686 -74
8108 5436 -513
4158 7717 -228
7820 1858 287
6996 3680 83
530 416 409
7934 5020 182
1520 8067 109
4221 1264 803
1088 2295 640
6973 9261 724
566 8838 755
4285 5188 7
9189 3716 -18
7560 5784 -940
4698 5826 873
6722 5825 410
6784 2681 -539
4499 2 289
981 9209 783
8006 7264 -242
3118 923 979
659 1222 133
5609 3546 38
198 1556 -235
499 5360 548
7085 6746 -945
4583 4363 857
8318 8061 628
8729 2412 746
2266 6208 -103
4519 8916 -894
6273 5144 21
9101 5766 -691
824 511 434
2179 5147 -252
7632 180 898
7383 7274 -984
5735 1199 -595
1899 4225 828
5199 2918 -736
6933 2913 85
2712 675 405
4330 4239 -276
835 8735 -817
5373 7688 844
5949 6569 -764
1365 212 893
7295 1347 417
8865 5838 -332
4232 7003 248
2008 2448 614
2341 4711 202
6944 1561 -532
142 836 330
2451 181 -171
2125 5562 73
6547 8577 790
4394 3672 973
1586 353 208
4930 1445 696
7232 3460 412
8254 1335 898
876 2341 549
9173 496 322
972 7604 -404
2100 4160 -615
4077 5049 -624
13 5537 -336
5441 5582 -522
3097 242 -880
1882 308 315
743 4007 -471
6485 3912 784
6705 3662 -795
6719 8109 -65
368 8995 136
2088 7215 -560
4970 3480 -504
102 7891 912
6593 6663 246
1695 5412 -411
3325 1169 17
2147 9260 173
6183 7869 -714
7443 6776 423
1366 5826 372
4930 1887 776
5283 4461 52
2045 3510 492
896 2222 -464
7291 9337 574
6296 7968 859
1949 4061 810
7528 8941 -11
4472 4606 993
6766 8532 -913
2846 7055 823
2287 8040 -678
3978 8936 761
6028 4945 69
4598 8078 450
8762 2315 948
4016 7943 103
53 7292 452
5538 7495 -489
5299 9153 -956
6715 871 346
8703 51 -266
7402 8170 710
7647 6539 -870
4722 3805 -607
179 7742 182
26 768 -804
5925 1401 -459
6149 8629 -869
844 4469 -935
4855 6792 524
4594 7540 -846
6841 8047 -419
4327 5809 -698
816 1547 -338
6430 7348 399
7029 7021 -35
5138 6267 -172
3259 5967 -880
4706 7408 505
4995 93 153
1231 5583 203
3269 6120 -727
2843 2952 -772
2518 3848 -480
3519 414 -846
7684 6176 650
2858 6020 -856
1692 4283 102
6355 8238 -645
7134 2877 24
2534 4263 -171
6576 962 -450
1319 2286 588
3937 8859 -779
5702 6102 628
8453 6684 435
8914 1739 766
292 319 951
8682 3025 -490
6358 1265 -960
503 3965 -300
1139 2577 -785
3404 1594 192
2336 4014 365
537 4659 771
8931 8108 -481
5649 3809 739
6392 2752 -746
2895 9226 -274
9006 4369 -85
6888 1975 565
8682 7284 885
