18
982 1701
63 756 430
173 524 526
265 773 159
460 131 381
186 332 240
700 349 599
594 697 371
383 116 555
346 631 189
659 454 719
802 356 318
591 677 460
25 426 696
551 698 585
790 317 644
808 642 910
662 138 182
118 325 673
586 58 416
345 550 935
752 619 104
736 327 120
235 228 476
279 349 819
268 125 947
782 173 335
471 804 272
658 732 518
551 475 169
453 675 752
218 211 93
51 759 635
13 497 870
269 271 13
303 6 837
644 621 123
139 131 946
387 145 777
264 99 726
602 344 966
608 649 421
328 465 10
590 706 445
729 64 518
152 289 643
673 628 655
757 754 550
286 459 849
145 264 631
348 666 630
244 782 472
203 629 807
364 334 973
797 171 923
125 520 672
656 694 432
105 503 580
249 668 331
22 198 794
807 406 78
807 483 19
551 528 624
647 94 145
703 170 788
463 433 85
621 724 882
613 719 660
54 292 966
785 294 795
497 158 853
452 702 982
151 506 869
378 633 664
713 658 295
319 451 299
17 35 915
630 310 897
518 466 522
662 313 188
622 117 46
770 782 709
155 687 155
322 456 863
112 757 339
304 253 448
801 434 433
63 567 961
774 686 388
568 514 363
430 442 750
17 750 100
19 787 537
688 103 716
627 164 898
89 177 908
78 555 975
442 755 31
59 568 915
794 658 649
503 587 972
283 205 706
371 424 888
295 564 594
498 241 821
250 437 257
288 536 360
584 115 471
759 710 162
55 422 152
658 285 512
684 362 475
411 383 742
187 161 895
426 781 661
589 571 839
779 624 602
380 168 688
758 281 885
451 662 631
382 424 509
731 373 370
784 662 163
447 421 590
251 595 359
803 738 201
467 164 307
369 63 688
380 446 862
131 356 82
661 140 872
70 771 6
323 533 409
387 224 815
109 134 597
54 149 858
84 708 269
683 328 391
72 450 468
46 686 215
688 443 416
717 98 980
160 90 750
602 799 307
336 281 725
235 630 320
308 143 264
124 648 570
581 68 34
30 524 1000
808 199 137
424 80 36
51 104 474
436 12 462
562 726 116
322 555 79
344 69 724
328 112 88
751 625 333
485 131 265
585 101 292
565 203 483
513 127 55
97 94 870
698 247 976
312 175 416
622 740 121
117 534 298
397 102 688
484 470 883
485 440 689
540 575 19
100 425 851
524 359 618
591 47 610
170 415 815
743 634 632
349 313 753
154 707 424
469 665 380
418 393 72
569 467 19
431 388 361
271 782 354
233 261 674
588 148 301
574 42 348
199 669 198
481 294 288
615 533 925
232 627 691
421 275 820
66 327 411
175 752 414
324 751 443
81 607 256
393 52 758
313 378 795
527 610 176
341 537 272
647 617 407
561 316 968
142 183 903
69 456 646
609 389 889
179 195 842
307 86 163
561 730 378
446 494 937
441 719 537
517 283 709
199 43 655
178 461 760
351 110 834
95 386 834
678 656 130
454 713 171
232 391 625
689 495 173
328 784 910
624 785 410
270 129 555
724 407 567
565 497 131
505 790 172
584 280 264
477 591 216
656 767 730
55 714 980
634 554 617
153 789 645
342 282 899
476 649 201
762 174 903
152 771 318
51 179 443
376 300 906
379 314 925
53 639 182
679 463 849
527 326 423
60 344 857
185 7 699
429 223 971
556 319 480
166 757 795
375 713 210
63 631 832
662 33 673
74 103 306
19 567 203
180 50 224
757 550 415
583 622 169
59 710 777
397 664 42
769 284 661
718 714 248
303 696 288
769 659 516
300 793 239
191 510 972
189 361 135
506 461 947
306 449 267
17 778 706
47 380 303
772 574 85
29 170 331
742 59 157
78 641 576
29 682 596
678 80 174
86 83 315
527 74 963
473 454 881
189 771 823
485 57 491
546 507 845
64 533 162
159 784 177
172 668 855
614 454 365
694 309 538
317 283 61
594 691 678
805 403 748
533 537 267
526 461 164
617 500 263
11 588 187
233 458 479
187 591 422
315 723 904
203 601 640
588 22 804
610 152 149
368 193 143
425 384 316
641 211 722
659 261 443
711 154 571
119 407 8
202 544 847
13 214 384
554 613 749
708 661 480
506 311 15
410 394 613
683 108 392
440 734 503
80 691 84
589 630 658
56 659 122
531 252 753
540 478 597
361 653 564
676 142 536
773 57 336
525 90 614
670 64 317
658 746 149
165 628 246
578 534 666
792 40 94
289 119 171
682 243 547
242 673 875
684 173 362
92 161 357
72 759 419
482 250 504
318 350 178
34 520 521
716 86 799
177 501 150
672 396 625
41 623 40
793 112 554
99 636 671
565 179 880
706 346 222
696 703 222
649 494 527
763 570 211
283 372 503
392 509 598
583 218 88
437 104 554
607 329 446
498 75 882
516 396 266
199 248 172
15 252 853
525 32 389
262 298 463
603 702 531
657 650 411
533 559 542
601 729 999
620 199 793
715 116 164
553 596 45
324 766 670
793 276 756
658 481 889
383 298 613
589 404 583
276 141 460
73 471 24
487 442 547
380 234 625
187 14 369
120 166 325
249 423 927
562 318 102
446 43 505
299 18 146
353 688 85
81 272 782
416 396 509
548 241 670
585 354 657
109 200 878
110 478 911
77 285 74
658 455 518
227 260 43
555 252 489
213 670 771
571 311 609
81 261 668
493 267 728
421 559 807
499 749 879
740 730 670
741 518 137
306 362 429
795 352 613
186 628 166
515 304 805
169 722 371
241 103 198
212 677 363
253 110 218
791 386 501
622 305 207
492 185 473
14 230 385
511 231 968
715 255 277
453 226 463
481 312 654
379 120 320
388 627 11
216 332 27
403 61 220
215 732 636
168 101 540
670 135 450
49 681 781
146 479 536
264 22 33
536 744 41
628 400 267
304 391 53
126 710 966
492 782 589
312 613 185
674 424 647
621 356 547
749 521 11
304 550 380
555 18 139
679 595 665
682 652 292
593 440 402
471 99 92
538 642 643
265 158 937
372 510 754
519 583 625
553 663 6
543 587 52
163 439 111
713 72 315
151 360 226
171 412 857
505 765 310
357 258 718
430 391 955
350 596 663
642 427 580
147 408 82
123 466 87
75 577 677
442 319 408
356 581 122
711 24 547
305 167 327
197 194 423
732 774 264
463 498 553
422 55 312
20 564 132
569 75 557
421 756 280
552 494 290
184 135 884
705 621 908
93 243 859
4 106 357
306 807 901
301 14 900
673 206 477
684 588 904
703 366 86
768 550 155
101 237 957
713 157 559
398 476 412
574 342 332
670 544 492
709 475 230
612 759 475
82 600 134
387 365 833
414 151 524
192 637 523
550 552 647
808 351 82
382 450 480
484 671 959
463 184 176
283 300 809
677 781 610
423 552 486
433 137 351
414 190 696
444 790 743
9 142 877
627 719 914
539 350 59
213 698 976
530 687 483
695 423 463
480 582 782
281 114 598
324 432 605
211 652 96
451 135 527
372 15 938
100 58 763
27 32 176
585 330 695
762 229 772
715 43 709
90 57 302
654 161 120
491 573 253
380 29 404
688 431 964
723 165 489
3 498 291
130 60 62
437 675 869
702 602 792
799 104 113
403 551 158
527 493 871
276 723 261
334 708 483
61 550 757
239 674 498
290 561 544
480 57 101
253 593 391
119 287 135
586 787 987
453 708 449
284 347 464
215 744 316
511 703 701
723 106 499
13 241 522
57 563 825
645 304 945
758 135 144
652 267 185
146 320 384
287 241 737
55 212 607
725 119 679
651 686 5
41 389 180
786 265 75
444 148 359
622 504 401
194 170 454
47 428 418
378 678 856
12 257 962
205 771 775
734 760 474
436 520 234
318 623 627
317 39 513
539 338 401
252 558 216
593 59 856
670 12 524
383 121 870
249 330 666
699 464 75
135 721 705
193 808 640
54 808 518
149 678 44
756 715 148
748 805 583
559 524 483
616 610 792
211 646 272
622 382 561
73 778 505
689 343 123
656 39 765
772 486 811
427 249 176
543 76 990
466 130 79
63 72 741
451 627 608
345 502 622
166 24 979
420 326 901
303 600 432
576 411 781
258 320 288
418 525 464
431 367 794
51 775 590
202 658 708
771 682 278
700 724 909
153 342 837
709 96 574
79 801 508
229 390 518
751 472 694
346 686 5
208 776 534
291 486 177
562 227 130
78 271 157
193 80 744
802 516 780
529 790 255
39 98 366
58 479 332
308 267 343
196 31 730
248 283 271
129 284 96
626 250 56
543 373 968
264 179 145
142 36 326
358 350 734
750 726 361
164 451 391
157 407 460
478 315 585
485 532 159
133 713 22
773 75 994
584 620 197
556 276 203
110 724 182
474 333 612
218 148 813
12 647 681
491 89 277
647 24 325
370 96 69
690 204 946
306 72 44
443 279 195
573 728 291
685 451 247
653 427 73
679 233 376
331 768 181
580 282 437
630 292 944
632 289 583
226 466 923
669 729 630
652 162 27
399 709 543
377 733 22
308 199 448
714 613 734
86 483 882
71 571 584
271 663 899
617 296 933
680 520 814
370 424 223
242 389 117
329 375 215
677 301 416
374 88 722
229 480 138
496 193 249
175 234 154
348 3 216
16 496 686
280 386 65
31 569 709
52 217 61
472 301 134
175 385 723
265 91 313
310 138 618
522 15 853
610 217 694
488 402 857
147 719 308
750 99 752
3 231 317
500 790 793
658 692 242
775 26 136
471 94 765
625 280 790
492 606 653
560 160 201
692 76 303
615 520 114
741 600 982
64 701 784
200 329 888
314 474 134
479 230 779
319 738 806
700 562 425
166 554 852
351 228 62
319 379 1000
758 575 306
563 588 481
621 514 105
705 479 250
471 368 796
262 789 811
374 639 242
231 641 674
216 794 826
198 560 883
379 206 461
218 130 913
659 202 960
467 580 517
247 597 504
279 226 179
48 501 193
354 611 238
250 803 798
586 762 227
219 228 279
221 345 323
781 293 173
78 725 267
715 590 679
195 136 290
577 378 322
223 89 919
346 594 188
234 694 897
455 560 25
142 61 879
537 202 103
247 492 198
708 342 618
680 113 18
540 154 533
540 165 820
138 212 562
787 134 105
792 420 808
123 728 914
302 51 60
220 4 891
606 388 116
156 399 991
162 616 476
756 18 761
134 67 329
700 545 932
621 86 133
569 512 785
359 276 130
284 692 822
292 301 919
653 637 533
125 415 406
256 668 230
662 519 831
672 343 767
408 146 997
203 757 780
343 798 218
368 199 289
433 569 997
495 13 444
38 681 160
322 276 603
604 767 399
609 249 527
312 648 434
536 419 198
457 620 428
762 684 926
186 672 630
29 27 779
154 142 193
672 141 416
354 166 525
403 454 917
764 269 285
617 637 289
50 772 706
475 192 602
28 131 249
92 50 498
220 532 757
368 741 428
70 806 69
431 608 254
686 206 988
52 782 999
369 228 813
241 187 784
403 686 624
527 792 255
412 353 823
736 492 475
641 293 610
372 691 847
771 657 943
142 77 41
604 114 662
652 618 284
613 212 620
653 243 306
122 728 483
519 791 220
452 199 771
289 327 516
670 6 50
322 780 500
249 509 468
521 60 128
326 797 251
480 639 332
141 544 627
382 2 774
801 688 88
518 486 645
239 224 958
755 797 219
654 131 919
676 350 972
138 556 714
334 5 59
241 684 162
395 251 614
242 645 68
651 501 20
438 128 553
799 213 424
306 11 1000
382 309 71
270 222 468
394 466 346
628 220 720
313 158 162
12 70 917
740 596 818
202 76 121
392 748 552
52 388 15
82 671 705
135 725 17
396 781 468
31 476 19
751 692 706
32 644 293
642 791 928
415 445 345
311 756 948
242 257 652
787 438 912
64 372 879
640 674 336
297 249 810
272 739 747
59 330 783
274 270 613
722 177 563
144 311 905
104 624 864
141 377 698
178 333 464
67 277 163
11 236 547
217 678 1
258 373 878
137 687 450
159 624 872
188 570 847
309 732 370
325 474 391
68 176 14
673 7 197
537 705 778
188 2 84
656 264 575
383 296 290
574 240 269
760 586 792
226 548 13
271 206 721
206 137 344
505 427 464
739 27 965
383 526 176
716 352 221
627 707 319
574 253 63
769 600 681
330 631 434
728 96 996
153 530 711
388 686 896
517 274 101
793 748 694
568 674 551
84 636 240
703 254 239
238 500 166
654 154 161
488 410 329
731 549 737
296 544 265
517 288 75
503 64 459
479 779 606
108 251 116
731 750 209
148 564 548
619 498 372
713 189 942
563 569 173
602 298 554
685 15 849
366 212 419
784 553 532
642 763 872
209 238 352
1 623 860
573 793 942
797 620 103
205 323 102
783 502 70
53 721 862
301 703 568
685 616 963
455 149 956
369 565 283
714 445 366
490 79 729
129 357 171
659 390 142
518 501 625
107 270 256
540 766 881
480 655 625
733 788 95
752 484 794
253 542 141
77 250 625
778 496 73
99 90 98
703 280 702
698 172 489
1 476 878
223 194 313
48 471 49
553 723 393
18 580 380
306 406 955
372 138 990
63 303 289
178 171 69
466 593 988
760 466 511
638 653 831
439 691 734
154 486 994
463 763 406
318 576 399
8 281 503
625 64 300
128 160 437
807 743 848
150 738 617
698 401 458
609 383 530
688 470 175
435 735 949
428 633 111
294 355 650
149 640 734
596 549 872
336 375 945
356 339 43
93 243 671
76 136 761
692 735 412
419 176 976
690 240 549
275 306 960
411 684 531
230 475 720
626 220 36
782 138 756
784 588 185
628 470 944
267 606 933
803 125 352
306 588 872
614 729 951
281 301 567
563 334 451
691 173 121
463 188 913
677 688 584
234 418 96
510 237 328
381 129 267
576 737 387
14 805 566
764 211 541
70 279 773
699 641 583
20 136 572
509 40 144
386 480 482
207 693 821
28 165 915
805 444 480
54 128 8
84 519 735
431 513 701
571 769 292
408 494 864
412 585 726
538 299 748
96 69 771
215 792 141
795 172 656
675 187 42
12 102 284
157 77 605
311 118 848
596 192 674
670 17 233
741 788 571
94 454 244
585 177 396
178 326 652
440 55 709
727 546 90
327 720 146
751 136 313
203 754 34
776 40 599
245 112 970
175 536 684
715 488 806
616 772 477
32 790 897
52 47 889
84 513 752
141 73 609
289 686 392
307 116 218
386 569 352
66 501 510
205 79 948
129 308 297
588 805 875
512 39 196
123 236 815
532 624 592
288 429 140
707 401 955
414 663 142
257 757 946
614 387 280
730 621 806
638 206 161
259 517 504
150 770 17
62 584 875
409 358 672
326 337 79
261 29 969
111 657 556
65 633 404
147 234 185
527 797 3
369 127 513
266 285 557
1 751 153
275 206 383
154 733 838
321 483 275
363 498 372
145 725 632
158 47 48
690 493 291
289 280 392
770 577 640
148 739 734
442 130 986
342 562 176
85 736 504
621 626 173
506 281 275
76 775 422
318 687 86
609 97 848
63 654 93
289 777 944
218 509 210
487 304 90
53 631 253
153 595 375
440 684 690
369 535 131
776 614 195
529 449 605
32 145 79
164 615 311
306 484 677
186 256 972
128 645 472
41 320 559
472 394 656
182 139 999
779 284 863
391 6 735
163 532 498
736 198 569
122 794 304
647 741 774
210 789 934
263 268 780
346 804 323
169 230 247
123 73 846
9 628 77
795 9 27
760 405 648
734 205 693
444 561 14
53 101 158
768 322 949
465 42 816
774 336 975
531 305 370
280 676 462
249 577 232
127 464 61
246 601 568
305 470 973
390 337 594
443 808 957
363 3 903
120 211 862
395 83 1
411 414 827
789 664 567
272 113 948
291 36 247
85 377 589
394 12 149
579 444 495
145 152 596
405 164 591
785 363 559
398 114 728
141 725 519
767 261 764
745 674 319
249 271 438
662 522 430
160 570 825
612 104 159
387 456 842
129 526 919
768 661 989
500 654 646
617 390 927
715 411 881
537 41 407
311 730 502
96 117 387
71 221 894
144 450 630
383 145 915
220 527 517
199 620 618
697 708 913
547 417 101
106 334 216
210 368 326
365 651 522
127 72 482
668 185 673
638 443 587
644 687 75
675 346 450
74 568 205
722 523 3
439 471 138
796 21 427
738 335 16
194 708 962
789 517 227
713 426 690
724 275 640
795 454 149
794 440 662
785 440 842
349 339 621
30 666 745
656 6 376
292 211 693
347 127 611
72 560 561
475 411 916
754 290 304
282 179 950
543 310 110
159 626 183
402 147 403
785 17 676
536 262 289
455 433 160
595 717 553
765 627 530
187 503 172
790 109 496
737 645 790
360 88 558
313 370 464
89 131 368
736 98 948
22 70 521
701 286 896
319 315 202
8 137 642
465 365 814
106 175 637
173 207 795
280 304 776
227 197 365
508 763 571
439 273 972
375 298 250
409 686 749
554 646 662
221 428 942
301 600 567
347 501 86
110 640 197
198 522 673
342 75 357
265 208 392
594 712 122
539 664 740
276 432 152
251 48 129
726 31 979
272 362 178
378 720 199
202 439 476
173 378 924
664 20 732
727 70 798
160 684 508
438 501 680
557 609 592
691 692 902
721 799 549
752 414 962
808 433 451
408 666 625
540 512 802
49 760 977
145 736 432
255 357 420
316 434 767
763 730 75
330 478 388
131 805 12
802 717 180
606 28 926
405 420 424
508 363 123
380 164 531
231 581 672
87 344 833
779 202 214
62 127 89
850 1756
310 176 921
5 771 672
76 664 201
611 550 54
611 754 917
476 420 578
577 38 252
759 665 15
660 319 584
433 840 27
76 683 535
586 680 539
202 12 13
282 489 44
415 783 835
365 16 69
357 642 199
267 252 46
644 103 272
650 433 991
21 116 770
522 405 69
594 301 798
771 101 649
649 208 243
292 479 7
580 695 121
603 665 957
354 57 633
101 634 984
131 543 486
388 317 574
363 13 759
698 72 3
433 470 169
730 95 328
206 688 854
516 746 190
118 422 259
729 322 585
173 468 125
228 518 361
463 103 848
311 244 9
818 680 113
499 800 46
316 445 149
148 305 524
120 220 377
650 659 837
222 515 577
614 25 427
346 523 233
509 524 452
586 346 492
827 727 414
323 651 3
726 458 369
220 365 741
738 558 16
821 242 342
1 583 798
583 40 357
587 54 120
836 777 420
832 797 369
147 291 107
127 183 227
695 452 982
44 729 126
192 4 727
404 713 213
197 710 250
623 700 300
730 284 327
726 510 681
771 480 33
440 154 573
365 699 849
359 449 658
590 692 994
554 186 238
174 276 954
793 160 459
15 522 475
573 234 776
548 642 854
441 15 285
130 637 438
112 689 929
823 230 882
821 676 192
354 605 939
356 462 395
275 41 243
704 642 403
759 485 706
142 807 472
286 406 379
207 718 508
132 12 467
326 327 712
398 493 84
841 709 395
740 593 103
100 358 843
571 282 877
756 74 699
474 328 470
738 542 687
191 83 758
68 442 103
283 763 585
92 157 599
299 301 142
741 82 40
559 41 317
86 750 24
138 60 905
85 604 283
582 520 510
196 19 813
542 31 427
320 84 151
1 90 755
805 463 673
78 402 47
677 574 166
625 778 277
573 562 576
62 355 54
327 524 654
758 301 87
693 233 549
643 262 823
237 753 853
268 314 618
503 380 77
259 328 188
353 498 963
303 620 840
158 833 321
634 194 620
305 299 582
17 639 878
361 88 13
89 781 531
100 115 624
425 274 110
819 166 236
442 10 329
283 152 759
209 760 828
400 113 658
384 648 433
201 140 307
531 232 59
308 169 380
467 840 882
579 277 662
436 798 78
195 354 924
709 424 551
405 813 299
188 494 767
799 340 708
632 19 512
342 607 263
325 28 171
564 180 37
165 540 262
52 323 624
466 469 807
20 262 129
836 454 365
780 263 361
593 602 18
50 558 750
171 774 643
795 197 90
437 568 150
828 61 527
667 635 341
760 542 531
700 395 7
78 50 49
527 347 478
690 116 360
666 412 724
263 232 358
492 115 730
381 513 674
47 765 850
209 779 563
666 180 425
182 169 973
382 677 858
494 415 761
766 370 638
439 756 224
350 570 385
769 438 663
777 35 374
503 788 159
674 261 699
16 604 739
598 516 757
522 240 266
552 115 900
260 191 205
214 806 858
724 650 485
429 837 81
724 231 697
258 749 848
667 12 38
215 736 667
403 672 974
201 612 421
501 811 63
529 392 322
215 773 946
516 796 331
301 755 936
139 80 889
82 707 532
224 751 148
524 497 272
724 355 853
299 332 428
681 35 492
112 232 734
588 475 633
723 655 73
450 121 470
621 778 3
806 253 963
133 794 340
227 693 221
130 780 379
524 512 275
637 523 103
621 143 509
174 576 270
41 233 784
549 657 207
614 247 938
706 175 886
319 405 378
90 850 455
662 675 152
672 35 63
692 145 712
651 562 139
282 20 466
502 220 901
196 286 575
187 786 649
14 27 471
113 612 408
711 578 931
508 579 553
517 268 36
491 508 190
75 703 877
268 560 532
363 143 301
648 706 757
841 774 254
440 459 574
259 407 88
636 741 221
474 816 559
804 647 195
233 147 896
507 782 916
410 397 736
740 392 826
756 543 917
751 130 324
301 520 419
386 477 899
524 154 40
739 274 240
808 750 157
175 684 429
700 15 616
563 589 96
359 443 551
388 316 658
824 89 571
774 807 454
223 436 648
726 740 105
849 617 490
776 285 453
181 194 996
542 9 642
720 239 112
216 442 777
381 784 18
584 257 225
317 212 562
283 197 157
475 384 730
72 561 860
146 313 364
577 343 515
223 810 519
446 238 174
709 396 544
445 180 663
90 231 512
632 314 238
760 745 962
269 411 516
448 81 965
744 31 666
121 778 694
561 849 696
385 567 132
160 137 804
421 55 877
320 435 323
552 568 173
142 139 873
351 136 552
627 660 630
581 133 349
800 533 730
250 8 915
736 251 653
197 713 866
173 447 725
840 42 993
811 524 731
720 46 168
101 340 918
779 237 205
347 687 251
784 381 959
88 312 5
162 194 572
5 594 462
180 812 390
538 194 716
690 595 359
316 655 539
13 341 522
805 51 38
145 729 320
493 743 106
519 239 378
443 628 261
57 585 281
73 786 641
148 350 367
810 831 552
24 212 587
416 817 233
208 245 435
850 550 37
89 483 925
230 35 740
206 501 494
225 3 314
207 279 26
704 633 978
360 565 355
717 222 76
287 523 125
822 284 169
447 92 803
630 588 499
719 710 463
472 415 684
225 255 164
495 219 867
301 129 295
468 786 541
700 311 8
503 251 699
841 376 239
130 363 119
849 289 351
647 425 6
733 295 3
792 657 95
399 81 365
499 674 151
610 481 482
251 717 760
259 89 529
24 210 412
21 309 917
66 457 497
476 400 643
794 848 360
655 727 584
573 636 325
294 290 95
316 663 887
402 333 161
495 444 704
149 378 922
578 161 709
280 756 447
335 412 39
437 126 726
216 715 459
668 787 358
673 203 381
709 46 641
558 567 202
305 78 504
405 247 363
484 431 161
407 281 186
793 299 215
492 225 492
415 428 127
698 210 575
215 222 453
364 60 190
576 568 489
589 86 600
245 481 91
848 76 358
597 64 613
721 294 774
309 656 979
606 744 550
372 1 65
287 188 596
307 288 29
771 374 453
134 510 157
780 506 2
475 176 975
538 158 932
220 596 15
34 430 852
737 842 464
159 482 488
78 118 70
305 693 750
827 284 974
544 816 122
448 452 879
144 183 988
45 405 320
286 304 874
450 459 934
524 703 517
374 548 558
791 442 544
473 383 466
223 645 457
790 640 148
346 349 536
640 322 856
54 767 669
402 730 799
299 154 168
598 607 735
177 588 303
832 480 343
757 12 264
691 158 151
829 455 456
566 733 696
510 686 40
149 29 566
673 636 576
199 528 101
345 36 419
187 489 884
558 699 742
525 790 581
567 840 307
553 89 360
586 135 520
687 595 328
74 178 759
183 416 558
480 533 105
383 547 185
765 388 367
513 368 840
329 796 659
509 214 82
543 68 238
818 718 30
126 48 324
579 420 104
656 347 971
502 635 805
124 292 619
210 243 545
485 656 378
452 134 232
60 169 110
643 424 453
550 396 377
56 446 606
685 74 303
55 760 720
360 597 278
138 723 676
200 422 130
466 803 853
360 802 76
759 341 99
738 800 760
5 443 847
635 728 322
532 836 972
422 227 768
313 134 848
714 47 814
175 449 17
94 407 24
745 725 999
430 424 749
506 357 555
833 770 401
534 524 175
34 715 818
828 174 497
305 403 256
381 393 571
630 591 570
515 247 570
208 164 454
331 123 362
149 116 921
794 269 310
767 303 737
531 346 647
73 329 167
254 76 583
808 696 527
548 671 992
125 439 79
594 426 188
310 396 807
200 108 66
462 119 545
383 595 392
776 719 279
117 481 960
282 127 644
673 748 649
626 6 401
750 19 964
578 630 693
359 55 368
821 482 465
544 91 777
248 498 610
257 770 238
424 584 316
220 772 983
737 438 770
26 777 27
754 503 306
789 29 710
481 206 44
409 391 323
498 763 513
310 709 676
5 221 381
332 420 824
321 59 776
659 498 712
129 632 982
263 565 974
259 157 993
572 732 55
685 269 442
709 403 481
11 130 274
805 287 997
21 158 950
554 343 298
57 40 205
601 108 618
772 198 274
252 95 351
308 33 705
142 433 93
21 67 919
590 763 806
776 322 443
719 583 832
530 758 954
430 549 342
123 714 101
501 297 97
403 179 811
45 101 998
255 499 960
83 320 554
396 49 205
76 66 960
274 842 259
567 621 865
10 244 994
251 726 900
741 31 728
247 176 184
489 511 162
232 430 701
706 452 2
356 542 892
216 527 162
374 675 139
677 398 6
140 470 435
581 135 606
271 618 774
180 209 465
496 174 71
768 749 708
519 121 809
222 658 647
413 120 569
60 420 538
332 614 894
712 509 761
201 200 86
267 552 563
289 677 539
349 320 810
752 99 244
660 685 365
410 401 325
52 18 948
37 737 339
686 406 519
119 439 667
597 644 965
311 202 787
515 665 413
344 238 256
414 641 632
542 308 420
472 308 75
239 120 346
512 141 762
514 534 347
460 98 272
141 394 623
138 489 425
521 480 315
333 593 654
677 730 790
199 657 419
432 345 64
288 156 748
319 802 815
731 222 820
826 610 307
733 494 199
633 207 835
654 272 718
813 639 118
271 841 595
393 738 743
711 369 689
435 152 85
666 143 545
802 364 57
712 449 397
652 827 799
176 848 527
833 378 418
469 42 682
236 331 11
10 553 917
448 226 791
527 705 537
462 811 556
58 355 778
784 564 758
427 568 139
519 672 990
787 654 955
275 794 443
563 62 921
617 365 222
198 215 897
387 59 114
598 610 718
769 477 981
383 49 941
574 395 544
35 572 57
500 56 127
49 669 23
305 152 269
621 301 702
171 299 808
199 727 910
410 244 945
342 272 618
169 784 845
568 147 399
259 44 919
328 233 257
570 464 308
323 594 464
750 703 434
415 567 804
822 757 884
680 16 28
620 490 641
753 103 624
414 793 660
470 176 977
429 638 950
629 442 775
11 578 264
4 265 737
339 420 495
686 602 693
28 505 557
242 89 694
22 492 390
310 827 527
373 714 762
36 157 737
619 64 766
264 839 482
797 802 545
320 593 156
452 850 5
469 359 840
178 283 88
12 182 922
682 578 658
95 377 147
319 157 8
87 148 40
293 179 199
604 607 783
599 719 650
783 785 532
396 839 14
700 303 769
74 321 606
72 124 166
114 775 452
347 571 634
820 107 598
695 128 94
430 254 652
670 834 705
520 518 137
615 59 950
599 137 955
215 532 151
5 257 289
680 316 438
35 391 108
486 190 893
51 287 624
476 109 27
724 547 687
497 407 325
278 64 12
209 487 232
478 141 472
623 179 10
241 335 421
223 83 257
612 106 751
588 570 651
20 541 612
320 246 754
133 757 92
243 552 405
754 685 757
251 402 32
586 512 598
226 499 493
539 280 710
232 55 596
725 122 338
142 357 931
512 438 338
243 414 636
602 515 605
328 65 352
313 637 3
167 473 374
56 112 565
134 456 10
354 703 218
667 375 598
687 449 51
106 687 116
812 517 275
295 204 208
248 746 295
279 820 349
739 415 395
338 108 303
307 305 979
375 747 381
138 551 196
15 106 293
680 548 490
830 589 334
771 828 434
569 184 299
746 269 945
397 613 857
632 17 76
25 643 556
633 743 748
223 219 719
696 69 530
230 166 982
193 845 658
255 697 993
662 845 863
734 707 673
440 82 441
175 364 94
384 470 824
596 675 487
480 99 161
781 636 731
639 320 307
17 663 328
473 738 945
118 844 621
327 146 313
754 330 271
153 715 806
67 98 276
6 501 531
110 599 374
291 570 546
418 30 493
228 659 518
651 127 178
14 694 110
435 719 42
549 831 786
228 56 753
15 107 389
557 585 558
387 829 744
391 678 49
630 169 992
235 620 291
59 704 676
449 95 713
463 94 837
206 2 941
128 263 302
541 649 22
573 675 193
677 387 234
359 141 584
349 143 700
516 702 152
761 7 395
60 20 541
73 119 418
756 797 247
282 697 938
662 704 386
70 672 680
57 81 988
141 817 523
569 578 38
269 290 795
611 42 687
21 275 703
314 84 494
376 603 499
326 628 717
850 668 317
700 509 925
416 728 623
680 419 979
419 619 616
519 653 883
11 549 808
607 460 345
156 634 968
843 369 26
216 198 871
396 248 900
434 739 336
565 74 987
129 521 740
562 848 241
648 739 435
231 581 419
678 803 947
682 789 261
579 86 235
185 96 523
830 159 475
173 232 275
817 36 212
565 461 847
17 215 195
254 336 343
593 584 763
54 833 655
809 466 81
59 182 232
548 545 588
586 795 108
795 813 844
654 335 994
820 187 127
21 355 858
827 554 869
770 112 862
691 687 329
641 257 905
713 156 633
439 440 990
612 608 721
829 672 926
662 545 806
288 832 177
53 573 848
61 398 590
682 199 141
816 198 579
315 334 924
735 68 646
450 48 878
86 680 185
785 156 9
145 756 538
659 148 577
69 412 430
489 769 931
718 293 693
745 344 861
460 459 5
809 798 493
485 229 41
90 491 490
694 375 449
57 461 121
7 501 748
245 112 213
560 580 129
256 628 403
765 62 715
353 150 245
721 588 69
815 115 564
314 621 542
79 338 139
387 693 107
645 800 41
322 140 364
186 252 971
584 31 654
302 382 629
551 606 3
533 56 849
337 291 80
440 841 349
174 766 984
146 510 997
352 822 336
47 111 461
263 749 730
758 131 602
698 319 765
435 638 418
766 128 464
184 721 13
492 455 317
41 706 837
469 611 367
729 89 200
738 656 437
577 469 981
425 44 661
624 282 984
444 253 407
818 592 302
397 265 171
688 230 373
161 474 221
637 687 551
605 190 223
240 710 507
810 387 203
323 462 538
140 470 54
729 118 200
643 729 703
427 678 451
254 671 728
21 643 310
340 109 875
773 439 805
668 143 778
4 103 205
257 732 635
681 732 213
285 810 915
292 809 393
597 69 112
656 776 475
727 349 52
533 391 909
461 288 567
93 301 417
254 210 606
414 840 530
754 668 419
365 635 538
315 560 328
708 255 966
213 405 114
786 287 938
815 674 410
285 293 200
380 328 955
646 632 458
200 556 395
217 835 339
428 489 183
750 180 4
487 764 406
811 370 487
803 152 211
433 563 846
