853 2632
64 711 806
588 78 750
90 803 75
579 70 543
422 266 938
43 808 484
544 435 534
647 356 969
769 399 966
817 514 138
795 647 973
254 200 142
253 439 441
453 84 382
288 341 665
355 411 665
96 107 951
369 123 526
786 435 211
538 623 389
598 166 249
603 105 602
404 162 195
812 97 353
442 101 534
488 824 453
628 295 60
274 490 606
429 444 336
663 703 383
88 508 606
783 109 955
837 267 645
363 764 576
690 328 758
305 477 845
520 506 735
754 181 387
432 622 681
402 733 913
490 79 658
468 162 394
711 812 306
634 594 547
93 728 49
65 660 192
103 209 990
172 68 379
450 683 460
450 637 51
298 615 770
485 809 409
487 696 586
55 312 882
787 803 458
560 804 270
23 375 952
578 594 97
241 425 864
440 306 608
33 313 213
738 529 613
652 720 898
49 593 200
373 620 289
84 819 614
57 312 196
298 330 494
450 600 260
808 422 10
375 481 390
571 167 607
65 851 565
168 263 211
162 498 145
299 235 944
107 617 73
591 733 583
317 641 989
10 180 276
299 160 290
500 256 440
212 63 386
845 831 123
476 439 616
184 783 843
637 85 389
310 284 744
578 307 744
335 511 402
175 4 276
31 374 10
7 800 49
357 796 177
471 350 833
390 93 364
73 617 536
399 509 591
753 241 889
552 520 661
534 542 468
42 223 765
126 393 150
25 118 213
129 481 895
425 449 585
524 252 644
306 740 471
584 826 268
767 205 367
763 656 606
656 772 432
258 145 348
441 387 591
540 250 704
523 401 534
315 169 402
515 755 457
820 88 708
521 607 197
110 586 493
764 656 186
279 650 608
180 847 659
322 782 737
783 362 130
534 205 455
594 604 955
232 152 185
129 690 432
661 579 963
518 345 971
232 69 214
71 40 837
44 806 326
786 467 980
617 160 57
141 40 509
508 650 423
841 314 721
455 137 419
844 318 20
514 547 765
196 373 498
626 765 67
271 209 267
743 303 104
250 550 761
26 430 154
773 590 524
607 520 841
187 189 172
139 621 467
680 113 540
109 814 70
355 55 536
547 186 865
362 323 374
424 369 853
676 794 622
485 404 691
621 800 641
51 555 347
369 778 533
535 614 214
12 300 457
543 332 751
720 646 936
692 561 922
485 531 7
186 41 551
196 844 75
391 389 196
45 23 582
799 327 162
470 610 938
563 460 46
330 162 995
701 564 93
416 263 511
839 477 306
368 130 317
3 233 716
439 643 319
78 333 135
172 770 62
55 563 244
806 110 220
769 234 226
113 21 317
96 766 402
841 756 19
332 615 626
181 548 701
445 390 702
559 226 573
50 305 331
404 634 769
814 793 464
437 351 982
284 787 593
262 783 191
481 286 557
515 598 162
390 768 295
610 658 915
347 52 3
112 326 582
707 811 558
804 385 81
828 482 766
42 19 782
823 148 731
51 191 640
837 331 943
455 478 576
819 497 758
64 812 733
422 2 888
829 96 383
679 738 886
646 528 100
113 201 85
598 720 828
329 620 556
581 683 964
188 738 593
255 514 901
190 567 750
419 720 715
609 667 150
416 59 130
841 15 604
685 402 72
361 65 903
116 730 217
562 598 246
783 243 137
843 822 147
673 554 276
73 802 859
755 30 814
726 387 356
169 571 835
849 741 998
603 644 958
593 422 348
219 311 138
175 834 405
252 103 480
61 482 877
481 313 851
283 554 805
633 33 635
623 491 485
182 244 290
110 708 737
92 37 186
545 478 154
547 11 429
292 775 878
471 788 953
115 815 537
246 778 157
415 113 496
370 823 964
280 407 679
464 202 857
739 176 479
355 637 623
777 11 712
145 394 456
729 539 481
277 373 581
536 791 488
616 832 707
223 564 131
732 352 273
122 571 362
840 458 2
417 272 442
650 102 129
49 646 175
119 479 944
516 250 354
708 676 402
730 415 326
405 274 439
36 283 945
368 23 888
141 117 722
550 573 358
815 512 371
737 841 690
712 252 396
277 748 575
196 90 961
438 210 276
353 644 575
619 325 627
263 421 332
163 409 227
