8255 26635
2107 2686 -956
2735 3312 -889
5794 6753 269
991 3527 663
1637 3655 -705
6430 7370 464
57 578 -146
5725 5828 -480
4173 5927 -144
2185 4475 971
6141 3515 606
5892 4009 905
2446 5991 -202
3803 2328 154
3078 444 711
689 6208 -540
5137 6299 778
4912 7451 -3
817 7248 -25
3725 4006 348
867 1726 508
23 501 -949
28 5358 636
7404 7643 621
1346 4625 153
5336 1154 -435
81 1450 911
3404 7968 141
5028 1602 -862
4968 1162 279
4819 1211 -83
2016 7743 -79
367 6635 -328
5101 8121 500
8138 4205 -372
7123 2779 -804
3189 4029 -904
6773 6538 -684
2408 3739 -543
6306 6146 -407
3295 4436 -441
297 2778 61
2855 2848 398
1216 3407 454
1999 1116 -401
5233 8168 -837
7746 7719 -240
952 4006 -502
6239 1082 800
7700 5211 -991
6541 6764 965
6445 1043 677
1247 6264 105
2533 1940 223
3740 1180 -229
4275 7398 -316
261 376 -713
2677 5448 176
2881 361 -176
268 5557 -603
148 6418 34
7838 4063 -663
6508 7202 -178
1807 987 -508
5296 7679 -827
786 7442 -195
8042 5746 142
6269 1870 -540
1761 5071 -571
3753 7166 17
3571 5327 281
5922 3958 917
5481 7005 920
58 3360 777
2959 6790 180
5470 6289 -465
6850 4301 -713
3822 5185 -43
6643 7653 111
65 3502 -712
2581 2789 -367
884 3230 -792
5553 3359 505
5391 4423 218
2825 6535 -7
4019 2361 566
7500 2646 81
3568 1020 876
1616 351 287
3482 2929 -811
6660 438 272
3803 2084 659
3979 765 -912
2547 8161 -836
2377 3204 -268
4857 4328 109
2429 7789 457
8170 5774 254
6752 902 299
2105 6967 84
3702 8155 -634
2617 1640 -470
557 532 324
4222 8096 564
3338 6824 448
4003 816 -524
335 528 -444
4666 2199 535
5462 2464 -56
4966 6077 747
6790 2911 205
7966 7240 -712
2709 6832 366
2049 6488 765
3767 1544 889
1450 7638 -99
5795 5096 -698
5137 7205 -687
7835 2846 45
3029 6230 729
7546 3431 801
4204 4198 39
3756 1810 -306
2796 5522 374
781 3408 -978
7471 1346 615
3416 220 707
1041 2242 348
7512 3982 982
6876 555 724
3533 1897 -94
5487 2267 659
4761 7067 597
977 1250 225
761 2200 490
6056 1817 -912
5512 2664 276
1222 5007 169
325 3956 -274
4020 5403 282
6628 7513 983
7600 583 351
5213 3936 758
3133 7890 -255
7260 2641 -476
687 3947 393
408 6272 -33
6342 7453 -608
6193 2127 845
7816 5068 789
7107 6625 -140
2818 4560 660
1919 7090 -346
7661 3777 -105
3965 6823 -186
6789 2038 632
7404 5459 -13
5875 4996 870
4843 853 187
711 38 -17
4661 3929 -81
5109 2130 172
6069 4926 -369
3396 2115 602
5485 5432 535
4204 5331 -47
8120 4114 -620
7442 6425 -375
882 4282 -475
7207 2279 -869
7464 2041 -242
233 5923 -997
7136 4252 913
8027 7889 -390
2123 3809 76
706 4763 -715
3230 3921 452
7566 3958 74
5769 3431 -844
1254 3866 -63
1008 2241 980
358 5379 422
6485 7220 719
4792 1109 246
3864 3228 -126
577 8006 764
3989 1678 217
5090 8058 -503
3520 1496 -866
3642 5645 509
3287 7813 322
3 1686 -459
1113 7449 -641
4601 6369 604
5709 7841 771
7967 5816 -305
4667 3233 701
1751 7041 628
3547 2597 893
6380 3940 -774
4257 5368 372
5031 2186 -112
1792 6795 854
7290 6556 978
5849 6591 473
1501 3122 866
1687 2875 -7
1241 6064 -127
4156 1192 187
7040 3023 713
1956 6036 -639
7353 3022 26
106 5050 -209
5964 4607 -807
3683 2190 -833
6781 1567 -677
279 4968 483
4396 1207 -716
471 2702 143
518 846 -916
5561 7034 -924
19 1546 217
3530 8025 -357
7860 7883 -470
4407 7086 839
4771 6322 -554
3867 6666 -590
4939 1260 -1000
6934 6059 -693
595 1398 0
4086 5008 61
294 2352 -282
3385 1050 716
6379 3519 763
8045 2537 608
5171 4735 -939
3193 6701 -998
1528 5962 794
7811 7360 -65
7555 3285 119
1691 5712 703
5638 7671 -611
6195 6026 866
739 365 566
5100 815 777
1249 3350 -405
8131 3547 -171
2652 4236 71
4053 2434 747
8146 5294 -311
7891 5289 567
5672 5753 -529
5806 371 879
7254 4844 -227
1595 1364 146
5197 5404 -288
7575 1258 197
1795 2270 559
2373 1372 -152
952 1985 -784
3624 1128 205
970 4664 -987
4245 5442 304
5376 4310 346
5746 1260 -401
8005 1579 728
955 5997 -125
6577 3932 -52
162 8002 -435
5946 6241 278
8107 6881 802
5143 6717 131
4104 5588 501
6239 1653 913
1144 7386 -260
5808 5773 -814
877 6346 -192
4146 712 -111
2707 1051 426
6163 1667 444
524 4751 268
7252 5826 -24
5455 5182 276
4840 670 -473
7293 174 -959
3769 1085 -550
1992 6031 534
4889 248 -265
880 8219 -843
532 2871 -71
3757 6027 -909
2223 524 -350
5653 289 157
6510 4570 -968
4999 7452 282
4223 3953 -323
338 3924 787
4844 7813 681
6337 8207 -245
553 2974 759
5720 1782 937
2295 6554 562
5741 1335 711
7515 3061 730
504 6384 -681
257 6926 -990
7652 5799 528
247 6164 639
5838 1917 -369
4731 5437 446
5679 4305 -88
3646 6130 -970
8150 6839 -245
8153 529 -706
1385 2122 -973
383 6432 260
6720 2208 -924
414 2285 -414
6446 1279 395
5245 2195 304
6419 1135 417
7447 3550 -188
5971 6276 -399
7675 2363 930
2539 935 -169
5267 2409 -161
2955 1864 -234
2528 646 595
6122 5266 -736
3887 7194 -610
6339 7240 911
1872 2545 923
6573 2043 233
6379 4516 713
4423 5586 -670
244 7782 464
314 5983 -655
1006 7642 -544
158 6983 689
7234 2942 979
2243 1571 -357
1907 1661 -689
6079 7940 -192
253 5407 296
6150 7581 -685
4881 6987 748
7365 7224 -672
4174 4654 -157
2236 5699 -264
7267 1446 -878
3896 7049 -45
2165 7839 658
3045 6776 997
1369 3235 312
353 3486 741
7143 4462 -940
2900 2564 144
4552 6412 -452
3930 8242 -663
2207 6725 734
1496 4816 -400
6904 219 -191
7486 4686 818
4874 542 777
5137 979 852
1411 7400 928
666 7691 707
2667 4517 814
3227 4140 795
8233 262 -867
2784 70 286
1246 5959 85
264 3575 447
6776 5713 -781
5205 7905 -134
2334 3273 243
6459 1036 -534
1160 2121 -649
6272 535 -953
7411 6848 -880
7077 5316 -651
2034 4507 -870
4975 8216 -474
2320 2518 -834
6777 4153 -426
4666 861 -583
7945 8036 -293
3797 7477 -957
5143 2564 778
4481 745 353
4099 3154 -88
1525 1504 -449
3505 2817 9
1744 8103 -373
5008 7617 -267
3780 2410 -364
1802 4845 -908
3211 1535 -412
2104 4744 360
3252 7058 467
6308 5316 68
2953 3680 848
7050 3016 164
8210 686 575
4002 868 -306
1806 392 705
5904 2398 663
6579 7479 781
1464 6332 -295
1410 6294 596
2481 6902 -234
3478 1067 703
2295 2402 -104
7018 7874 764
6665 1579 -970
7447 7423 236
4959 7576 636
4789 1312 -347
8146 275 275
3772 7514 -720
2496 4050 -325
1062 1141 -232
1101 4625 367
828 2178 238
6565 1583 915
4407 193 312
1936 6953 918
5210 6695 829
5888 7497 -537
7835 850 -625
3862 4703 -457
1005 6548 -761
5484 850 803
6063 6077 946
7964 1771 -353
3770 1221 841
4229 2081 -316
7092 4062 -975
3960 4726 -331
2448 7485 -501
572 212 92
3475 1690 -995
1625 8146 -612
5199 1033 -280
3663 2724 -220
2116 5374 -24
2938 6253 146
3927 6074 -213
3955 563 -575
3177 1996 -398
5808 327 1
3795 2122 -946
3668 121 683
216 2662 -935
5044 2233 381
2260 1050 -247
8201 1683 24
5502 5841 -913
4936 1990 52
4834 5904 -59
5484 548 -744
3827 55 -386
169 5755 230
7556 3701 -865
1360 298 -474
760 4322 792
1189 7375 -183
5357 7040 467
1456 503 -395
970 7858 -247
5954 4247 -512
4923 7821 76
5671 7397 -100
3781 1650 -3
6938 4859 -823
3386 7094 755
2901 3894 -179
761 4308 936
3153 6300 628
2995 8143 -774
164 3821 -170
6083 5502 580
4629 2560 -575
7409 4280 -274
4211 2079 30
301 539 789
7388 6596 -765
3284 563 -528
1194 6295 377
5358 4586 491
881 7641 158
7602 4542 786
7069 1928 373
3109 4473 -734
7439 1645 -960
3586 6802 -671
583 1775 345
7331 2578 20
4508 529 -419
1383 3623 685
7576 2388 376
4523 7033 929
3779 6683 -516
3757 8150 11
8057 1479 889
5198 4769 729
7270 5723 -759
4700 4555 542
158 7135 294
7511 4667 882
680 2726 619
5607 6069 -202
7439 8051 -236
2895 3895 41
4046 6830 635
6523 7329 974
5201 3842 271
7593 3700 -29
6344 7067 300
4794 5767 413
2004 5363 -926
6460 4883 469
5386 1994 -7
7110 1406 125
7569 7962 318
1701 4045 628
8038 4306 -157
4035 3536 -942
8163 139 10
947 186 -292
7558 6003 -68
996 4228 849
6786 3856 -458
3514 8030 766
7093 7248 -744
2306 2041 -438
6833 697 -686
1845 5336 554
6488 4899 37
2359 6638 -498
3522 6899 -547
4089 3548 758
7939 1749 981
2361 5968 854
7577 3758 -667
1384 4145 -160
7775 3997 -133
800 6157 194
5899 7410 179
745 3475 969
6651 6315 -813
8142 4703 -196
6692 4243 -500
6670 2864 734
3273 6363 -411
364 4411 -863
1286 1330 -21
2460 7181 410
3445 1817 175
5755 644 37
6376 932 445
3517 7142 -723
3636 3328 -384
4774 4107 -476
461 2324 -415
7753 6014 444
3754 4663 456
7994 3901 663
2283 3400 -282
6247 8169 380
5151 696 746
6608 4508 292
7153 1967 -944
3234 5417 408
6095 4982 672
7952 5428 -554
3278 3356 383
7514 4941 -528
2227 6561 361
1313 6842 418
4206 2291 496
4166 5118 -129
4237 4258 623
3511 5756 397
8064 4735 -318
6699 3048 910
2406 1089 -492
4257 1226 -763
2805 1065 -945
7852 7998 543
6953 3872 996
5049 5424 -362
8174 2543 458
5843 1950 586
6282 6053 -788
4748 3300 749
1501 6750 408
5542 6635 175
4383 5457 917
4090 3697 562
2818 6285 260
7968 5931 250
1102 8233 -777
6207 5765 525
597 6020 -443
6567 4831 -408
2064 4748 -348
6323 5902 -142
6304 7117 -478
6665 2595 -691
769 7095 -366
6681 3210 -449
8255 3026 414
1283 5325 -283
6334 2287 -752
3161 5529 -438
3374 6958 -844
1223 4228 -299
4568 5633 -965
1933 4047 -730
3245 2274 -960
1204 5590 638
3277 6861 776
4872 3044 77
7246 2405 358
6665 6693 -741
1822 4188 -962
6564 3815 716
1991 3863 -214
5304 5633 448
3688 2420 275
3108 6927 32
771 3068 -877
7113 2131 338
4537 192 491
1086 2622 -597
3285 2016 -676
2024 324 761
3699 2856 309
7145 4927 -354
7230 7365 -907
1357 4325 -551
6885 7952 -564
3617 3763 -904
7003 2963 903
1354 2511 -115
408 5695 -28
3089 3045 -918
4197 3831 -821
7200 3850 650
8109 5445 142
7859 6601 484
6595 5491 -205
1750 6088 664
2742 6556 -539
7764 6043 605
4627 6378 601
6912 2097 862
2718 5129 920
3593 7762 784
6182 3943 237
7182 298 401
2284 594 -849
4588 2767 599
1665 4239 351
7366 6923 877
3381 8100 150
3971 6799 186
5954 6133 -49
4336 6424 220
2331 3687 -334
3323 4353 -399
7315 7462 -172
2348 7749 728
3542 5459 769
7551 3229 950
7511 4613 -529
156 164 -54
6744 4770 -689
1622 4226 -652
6782 4281 555
6591 5436 -697
5228 1519 373
2415 6754 -272
6384 3544 -111
7279 4527 299
7235 6909 840
5043 675 41
3746 7379 -697
6679 2028 -68
3566 140 898
2226 5880 -872
5322 2040 198
4600 4858 -797
5287 7962 170
1459 7280 -506
1815 2351 -344
5910 875 222
7920 6144 768
461 414 549
6903 6969 -608
274 2655 362
2551 902 -622
7905 199 333
1605 166 -800
2775 3867 569
393 4766 -625
4318 5686 -423
1343 7082 399
3586 734 852
5909 8040 874
7738 668 -53
1232 3410 168
2371 7306 810
2519 5595 356
1722 5336 -587
6694 1918 451
4192 3929 -729
2330 7292 -873
7845 6318 123
4968 7323 95
5172 6516 -699
2045 6124 -317
6692 3346 -186
3239 3100 -176
1243 7311 -87
3177 3700 805
4604 8075 156
4847 5939 661
3666 3448 832
5087 1284 646
7828 4137 468
565 1649 787
6099 5065 357
923 1343 652
89 4439 873
3357 4974 -280
3636 3768 -394
5472 1463 -233
4685 4556 -142
4762 4945 -840
3125 5341 -859
1633 6574 -231
5342 8034 529
1150 7062 855
7300 3880 -809
5318 2108 831
2057 5058 3
7640 209 0
3309 7162 419
499 1036 82
3433 1762 -72
4395 959 -297
2847 3229 -978
437 4408 994
520 5837 -350
4182 5512 66
8207 1112 387
3203 2844 -831
7383 6849 -350
5335 5881 837
2568 3446 -213
3239 7322 18
4719 6429 501
7747 1845 124
3004 4055 -674
6585 7187 -122
4248 4701 569
7428 1540 316
1573 3261 -122
5668 5843 -114
7507 52 -510
7033 3089 874
3092 1466 980
5528 5648 -242
6265 7472 -99
5501 413 -390
248 6562 696
7153 6034 76
1451 4113 88
1299 4430 -296
1986 6705 -724
7257 556 -28
4846 335 367
7418 2345 844
4669 5300 554
1017 2715 -613
4731 6716 293
676 7211 938
6933 5932 -484
2304 7919 -410
3274 2339 571
2938 6064 875
8186 27 112
8210 1726 -179
1223 6865 139
3250 5790 -573
1033 8112 753
4600 1978 -991
1008 2743 94
2534 4411 940
8015 4224 140
2633 3487 -602
2904 626 -267
4359 3110 -397
2414 2989 -981
4198 1180 -708
3997 4505 106
6473 5050 -287
7773 5609 758
3336 4352 -695
4872 2800 -844
5604 5997 129
1424 1420 -332
2091 963 532
769 2011 -195
4251 413 341
4248 1333 -366
7346 1218 939
5412 981 998
2286 2535 -803
4015 5690 -160
1693 6689 86
64 1033 -823
3405 6557 -750
1171 4756 169
7339 1567 348
7940 1524 -991
1260 5999 62
7597 3483 -501
7006 1688 986
2469 3875 646
4345 945 -177
3603 2602 -68
5802 1973 633
696 6258 120
8125 2497 147
3604 406 -444
5899 298 168
1490 6881 86
327 2354 -413
7042 6399 -501
1654 2709 364
3520 6307 -273
4461 6802 -352
5083 2140 -955
8094 5930 417
6984 1157 614
1274 7386 748
5710 6461 98
1628 3105 -795
181 7149 212
4496 6766 345
6614 2952 489
7949 5080 -912
827 803 -870
4167 3423 403
7253 4304 -170
6353 332 521
5729 3520 -68
1589 4587 516
6211 3937 -894
2506 7857 607
2440 2745 975
6642 7520 -765
1701 6187 -756
3709 2525 809
4221 4334 596
1252 4492 -677
4111 2678 776
7409 3841 660
6283 4974 822
1303 7627 -942
6467 7460 -440
6446 5237 823
370 7236 -831
3818 857 -937
6976 61 700
5505 929 383
4922 449 -894
650 5695 -184
8143 1468 -967
1727 125 314
6270 2342 177
166 7610 678
3510 2496 -260
3949 918 -123
4557 4260 -24
6637 2336 983
6869 5253 591
1030 2602 686
1600 5270 -960
2724 7297 662
5304 5260 -308
8011 1522 -780
2067 2919 848
6881 6269 61
3562 6342 25
1773 2263 -630
6709 5447 287
2328 5237 337
5277 177 -489
173 6063 334
7063 1267 617
4137 3728 -690
1067 7702 664
3012 7549 106
4148 3829 -829
6375 2923 495
7663 5669 513
5976 1586 89
6960 2482 -14
5047 6175 184
1340 115 -719
4505 8021 979
393 8005 946
4759 3539 -190
5592 504 357
931 2556 511
22 5275 -870
3475 81 -568
6557 7475 -466
5767 3348 -336
3374 6699 -767
7666 1980 644
973 4721 395
5895 3053 13
3887 8252 -991
5614 7881 255
7174 7300 540
7253 1116 -587
7462 458 278
6745 4108 -674
723 5069 -870
5321 1727 -277
5117 6574 101
5953 1381 332
4421 7064 -714
5119 4836 694
5980 3952 -314
6434 656 584
8100 6725 508
2361 681 968
5898 6081 -206
1739 8141 680
2586 6304 594
5294 7714 -733
1018 3816 -290
1171 3431 792
7472 3229 317
3502 903 -93
4669 3511 -813
4320 1995 354
753 827 -500
7349 3616 577
4055 6769 -530
3620 2388 453
4083 3533 921
6338 2425 -937
5748 5538 -728
3045 6496 975
181 4078 86
709 7264 512
4407 5669 163
5806 551 -362
4733 3941 -96
3621 272 337
6647 4343 553
6612 1439 559
3820 755 561
6427 7937 974
2677 4039 -129
6813 7975 -630
7298 5042 -282
6789 5024 -300
7321 7584 50
2761 5699 -249
1377 7099 692
4552 7765 -173
6263 2197 -303
4489 2866 943
440 4203 -376
652 3476 -746
2377 265 -30
1922 7341 11
5631 4565 808
6579 2884 385
4352 3538 659
3550 2124 -142
6413 2807 -863
7178 4294 626
3 21 -874
1692 4654 -286
607 3519 19
969 7 338
5105 3336 881
6178 6102 -345
3481 4420 -941
104 3894 961
5974 6597 -785
910 655 172
1295 7430 -171
6233 250 -96
5877 6244 877
1949 6903 656
808 7679 -368
4040 5226 972
6767 2659 -314
6683 7060 -186
702 4347 89
93 7424 -29
6086 5332 863
1251 3441 450
8076 5165 938
4275 2398 118
3829 38 -595
1583 6009 639
268 7586 704
4485 1251 283
7382 3418 -236
7230 8105 -997
5983 7336 275
8239 2053 921
3058 4574 -158
4558 1358 -302
2715 264 -390
780 4140 -738
1623 2145 -382
314 2992 418
7414 8248 781
4652 7445 426
7216 5214 149
7897 169 723
2888 1599 99
3554 4220 304
6484 2647 -714
1108 3173 169
6580 6870 -641
4133 2343 -86
5732 6828 342
2521 6283 -600
1708 5221 -322
5825 929 -926
2702 5842 67
3546 6116 -741
1939 7075 -839
3733 2191 -733
7413 2835 -984
7939 7941 888
2391 6997 -848
1146 4012 65
7982 7402 170
5839 4409 -599
2320 2870 -939
9 5572 825
5615 1530 -989
7753 4434 -519
5994 4548 950
548 3118 -313
2255 7576 -272
7079 6657 184
7472 2699 250
3019 6133 605
804 3216 625
6262 1923 201
7794 5193 473
6224 4267 -852
2167 4161 444
1974 7729 484
4049 5051 -891
6752 5897 200
378 6258 -376
5503 6400 611
2471 3703 21
1680 517 474
4302 5670 254
3213 267 -8
2724 2593 694
2318 4225 347
5836 1508 432
5802 5128 -943
6193 6283 -711
4346 4274 790
5509 5613 545
2774 1611 -221
3414 4694 -971
4088 6742 -87
170 2513 960
6350 1618 411
1688 4818 -813
1781 5815 839
2850 7712 -430
7040 2585 514
3879 3892 -446
1508 2384 -389
1615 7477 -997
3448 6916 435
7455 4850 -269
3817 6563 281
1760 3524 -945
2085 558 -136
3721 802 -349
3320 6831 -840
4140 1448 -282
5633 3797 -994
213 2982 393
1672 5723 -266
5319 5099 -403
1254 3980 734
2622 4952 220
528 7167 148
4230 1220 15
831 4918 -975
6773 1636 -298
4425 6339 -861
7267 3671 737
5109 1273 -44
2140 3274 421
8058 3647 772
5990 5522 -934
8014 1848 -997
6017 1871 820
2218 3422 -165
2740 7307 200
4223 2749 759
4857 3949 129
3143 6504 -103
7049 1981 -20
2635 202 477
4989 2278 725
4056 5769 952
678 5974 492
5394 6787 451
4461 3854 -378
2938 28 -69
463 5970 803
1868 5817 994
4989 5432 -885
4463 4021 763
6092 992 586
4378 3628 -188
3066 1909 87
7818 6644 -52
3012 5314 -916
6075 3238 -787
5284 3095 262
4245 1766 -741
844 7424 -748
1309 1176 -461
8180 8042 399
860 2035 -928
7180 7508 -495
2665 8185 -395
1755 7670 671
3049 2088 -242
5452 5469 569
4690 5148 -471
5975 1670 285
2688 2615 464
5989 3742 913
2057 3234 142
5808 3699 777
4335 4865 333
1477 2225 -7
4760 5778 -560
1379 3318 105
7631 7634 671
4231 4549 -195
14 3820 -365
1234 1217 -127
2760 2715 60
3269 2347 -343
2447 6329 659
1005 5313 -688
7888 2968 -399
940 3787 -978
2176 558 -542
6680 2159 221
6657 262 -840
1895 2734 395
5374 6005 632
5623 3660 181
6602 2843 -202
6663 5771 -857
7924 6461 719
1322 6828 -232
3851 4190 65
3062 4438 469
5359 414 357
1669 8219 445
4155 5858 182
388 6830 0
3039 1001 156
8249 2986 822
4578 4239 -372
5783 4767 -563
7763 488 219
3489 1138 -679
4731 119 155
1524 6608 -217
3071 3650 76
4061 294 -649
2609 3327 -725
3713 3208 939
6896 251 597
1772 993 -886
1918 3047 119
3141 6473 -254
4497 1860 645
5463 7848 426
5534 1192 -644
5413 5361 906
3034 256 -637
2892 4238 -756
2710 7361 730
3832 1196 230
2177 5301 842
1018 7668 -332
468 2554 -690
1286 5534 -674
1464 494 445
4087 6715 964
4095 7170 -384
296 5083 470
3021 5590 956
2830 1315 -795
4095 1836 635
2139 6065 1000
7426 2520 579
4464 6950 37
1998 518 -634
7321 1474 -182
6888 6139 82
8039 6429 491
6929 605 604
7519 5885 755
634 3341 -447
2846 2109 426
3225 6941 -762
3764 6890 771
2840 8073 280
3673 4579 38
5047 4150 -252
541 1336 -253
7318 511 -341
3138 6579 465
2257 1575 -695
1126 5801 -741
8246 2312 655
8029 1013 344
8130 3958 -904
1915 7460 -232
1041 410 -254
1361 6843 -250
124 3225 196
5706 2014 -750
7025 4598 768
7658 4415 -469
6233 4433 361
1352 883 -956
1025 6811 68
1263 2520 -538
7732 7837 841
1697 3340 -501
5025 3159 575
4665 997 364
3538 6769 -850
3445 4996 807
6727 3655 -150
4866 6563 -501
1489 1375 -32
2134 4452 -891
6999 5017 140
1015 5731 -300
1820 1817 530
3239 2458 511
1957 5396 719
5287 3841 -192
7956 7786 -153
2852 2067 734
8176 7974 -599
4757 2393 -362
3048 5036 -85
7584 5238 -861
715 3441 -668
1126 4431 -592
1933 3874 245
340 5952 -577
8182 7091 -679
1318 4543 121
1708 6253 -444
5689 5930 -925
576 3876 972
6509 8170 267
3117 1856 -837
6913 2157 -349
5610 6405 914
3376 3661 609
4958 695 10
2156 3350 -147
4631 357 974
6162 4871 783
7299 3810 759
874 2894 239
3846 6177 -203
2850 3764 -57
2261 2194 -297
7474 157 -406
7777 5659 -790
4163 5973 112
224 7686 -405
1719 1369 10
4641 6429 -487
3779 6996 -57
137 3572 779
6018 6425 -941
75 8213 -627
6132 7295 519
454 6036 -621
5775 1557 -194
5421 7628 676
1339 7018 514
7609 1112 988
2981 229 300
4392 1075 -878
4070 1561 69
8044 7744 -987
5391 1112 863
4649 6667 397
7368 920 -168
6846 2161 -222
6138 2178 368
705 6820 -557
4153 1758 -510
2838 1324 595
5778 7463 369
5250 2370 -863
1505 1156 342
4243 5547 -908
5870 2702 122
4137 2689 665
393 7847 101
8138 2038 349
1351 2031 679
3975 2306 618
7970 6509 709
3258 4584 380
3507 7855 544
3310 4411 -637
243 6125 706
517 7348 638
7891 1754 -983
8125 975 519
3690 5158 580
6507 121 -808
1633 195 -430
1731 1833 795
3825 2514 422
1716 4603 -581
2645 7291 -367
2848 1240 -167
379 8220 818
676 1432 399
961 1441 968
6300 4732 -926
5003 6939 712
6762 4160 83
1694 4732 -139
3309 5371 -284
2415 6972 867
4702 1475 -46
2470 858 -537
7737 4341 641
2592 1288 -584
7007 2093 399
7529 5411 518
5857 7633 700
2320 5536 259
1238 3589 -837
7429 4840 -188
7225 1747 445
5133 330 -28
8086 7158 -517
5592 2160 675
2597 6037 650
543 7628 -51
7347 5754 702
6193 4643 -509
1630 6210 -522
8160 3581 -764
3996 7556 -573
2163 2515 171
1274 294 753
5858 5392 961
8161 498 -672
1402 4302 -116
5053 540 560
857 4362 -938
5683 8118 141
8231 7589 -526
3486 6686 513
1106 1313 760
788 1392 355
6093 491 -396
1457 329 356
1605 1412 538
3098 942 -413
667 2984 -782
5628 3829 -871
3361 93 684
2730 4694 815
5651 2283 206
3807 1894 -217
7458 400 821
2805 113 359
4191 4403 -724
5362 6614 997
5349 8143 -697
5299 6733 -756
6624 2681 -859
5444 5803 556
4090 7390 -98
4582 1290 -823
1354 2667 -540
2452 3086 -976
4032 368 393
4160 4512 -509
821 985 -127
5426 4861 488
7108 7950 -586
4629 108 -109
2598 3671 -807
4331 4748 -379
5752 2536 -273
6172 7493 -27
6955 7268 -729
7675 108 152
2744 950 538
3746 5690 202
7007 2507 -8
3677 3778 -275
5395 3081 961
7730 5048 391
1020 6385 -613
5864 8016 -745
6036 4309 -44
4314 4021 -995
5430 7328 638
2809 481 -752
2252 967 -314
179 6721 -415
4885 7531 -866
6634 200 -532
3092 2228 139
4413 718 -809
984 6278 -978
7436 1470 -907
2806 819 -153
7315 854 -115
6632 188 225
8088 2808 216
7848 4343 864
2347 4412 901
5820 7994 -40
282 1737 298
7830 5037 -492
1125 4424 -933
2616 1724 -445
3479 5488 762
2135 1977 880
2260 6493 -267
1628 5085 -597
345 5070 869
222 5060 -184
26 1069 -802
7878 2385 1000
4043 5891 -941
3782 6054 37
7952 1897 413
353 7183 -573
7235 918 -770
5494 2165 554
5467 7381 940
679 2333 -187
335 599 878
1866 7960 -887
1132 3585 559
2021 2829 -392
7492 7389 949
2588 4124 -999
1005 2197 141
4717 3172 980
8125 3293 -35
6875 6914 -873
3274 1209 986
2984 2587 890
5782 3654 122
6267 4187 -775
3255 1267 578
8215 5655 -63
595 2357 206
989 4951 899
3168 4798 -524
6626 2627 -412
187 5341 506
801 5856 300
1840 8088 455
5651 7993 664
5460 5718 -628
5081 6991 899
1189 4382 823
7588 935 -636
5519 5683 103
5484 7559 -983
7400 5630 57
4385 2720 296
5845 5331 596
3979 6572 -534
2550 4798 386
7225 5257 0
5437 3614 -455
4061 7270 738
874 3337 -750
3491 2971 -520
6351 1445 -855
7720 7044 218
4107 6729 395
5303 8110 577
7673 168 -495
6535 3964 -32
3851 2105 588
2580 3841 -510
6486 527 -633
692 7775 -616
4665 5062 -547
7913 3467 583
2596 1207 -619
7158 830 13
410 928 969
703 732 -743
8143 7291 821
1333 7601 158
2564 6691 -462
4530 2778 945
6459 7941 -30
1593 6666 -311
3914 170 355
1030 2417 933
6626 5145 -593
7547 3798 -832
3216 3576 467
4481 7598 -569
6235 4043 105
5844 5153 123
7076 2513 -567
1226 3370 -471
5495 7001 477
1829 2129 949
6634 1685 418
6567 7160 147
5910 7942 -937
4278 1370 517
2901 6344 463
2151 1002 -85
3029 4801 -510
6152 5600 693
7874 3009 -801
5991 4544 586
4511 2189 346
3814 7608 648
8236 3020 110
2051 8123 962
4607 6637 610
6997 3624 86
3234 8216 986
5414 5746 -429
6738 2348 270
3419 6148 865
7100 7334 798
1153 4712 -15
2563 404 -268
3309 8207 728
6327 5655 -771
1117 338 -665
6172 2630 702
5272 426 -140
5252 844 -356
5382 2348 427
217 6528 -530
5313 5837 518
1533 3464 -643
6508 951 989
1694 574 -914
2982 5013 122
7604 5994 -557
7048 965 619
5830 1134 -507
1749 5574 -531
752 7223 -374
8186 5749 -608
2128 4994 336
6805 1293 -244
3834 4918 -827
5391 6866 80
873 516 290
7219 8234 65
7047 440 -524
885 3059 -254
2772 3437 111
2322 3411 -10
7972 7319 180
878 5940 853
8163 1253 -284
187 927 606
3774 6607 158
6750 7944 617
188 5995 -958
7111 6612 548
2058 4232 -491
7223 6719 -459
2935 2187 704
1628 7017 761
7820 172 -581
8125 2466 -661
5902 9 -784
5071 4430 -389
6991 8121 324
6846 1713 305
5551 2668 -222
1156 3534 519
6975 5403 -648
3893 7854 633
3784 3007 -107
6047 4756 -46
963 4548 419
2289 6526 -268
6324 3549 -740
4723 7813 -396
86 7248 -406
3370 809 -812
8098 240 223
3907 4280 -465
1908 1529 459
4168 3809 -435
4136 5951 947
6253 6509 680
395 2630 -142
6878 3780 -60
3805 2877 -178
1175 7297 -124
4309 2405 156
3209 2083 -485
6418 8217 941
8127 2479 -477
4178 645 -895
5201 1487 737
910 1482 676
1791 1759 20
5664 4573 -700
6913 3259 -520
7227 7680 -259
5727 1063 276
6168 2101 287
6367 6614 -798
2280 7591 632
562 2454 933
1599 4313 501
917 4661 888
4345 540 -816
5419 320 794
4061 1057 705
1785 1000 944
1268 1467 -351
4137 4611 249
7654 6813 -442
5804 5220 -103
2143 5102 6
3957 7560 -81
1618 1087 -941
8006 4177 -31
4019 4866 -160
2595 3013 877
4845 6669 -35
1389 8220 929
5768 707 675
5261 2276 -27
1273 1970 720
4655 2942 437
4886 3127 -767
1231 6057 -463
3194 7376 434
4921 922 -48
655 642 907
2889 5334 -508
6096 3927 -437
