16
930 931
426 614 136
690 30 202
297 173 839
369 872 859
733 624 574
559 668 -618
161 439 871
488 299 -23
818 440 -163
303 518 461
837 389 727
26 107 504
13 676 81
131 806 -344
74 161 871
522 348 -974
499 467 550
710 539 -266
656 753 667
285 323 -609
107 769 942
718 809 365
593 298 -722
526 296 -10
297 713 399
211 910 -4
748 231 333
567 482 548
2 751 -341
443 908 93
167 788 -680
192 408 734
71 191 -977
324 80 828
4 313 -252
413 780 -333
176 80 -638
877 683 -949
432 732 -385
872 824 869
164 618 749
99 771 534
417 158 -758
104 232 1000
196 453 166
76 561 628
864 256 -875
421 624 -305
229 362 939
316 569 -847
482 328 150
691 669 -390
639 557 112
410 232 -752
285 315 -505
669 801 570
602 832 -482
731 187 6
266 595 -552
245 532 494
865 784 -414
466 186 -564
516 58 203
896 284 711
902 501 667
113 408 910
319 8 95
704 453 132
703 64 898
723 202 -669
47 729 411
18 620 -218
910 810 610
7 568 375
69 523 817
662 605 -408
23 236 469
328 798 -50
544 131 580
676 908 -56
217 279 -319
1 803 -197
876 429 703
601 775 187
796 72 570
415 806 857
615 220 880
790 818 -82
393 114 -787
322 100 -644
783 846 -40
768 909 -991
824 355 -879
43 363 -869
44 670 256
455 683 -702
817 903 -552
392 566 -786
436 60 1
440 821 -465
340 111 227
657 719 -945
682 851 248
192 447 -507
630 575 2
249 803 -121
432 16 -198
285 365 -267
637 511 269
328 645 -83
555 779 271
786 407 189
863 457 -479
52 265 214
23 285 427
902 108 -242
343 417 57
369 81 302
52 504 428
461 398 -619
626 313 -177
570 619 454
894 813 -107
624 679 100
382 39 -924
323 837 -492
422 527 -854
875 692 -199
798 578 -994
591 549 809
642 640 736
235 201 -108
424 585 911
491 41 -141
200 546 -880
432 122 -893
255 367 243
556 455 -778
391 635 -556
812 269 111
712 573 -863
570 491 548
388 222 -928
147 239 712
18 877 632
855 23 -936
768 639 720
91 275 996
86 62 -15
69 1 811
620 479 -626
873 680 -763
410 608 383
690 896 -685
471 811 -88
743 741 -59
421 625 -884
235 634 515
672 300 -873
575 419 792
428 809 790
665 106 230
876 176 492
683 295 488
665 799 -233
585 817 448
705 797 555
768 264 -697
874 903 587
661 752 -508
433 679 -536
389 176 259
305 85 -687
400 354 -301
467 233 415
124 790 950
107 606 864
680 755 -129
382 696 674
551 124 -510
887 672 860
811 449 -893
25 790 280
903 335 -486
672 134 502
280 521 506
109 854 418
559 597 366
803 34 -593
135 651 -873
456 286 -739
575 713 -548
224 581 722
627 80 101
39 574 408
68 534 859
113 382 598
591 526 -950
586 677 -91
864 725 82
250 485 747
913 12 978
690 257 -321
110 432 -454
73 334 -763
481 868 -367
881 472 -665
515 367 -353
540 283 -137
610 91 729
729 653 -689
719 54 994
582 201 -404
812 126 -887
691 212 -341
177 71 -513
70 127 -996
227 84 -437
643 250 -778
878 58 462
153 699 240
713 468 -278
417 275 749
484 859 453
539 261 -250
734 95 510
104 724 941
350 685 -62
333 453 -214
211 320 -639
474 512 -150
892 274 -549
11 248 692
817 485 112
52 357 -775
141 722 914
440 406 953
675 302 772
879 228 237
638 226 -303
860 31 -46
747 505 -157
136 95 -761
865 170 845
440 118 308
71 677 758
181 268 321
308 665 -738
684 74 911
608 557 757
467 488 15
242 108 444
880 259 -898
686 34 282
891 13 -511
246 763 885
752 350 -7
527 539 -562
362 183 -426
344 624 727
326 821 -905
39 397 735
495 301 893
102 270 -318
113 409 -567
545 203 640
430 30 447
681 291 481
71 634 -381
634 117 938
324 51 -346
802 285 550
537 657 264
331 887 -182
100 114 -666
467 857 -723
231 694 -414
537 787 714
279 343 -626
422 299 405
874 36 -275
707 283 -637
694 352 -344
302 678 -191
274 255 362
215 301 216
439 673 -642
336 626 229
702 567 -985
309 564 -344
528 733 -581
465 238 559
74 201 702
547 577 -662
816 904 294
552 110 421
87 503 694
319 499 476
317 106 163
643 34 44
27 433 258
507 826 -98
687 86 355
148 904 803
832 442 391
88 267 -925
402 463 -249
724 170 -673
789 218 -192
715 157 240
618 828 529
257 687 -699
806 246 479
592 130 937
551 842 -623
242 305 546
499 311 948
619 216 218
728 570 -632
37 818 -910
366 230 846
577 88 960
416 39 206
157 867 -964
116 723 -894
111 616 718
699 848 -481
380 127 972
65 381 960
544 297 -509
183 804 70
82 771 899
489 301 -474
580 121 -820
511 688 -680
5 552 -563
136 75 -889
750 813 933
503 235 423
397 160 -188
593 591 328
754 72 867
79 509 -884
719 308 738
432 163 -877
573 548 -579
877 455 -231
373 295 -587
230 478 -190
866 319 424
662 454 -490
769 79 666
869 757 -139
753 625 -40
361 746 -537
686 237 198
258 745 -423
251 673 -37
579 274 -642
700 575 947
856 617 703
654 76 -844
863 709 895
633 395 -801
262 403 530
279 258 -720
379 224 -64
590 62 612
111 2 -496
511 637 842
833 461 247
563 311 -612
103 552 -293
324 616 -121
271 64 -725
722 40 435
619 453 -784
76 609 745
909 206 -886
216 238 35
449 762 -40
99 351 82
800 143 363
679 76 -565
866 367 -654
509 857 -190
19 534 -333
875 649 -813
703 385 57
758 112 760
649 501 -311
418 843 153
597 903 -237
389 358 -214
68 717 137
872 766 261
321 100 -509
507 388 -770
547 264 -975
419 126 -242
905 742 -93
14 748 -344
86 556 249
560 58 961
318 885 -224
682 844 228
58 221 -648
815 398 870
226 409 12
63 208 277
245 414 583
611 469 -821
604 159 288
86 467 -458
849 205 880
840 131 -946
601 711 602
506 448 -829
131 719 543
743 168 -691
283 773 -692
172 693 -995
237 505 799
504 47 -207
86 878 -555
669 845 -372
843 119 -567
368 28 534
464 99 -664
39 308 -897
305 238 -911
216 33 169
870 357 -108
777 793 968
571 280 -481
314 547 -625
863 841 -830
320 288 887
854 895 -781
235 319 -621
886 764 -936
642 137 445
912 690 -917
676 201 -676
847 350 -435
357 398 33
430 716 -62
608 705 213
20 296 287
244 392 -55
465 693 10
804 653 -314
644 725 -468
794 265 301
109 573 940
42 477 -594
556 218 -329
474 511 625
16 239 566
644 639 349
372 172 454
473 763 -847
297 294 182
595 136 599
841 92 212
33 888 -454
603 69 -963
740 227 -979
525 556 754
301 767 872
452 211 -897
326 473 872
773 789 -960
626 299 -997
117 367 762
654 590 960
254 786 989
256 807 -201
488 334 -482
208 740 577
576 620 722
484 446 865
543 547 -753
738 154 577
376 771 917
500 247 284
634 251 207
45 377 -377
523 87 -905
596 151 -251
535 814 234
134 339 928
229 132 767
89 721 721
98 234 749
529 395 -278
361 646 -920
337 117 -898
725 607 61
125 506 -726
609 40 -585
383 760 108
460 27 -217
679 362 -417
115 214 928
644 136 -855
71 377 -374
264 864 -765
322 45 -578
86 289 869
38 289 -708
860 22 -860
765 725 672
131 504 591
110 899 574
461 706 447
279 102 321
615 900 686
491 531 -64
612 582 -914
727 60 -875
437 360 -291
670 528 10
777 147 93
662 640 -722
682 185 -817
890 714 -765
470 835 542
107 890 847
360 569 -308
826 184 614
784 804 -524
346 442 -933
300 25 -437
626 430 -319
165 437 637
582 653 306
525 71 797
196 548 992
523 29 584
772 848 -322
847 273 852
409 34 638
876 371 -993
648 634 -941
175 716 -487
512 355 -894
364 310 479
491 705 378
566 498 -596
513 201 -45
81 102 -610
648 818 -575
859 503 -474
562 751 -187
515 689 -272
319 786 -535
558 701 843
736 178 744
374 855 -172
633 659 313
170 104 368
642 320 -503
754 353 -341
461 295 677
644 387 523
497 586 -247
218 112 896
792 739 622
810 856 -722
603 592 -663
152 751 -854
92 389 616
75 619 -129
337 161 293
268 489 807
480 113 -961
183 72 754
336 688 328
732 30 -692
872 244 -728
652 122 373
842 411 555
775 531 -690
640 444 -503
709 819 395
231 650 -951
718 757 832
194 706 -208
961 829
190 634 -459
669 544 -217
613 851 813
128 792 678
905 641 80
368 384 -438
14 832 -779
622 296 482
545 340 311
195 403 518
833 220 -189
21 816 124
553 172 388
259 69 -549
124 642 -394
846 428 813
502 934 439
185 125 -661
327 871 586
267 651 -937
729 940 858
314 254 -612
473 151 -47
464 878 -436
584 323 -779
358 789 -48
812 338 444
72 618 518
894 643 861
927 487 -587
286 780 -813
733 184 744
552 591 369
177 151 621
518 672 786
725 257 -332
526 541 1
895 400 -398
787 488 69
773 54 804
834 742 757
444 690 -498
201 78 570
317 125 -365
960 11 -997
818 121 -328
343 953 -489
387 450 -975
548 52 498
716 150 732
793 618 615
888 2 561
119 704 -943
63 599 764
468 319 -32
65 804 789
782 691 750
388 205 -627
189 861 171
190 371 -216
362 643 47
773 742 578
134 766 -95
535 660 54
630 564 88
835 943 324
26 786 153
451 539 433
685 824 -956
498 729 -351
886 664 -789
99 560 -760
943 169 157
120 738 -59
867 176 -741
446 832 387
243 634 -440
26 566 32
283 172 -338
239 157 113
749 396 -662
147 422 -805
698 321 -117
595 596 383
901 79 309
791 122 -427
585 924 -748
84 30 70
805 705 856
872 714 -259
576 684 632
561 100 -137
933 412 -438
338 688 -824
586 727 988
303 42 184
877 796 781
195 420 -654
468 677 875
310 773 -724
548 61 -322
548 78 -984
782 166 963
214 154 -448
135 427 -400
417 234 -272
361 768 -603
170 761 -550
698 824 113
170 899 -900
605 930 -717
788 930 -333
429 847 450
114 904 238
616 624 77
310 232 675
592 952 241
514 334 492
4 745 410
919 818 -424
746 362 614
214 334 206
40 449 370
773 42 485
587 410 311
203 559 907
791 285 -902
662 163 868
46 697 -863
360 844 -317
702 613 -51
35 399 303
15 113 -604
640 56 -287
103 212 -51
631 282 -827
348 358 -61
683 707 -417
114 690 309
742 196 798
72 307 148
657 957 -120
812 328 -767
749 462 816
590 9 672
957 30 680
68 871 -259
33 577 -711
411 664 -454
110 289 197
672 632 -253
393 50 291
456 868 -339
97 544 31
196 801 -397
324 104 987
914 532 -408
23 131 757
826 665 -406
139 850 -59
725 79 -451
686 1 -301
8 266 70
778 879 981
304 346 453
219 123 435
423 463 -698
79 809 -763
383 382 -938
561 228 109
334 112 -69
658 626 -987
326 794 332
732 295 798
958 392 -306
95 633 425
507 281 -938
770 751 432
467 816 -4
85 622 -238
42 27 698
881 566 -31
128 187 -57
425 200 -749
351 629 272
588 87 -10
471 424 919
415 275 -977
81 86 -982
732 330 -995
387 502 -951
890 344 -311
51 696 -283
218 616 -588
913 374 -445
834 539 -653
715 165 485
325 733 -667
527 129 608
472 720 981
750 773 808
774 183 -473
932 245 -234
685 128 -770
108 412 840
838 484 -31
727 724 18
580 787 -354
704 34 582
265 606 -278
764 465 -431
644 75 500
377 1 838
570 455 964
701 226 -618
181 422 -810
442 729 557
8 831 836
291 378 677
747 307 47
60 188 507
491 178 471
564 710 483
1 611 -386
320 642 409
632 64 828
776 606 -708
15 342 -70
678 689 21
222 444 832
337 340 423
194 772 393
523 731 920
55 343 -365
315 109 812
78 517 690
342 548 362
900 934 -81
108 955 -758
458 112 -570
211 376 -894
504 405 -693
14 397 -477
590 884 -57
956 338 -470
628 250 -461
159 857 -946
744 482 397
901 45 -607
126 618 -296
260 591 967
490 4 -603
435 863 -129
287 741 -650
592 17 303
285 182 -659
647 110 -764
812 585 -834
260 862 -867
112 396 872
587 80 -383
356 949 535
257 825 95
432 223 135
336 538 530
722 676 351
14 381 579
687 717 691
74 28 912
498 238 -216
622 55 737
678 226 -449
906 699 -333
120 289 438
682 37 598
390 712 675
172 694 -665
79 211 47
478 44 -370
286 438 -443
658 311 -212
12 788 -88
455 870 -996
602 808 -58
538 71 85
60 880 -265
534 802 -746
776 255 998
762 940 420
460 722 109
868 31 -860
169 22 -291
729 60 -712
144 859 -449
222 142 -48
133 128 -689
766 460 461
746 517 876
620 149 -295
129 211 633
138 772 373
436 480 394
15 813 -272
732 947 -908
311 671 -247
21 130 945
879 688 -988
447 115 369
29 46 556
619 250 97
798 498 -626
941 655 583
143 466 -832
221 855 965
282 961 294
24 156 -377
628 924 477
662 935 -82
648 211 -695
919 703 -45
230 774 549
778 7 148
247 631 -968
692 888 -557
335 961 661
393 765 832
819 275 597
237 216 -450
434 568 256
447 262 -261
832 140 -485
153 693 -767
259 761 596
431 68 -39
421 582 -640
783 265 528
706 726 -967
135 914 -53
937 922 564
784 456 313
598 678 -845
661 158 -841
634 230 -679
93 187 10
159 298 285
419 529 -800
874 275 140
182 758 36
558 189 240
762 304 745
875 753 622
856 660 469
587 742 -986
342 360 199
35 836 -23
826 914 519
691 649 -518
2 737 -297
318 481 -459
564 129 -491
705 24 410
937 780 37
245 403 -319
768 125 -226
792 589 -324
698 839 268
695 841 953
153 894 -76
623 877 -232
450 401 -506
153 602 -815
359 21 135
929 329 -906
560 658 487
261 3 918
297 841 499
352 716 130
801 303 -293
542 847 796
553 656 214
642 683 -684
146 246 253
539 383 763
883 543 -469
385 277 -80
641 109 -283
484 26 -230
104 631 -728
254 373 -966
249 309 -58
460 371 23
603 282 -382
79 697 -292
627 254 -238
489 57 840
521 187 -849
623 568 -96
288 375 -959
373 21 -100
297 784 857
564 794 436
889 372 -618
571 601 880
121 947 357
87 547 587
795 591 586
584 11 220
150 798 856
128 553 610
856 810 -784
465 624 -140
448 859 360
544 569 -479
180 737 178
53 80 411
579 617 -941
134 710 448
572 820 -135
718 910 -105
235 588 744
538 953 -556
897 726 -508
738 720 -708
787 12 462
752 109 -956
349 309 542
410 704 912
770 415 -628
167 469 164
276 377 -911
743 826 -241
844 519 -510
600 222 -700
225 168 -78
510 151 -189
950 107 -706
450 310 514
145 72 465
697 408 -640
744 29 193
879 334 24
140 99 631
532 826 -931
385 855 -217
388 936 -271
313 299 42
298 649 252
103 131 379
765 82 415
768 136 581
27 756 429
478 861 881
139 907 935
840 642 -516
193 35 277
284 21 88
239 638 -927
83 396 -976
274 680 -250
786 176 327
595 881 238
9 738 767
135 213 -127
622 618 -710
269 717 616
261 197 769
80 564 -486
961 206 693
951 763 -771
158 129 -892
186 832 249
954 9 -676
427 577 -866
322 519 552
488 827 -91
168 492 614
461 217 615
865 810 -605
166 529 226
222 347 -265
958 652 825
54 821 -347
24 832 -874
391 858 291
625 762 970
16 215 865
628 387 -288
893 365 -836
872 882 -144
200 541 396
130 46 -472
272 748 -810
102 392 -467
380 760 -128
122 836 -981
474 23 515
67 949 1000
734 807 342
834 162 -895
416 445 -470
949 222 443
350 357 -724
176 660 -614
855 643 873
686 397 -516
130 359 737
430 587 744
896 627 -179
362 235 720
830 212 -20
441 843 589
782 33 -93
51 670 -730
408 906 573
413 866 -537
593 352 440
107 571 -904
209 72 546
809 743 820
791 902 -414
795 914 990
850 381 989
81 777 27
260 531 39
55 753 84
318 477 190
65 457 -378
952 164 783
223 889 145
254 821 -826
820 829 -938
424 906 -982
71 556 -262
148 908 268
123 731 -557
598 839 -270
673 50 44
437 445 218
659 51 -97
464 317 140
568 26 -734
953 412 604
838 400 -119
458 400 -302
922 567 885
225 882 -199
385 149 -261
815 761 369
242 194 -294
653 333 907
340 874 892
593 702 -165
474 529 352
2 344 622
30 130 -255
671 452 -884
650 230 -4
207 234 -401
772 488 355
308 225 633
491 199 -266
630 401 874
940 298 -142
76 379 -260
952 71 -292
549 353 490
746 132 380
574 803 427
472 894 564
863 837 -304
476 587 -440
494 307 -747
654 556 251
495 105 -973
375 714 -55
439 953 -776
763 351 247
598 725 276
469 813 115
758 80 808
88 820 -84
520 815 -216
438 186 532
894 738 -785
633 926 -373
131 935 443
537 438 -239
339 774 245
114 600 644
814 830 -253
447 216 -328
461 136 902
388 105 290
146 742 -147
727 3 -989
750 321 -743
524 719 320
869 833 188
507 794 750
252 812 364
452 731 -988
818 391 -736
822 658 -200
734 600 468
75 874 -80
328 130 -56
48 22 622
656 103 612
483 390 576
582 579 -608
70 149 554
526 674 36
532 250 303
521 955 686
279 265 -829
434 734 -687
749 123 614
567 577 184
796 97 366
726 787 -316
804 326 743
282 683 -922
659 633 890
674 290 751
169 260 319
322 34 517
430 942 -233
793 34 888
54 202 610
841 416 -263
957 697 -169
581 784 -673
346 272 -398
383 210 -822
641 317 -906
498 917 -370
939 170 -25
286 847 78
555 940 445
354 769 -590
821 107 600
714 503 650
782 885 311
527 838 -92
292 277 555
109 63 -543
898 206 -301
52 294 -418
137 96 918
742 86 -775
705 795 -776
31 20 -607
903 751 -667
244 856 -944
309 139 201
204 450 -947
125 374 833
25 501 664
184 941 883
681 829 -69
315 107 396
871 56 781
685 863 213
768 331 -454
946 397 529
529 99 -957
858 71 -151
78 267 -746
6 903 927
675 361 -48
77 275 -256
916 167 724
170 426 -608
29 254 -830
720 611 493
459 678 -158
495 872 -513
408 79 682
498 504 -131
243 779 -830
77 340 -812
596 313 -400
488 604 181
382 51 127
502 282 -487
81 121 840
618 546 403
263 528 80
454 243 -158
230 579 -873
169 54 450
782 530 507
448 866 194
717 632 -970
145 390 939
360 644 877
282 691 993
898 921 -409
321 873 489
124 230 -467
822 923 674
515 483 -122
164 569 -848
596 862 -129
780 18 806
850 100 137
612 848 -700
473 732 -96
204 824 783
64 442 768
327 7 358
129 370 277
30 645 -590
648 933 -177
406 310 597
865 489 583
344 211 637
676 99 -16
676 675 -565
376 212 -342
94 361 -723
800 848 -294
204 117 -372
260 195 -339
925 815 506
201 688 872
184 525 465
632 664 -478
901 663 581
145 18 -39
757 658 -967
364 156 699
381 799 404
757 234 748
167 425 797
245 438 -989
734 714 -591
533 325 -857
311 765 402
794 287 -691
783 302 808
770 138 -422
910 200 -45
592 770 -140
611 21 -633
856 177 25
681 802 -66
425 826 -332
818 387 256
322 37 -873
648 300 -688
297 241 -925
891 746 475
270 871 867
122 235 -995
397 173 974
526 192 947
696 427 -566
357 925 231
391 24 -187
337 55 493
220 229 -590
595 447 873
205 177 -333
828 932 363
566 741 -684
957 513 -701
728 184 -824
2 755 -783
401 198 -11
104 936 -713
63 401 212
156 309 971
386 835 -253
505 445 -708
833 217 155
308 454 38
65 857 527
610 147 464
440 311 844
168 865 582
163 480 985
947 402 -964
258 804 69
217 666 68
142 121 -16
145 313 768
436 432 -953
635 943 -590
671 406 -859
323 564 -390
499 471 516
275 97 768
544 60 392
239 292 572
544 370 -310
713 329 -328
651 458 -150
772 58 -802
522 792 -7
342 959 775
477 496 576
73 723 -612
942 841 -561
126 404 -108
956 227 966
211 684 371
393 425 143
33 910 -138
428 350 790
839 621 -863
644 765 -396
939 230 685
604 502 831
941 953 856
684 402 -848
561 50 605
888 361 -903
770 843 155
798 81 -300
646 799 457
734 921 99
365 919 -407
552 378 -500
24 485 600
508 262 -497
385 739 30
735 397 -933
109 298 -611
867 942
406 500 509
344 863 105
163 454 344
431 589 34
404 194 982
313 101 -92
288 140 -219
846 170 -678
847 262 -490
619 757 -517
473 188 224
662 78 92
815 691 -221
722 695 -212
690 562 777
292 824 430
60 392 944
55 664 62
193 742 -602
427 569 620
426 94 -137
247 76 -649
82 13 871
259 522 89
246 217 -961
175 849 -393
629 574 77
23 13 -339
849 862 717
248 341 -889
151 188 294
818 442 361
213 130 -411
490 777 422
243 149 604
760 141 332
625 228 335
525 397 -892
696 326 329
255 387 964
226 23 -432
270 234 920
171 441 -801
831 349 -368
709 358 894
174 339 117
603 1 182
620 123 190
812 696 -308
714 238 -868
680 577 -823
834 197 -307
131 594 -644
592 103 651
772 61 -700
741 495 -428
703 182 -39
412 642 -896
50 314 -185
623 801 -123
4 677 222
113 277 -965
838 43 44
140 841 -834
646 736 728
214 445 32
787 199 -349
427 761 134
445 611 -820
604 563 458
320 813 -537
248 521 -698
347 437 -544
465 657 -247
529 28 17
150 420 -88
245 654 827
259 272 -104
742 594 570
185 230 944
692 67 -231
243 292 -349
632 819 679
216 465 -559
679 513 10
864 731 608
693 712 -178
795 806 921
516 381 966
103 661 481
621 383 348
30 272 519
815 287 -691
695 676 434
183 657 -648
534 52 199
438 793 -854
290 490 -659
421 823 -221
572 217 -811
648 230 798
176 274 299
146 463 378
250 290 -60
11 839 958
812 793 286
8 377 537
491 35 431
253 524 911
663 344 824
541 615 731
199 461 869
436 513 837
302 329 338
80 464 -970
776 420 -850
65 837 -976
301 595 -308
467 723 15
202 495 845
97 762 -807
84 515 -219
546 3 -42
408 556 -812
827 154 639
461 79 682
454 388 -497
245 79 460
376 430 -537
32 695 116
835 150 286
74 564 714
154 619 811
539 603 719
507 575 -972
533 365 563
427 527 910
733 652 751
448 823 203
132 569 -770
36 249 126
256 179 -225
33 294 -48
280 704 652
298 122 -694
575 393 995
90 561 403
384 526 46
462 88 -418
453 475 638
206 448 -823
354 726 -475
279 609 -181
547 861 -818
428 745 264
78 416 793
14 551 729
71 521 -232
672 492 -703
415 225 842
688 234 405
478 105 -416
190 711 -27
275 675 681
452 592 469
546 98 -464
728 439 -284
656 188 -47
61 13 -959
496 588 246
641 382 573
392 850 -320
790 212 613
252 593 -193
808 759 -659
270 712 -73
814 165 522
102 23 4
820 630 -441
725 208 158
739 306 -698
19 695 263
413 786 971
40 587 -417
684 842 -951
658 54 941
145 575 34
170 179 60
156 100 -447
668 723 291
183 284 -924
453 315 169
679 239 758
333 536 970
584 177 -541
430 403 -278
95 289 -155
223 49 -559
272 569 -244
657 752 -96
315 402 962
767 419 922
182 850 209
483 445 557
314 277 816
122 652 304
773 84 796
35 220 637
303 712 790
24 143 -431
436 46 -435
452 280 25
761 729 -754
836 714 270
796 560 -70
61 479 -233
455 637 -671
832 454 192
721 643 -402
692 802 673
631 362 -182
639 23 674
737 506 -831
838 73 -659
631 448 97
770 310 -525
243 726 -627
245 839 214
835 701 843
696 750 -166
780 536 -305
774 495 871
846 610 -450
748 412 -345
398 67 934
299 572 -666
601 34 318
800 71 794
352 360 284
373 857 524
43 199 917
481 635 -336
290 321 134
185 506 -36
11 28 607
591 668 -655
217 19 719
43 291 23
248 495 751
233 551 -576
789 736 256
53 709 -630
125 337 -577
329 579 -888
839 135 149
128 402 104
276 369 -84
115 781 -935
215 630 -230
55 747 427
737 23 894
666 275 392
545 568 -616
730 219 -28
515 224 827
281 57 987
353 227 893
148 616 972
66 600 -583
680 652 513
852 113 -609
377 422 -110
757 273 824
807 519 605
605 398 -5
95 545 819
703 612 -889
299 650 -722
839 731 783
14 28 -53
74 407 413
502 852 -119
39 297 52
139 780 -979
283 420 491
338 731 -975
238 288 603
852 300 377
562 55 -464
138 167 -702
840 817 713
346 327 -969
457 379 -382
264 161 -189
608 404 262
275 808 -246
56 562 -120
194 75 308
327 461 241
259 565 988
51 217 -326
516 624 7
168 489 266
444 860 439
438 334 508
648 662 374
584 209 493
759 576 -658
706 563 -266
855 821 -345
517 269 446
705 5 -343
123 721 11
304 666 -304
237 29 414
453 674 -713
207 276 509
760 580 -566
486 480 569
310 296 758
378 135 -884
825 758 -747
340 413 427
480 866 -797
590 236 -779
502 346 -759
616 496 162
696 114 805
765 127 342
832 758 506
285 206 652
248 595 433
594 728 587
76 360 -62
402 459 -766
253 285 28
771 570 465
293 122 -578
372 292 -835
94 339 910
641 836 331
837 530 312
302 121 995
251 35 -40
57 69 -392
137 185 -31
708 244 -154
335 673 -764
55 37 291
115 612 776
163 532 -1
704 538 -416
350 653 86
170 704 707
689 480 702
349 181 517
100 647 353
360 150 357
215 797 -279
674 223 891
338 628 -694
488 8 927
327 409 145
412 804 -822
80 659 -242
636 318 -893
253 61 -431
51 479 718
401 271 -935
347 693 -995
526 117 406
280 414 649
70 717 445
567 39 939
747 139 580
852 5 862
283 543 -448
338 790 -785
458 213 -748
415 746 -762
341 820 -314
786 323 654
768 141 -51
268 794 -136
638 543 -702
178 444 -579
832 299 -271
383 799 72
814 173 438
130 539 891
354 461 -993
7 118 97
566 95 109
517 468 -667
628 170 851
125 17 625
377 365 -770
843 688 837
479 761 15
290 569 612
24 847 -537
509 132 573
630 302 269
540 390 172
826 167 60
373 141 835
858 697 351
74 364 -49
456 556 436
320 465 -994
678 656 406
211 367 -332
1 385 46
571 746 -329
839 528 365
58 406 917
828 434 -340
646 504 -194
154 81 -804
627 819 -203
88 859 -294
502 241 717
420 618 467
234 679 853
10 522 82
695 247 595
177 385 -168
712 734 226
626 684 -681
195 301 -177
739 68 639
595 221 -871
438 23 -126
375 459 -144
817 351 832
442 590 -343
601 848 -435
559 399 543
755 524 385
137 673 -694
481 446 694
719 813 -48
236 709 349
688 196 212
71 184 -734
761 693 919
431 111 -415
543 344 11
294 485 -643
630 644 375
731 403 -399
397 599 888
538 845 65
772 815 243
553 175 -421
140 314 907
387 479 843
850 391 382
486 732 -93
550 664 220
236 321 108
8 821 409
619 818 102
532 48 -73
680 737 -757
750 379 -214
381 188 -462
685 662 -139
384 666 -749
136 404 630
460 509 -102
401 628 255
350 353 -6
214 578 284
615 668 -343
685 590 999
729 473 -982
523 285 315
87 502 181
715 448 827
172 227 -450
551 556 -828
805 201 736
674 643 878
172 458 -436
859 229 571
649 344 845
837 523 933
802 27 737
197 129 561
752 812 26
185 276 -136
474 768 729
420 291 183
484 375 397
432 11 -167
215 578 204
228 159 -19
83 544 449
562 756 -270
71 14 -101
108 372 105
66 516 268
173 503 -37
857 472 201
827 413 -587
623 647 732
474 4 810
749 53 -181
497 120 -325
615 645 -400
85 34 90
613 652 249
428 199 -300
336 206 760
537 195 630
266 626 -652
504 388 -883
542 145 -254
443 768 -677
634 256 -290
287 719 -861
619 170 892
203 377 681
465 459 -437
419 366 -379
349 158 16
281 472 895
483 129 197
217 355 505
681 673 489
449 682 -305
247 781 -737
257 389 -529
453 438 -560
704 705 -785
856 798 -29
200 304 -301
385 108 732
387 650 -853
168 508 -861
94 566 28
140 635 -550
369 266 -117
356 300 534
288 533 562
603 544 -531
527 91 -639
759 517 -450
607 634 68
232 823 327
489 460 513
30 856 151
648 138 -20
685 533 522
763 48 194
648 512 -482
721 357 -747
515 749 780
574 278 878
675 346 -178
780 616 936
286 823 182
341 349 -131
390 617 432
645 588 -716
158 284 -248
520 369 425
402 158 -977
29 618 -125
613 475 -811
349 184 610
95 60 -469
247 449 977
585 659 -114
223 68 -712
668 618 136
628 514 545
45 210 311
42 611 669
731 208 -264
168 804 559
749 321 590
173 41 -268
393 832 509
624 608 -886
622 312 766
640 417 -182
176 410 567
122 732 204
452 435 180
459 630 32
409 740 -637
394 138 -56
11 279 245
97 832 -855
165 748 -388
356 223 62
783 274 776
720 581 -275
400 102 450
375 747 -979
133 865 887
747 754 -284
453 734 781
141 720 399
206 229 992
401 148 435
458 591 -237
517 479 254
424 4 902
75 826 640
155 296 497
306 211 613
345 748 302
808 109 80
728 16 444
240 709 566
536 383 831
336 256 600
621 339 76
350 262 688
177 796 23
415 810 -600
254 855 -727
437 431 707
129 831 -751
629 487 -545
389 491 996
356 398 663
43 364 113
48 239 229
148 491 -732
44 406 -986
37 85 -505
347 437 559
90 342 898
844 849 700
764 865 -78
63 102 -973
51 756 549
673 735 -457
617 698 829
151 134 -797
19 645 131
486 76 -272
406 660 -242
686 52 -130
558 112 -631
672 327 -531
612 762 505
54 14 552
2 561 -260
573 269 -13
263 833 165
139 695 673
702 844 -212
664 237 -766
260 257 589
397 866 311
264 617 304
706 34 -274
380 89 -826
547 320 -167
397 748 517
57 792 969
390 84 -615
82 444 -564
614 629 300
346 372 -184
675 773 -750
314 749 720
6 479 981
730 761 -442
184 864 351
355 730 -444
497 826 -54
856 668 -125
216 63 -744
321 50 -987
448 498 916
614 593 -280
538 592 -725
578 663 859
702 223 -636
784 644 -641
454 593 -927
265 631 -47
517 302 728
260 646 -933
24 555 534
442 473 322
111 184 502
326 88 332
807 677 -171
57 9 272
175 494 -713
169 111 -859
454 377 654
419 237 792
786 443 -194
530 497 -400
448 41 13
653 197 957
398 818 404
398 158 745
801 40 -565
504 670 -136
455 766 -860
418 738 211
394 529 905
577 566 -102
489 170 -511
182 27 -228
757 622 -826
450 16 -372
124 658 -949
845 531 939
46 311 218
70 480 490
545 396 -180
395 799 403
425 728 -1
354 272 -769
597 312 7
434 372 -187
316 410 708
158 25 834
166 474 964
399 660 189
165 769 -370
246 284 839
452 549 176
