9837 28759
8400 5060 990
5697 7398 -271
2859 2324 573
115 5749 780
5733 2634 305
580 5516 -327
5350 4808 173
4596 8730 476
1097 688 54
1749 4500 693
717 2575 -546
7034 8523 229
4587 6440 -591
3344 7247 -135
2651 2884 984
7961 7419 176
1356 8749 860
1256 122 -517
654 4162 163
2483 3491 619
8251 7297 276
6935 3801 -530
9526 9548 -414
6774 9769 284
9725 9630 -685
6167 4726 203
1685 6806 -377
8964 5895 -324
4945 8624 -277
430 2625 539
1646 2603 -629
9307 6308 278
8331 2107 -770
5293 2880 -678
6380 4783 -9
2943 7137 -886
2304 6944 -329
3272 1513 620
5640 5523 -503
5016 51 16
8015 5461 630
2318 9059 39
1482 231 -708
420 2913 -827
8183 2947 374
6885 2621 -919
5270 3562 195
2968 7044 844
8712 2981 -682
8968 2074 816
1813 5332 -894
1850 8005 636
7107 5231 -980
7166 7280 649
246 5459 -55
394 6085 125
6652 7276 857
4352 8346 69
4052 5143 848
8696 186 40
7293 8583 -805
3577 2768 -465
2093 2811 1
5892 9556 230
2686 3631 -894
8501 9372 946
4288 3493 -105
4177 6125 -516
3283 935 133
4257 3542 953
8754 2144 -894
5588 4646 -710
4069 1357 -594
7883 3187 -664
2982 6210 -912
3937 8306 903
339 8727 145
7113 6885 -889
922 3832 -686
8133 3443 -344
7613 2950 394
2450 8297 753
1555 8505 -631
6986 5319 -968
1545 8183 -164
8419 9526 560
1115 3664 209
2612 2740 -541
7655 7484 -355
9823 9382 -145
5711 8014 582
3205 4295 917
9445 5525 -144
3171 7760 -705
1644 8279 952
1481 8234 655
3058 5891 -49
1797 4342 -108
5876 3495 306
4619 3506 258
3717 3796 52
2705 309 -427
2608 6735 -74
2287 3226 311
485 1693 881
3973 8993 755
8554 9282 46
264 6270 889
7380 5547 716
1141 7807 944
5074 3458 -689
9154 386 913
1579 4281 782
6859 9145 503
9291 9030 76
1606 5986 -704
6544 4438 217
8834 4803 288
2580 7396 -891
5122 1987 -291
7135 4766 -318
8697 6452 425
7430 3464 -57
638 625 -18
5387 7643 413
1090 5648 -160
3480 998 565
4659 7649 -388
3167 6067 -184
3334 7800 664
7729 1892 768
326 7144 -807
28 8221 -510
7804 907 -111
9670 9102 -334
5609 9259 622
1482 4421 -382
6195 7177 -128
8781 1691 -625
8375 8156 -22
4385 2387 -411
8645 608 -865
6431 5326 -699
3912 788 446
1281 6765 -793
8368 4501 -640
627 5123 -482
3430 1313 385
2591 4763 679
7841 1780 317
3606 9393 263
2831 1090 737
8832 492 832
1453 5910 825
1890 7123 604
4778 6848 521
7078 8801 -20
185 7695 -563
7115 1750 -104
6248 5041 471
6484 2094 1000
8662 8193 -406
5384 5602 357
6909 701 716
3029 3938 134
6193 1675 127
826 8691 -850
4590 1131 -391
9323 9424 582
5749 2160 819
1724 9797 369
6129 4763 293
2070 8307 -823
7080 1711 392
1884 9354 904
7889 8163 -392
5418 7992 -423
881 9037 586
3923 8303 297
6171 2326 -414
6547 3128 -199
5442 601 -890
8926 7274 674
5321 168 -826
3321 4827 900
1134 9518 801
1153 1730 732
6562 3282 -167
7406 9703 17
3514 2468 -770
419 4114 -949
9037 7466 -358
347 6662 -654
7567 1211 -827
9295 5517 -934
6680 5570 -811
7640 7325 368
1268 2131 -651
5119 1833 242
8683 3411 524
2864 5651 -550
9804 2167 -55
8726 1773 -423
3516 9382 932
409 5126 768
8026 5093 642
4044 1032 196
4416 2314 622
1672 6705 -706
8619 1901 -282
8186 716 -155
1520 9200 966
1202 8320 -937
9505 8050 -194
9440 4534 168
8239 2665 116
9438 2623 -856
9290 4859 -84
869 1549 -292
6515 1470 813
261 2402 -974
2568 7859 102
6021 3866 -34
6754 5902 785
8325 9026 -952
1960 6318 862
4541 3463 111
8371 5373 909
7089 9576 453
3122 8408 75
1888 3132 -497
7931 6073 -892
681 8331 127
975 3560 439
8602 8612 467
5446 7042 -366
8635 4326 310
4738 3265 616
4261 5354 -575
5615 3643 909
1663 3288 -718
6341 1709 -733
6532 374 670
322 272 -976
5926 7797 906
6183 1285 -405
5500 4657 879
843 3628 594
6995 2747 746
3989 7823 767
2509 3708 -709
3619 9602 -91
4987 2648 -796
3729 8044 -505
1512 4038 -633
8045 7460 329
2152 2475 -688
6665 1653 644
1310 7734 -678
1243 555 134
2932 7099 -245
8314 5795 -23
695 3710 871
8149 8026 -82
2414 7775 -224
2984 8899 -549
9556 3234 -886
2420 8074 74
7250 8383 -148
1659 4209 -954
6746 2683 -442
8695 6336 -614
6518 2176 -485
4910 2778 254
3092 4279 -548
8796 7540 484
6063 6202 -360
9834 5521 -403
1113 2891 864
8901 4013 -203
8068 3906 -879
1474 4162 196
3279 9358 -767
4973 636 -443
3545 5888 -45
4385 5704 -552
2554 5493 348
4443 7181 970
5830 5990 420
5890 6605 126
3940 9616 -670
8717 1743 444
4296 6889 379
4912 2450 -813
8805 7903 -497
4215 2846 -933
433 2749 978
7933 6556 343
7718 5451 466
5961 7170 420
5295 2842 -37
264 5885 816
943 8522 -124
35 4024 -215
8085 9741 -396
6665 4503 759
6054 4834 762
3836 2526 -412
9261 1855 -923
5803 9634 -845
5348 8497 490
7452 1995 397
8969 2673 611
2031 5743 -347
6654 5870 952
9523 5943 17
9542 9257 0
5526 8357 46
8564 2038 159
6724 2397 -279
8822 7808 986
5129 3519 -659
4630 8589 -479
8376 9558 810
5439 7426 365
856 6612 -224
2297 347 202
3444 3741 -24
7923 813 -178
1272 2956 914
6672 2332 271
1704 1944 -970
7157 7140 -271
9623 7865 -82
8404 5112 -455
1229 6010 282
4160 6501 32
1747 1902 337
7902 3460 -492
6761 565 -747
2523 6027 -481
8201 9601 -580
282 5350 -997
6932 1483 -679
2350 6379 -677
2363 9774 297
9551 506 25
9719 6489 -848
9443 4416 166
2870 7433 752
5961 5452 -748
9812 538 -549
6552 4677 -317
831 4121 345
7173 3067 267
984 9158 -263
5432 9476 -695
4811 103 572
3793 1694 793
2013 2165 -471
2011 4931 -458
1054 1775 -463
897 705 109
4169 2347 160
2553 4904 719
2366 2089 -911
4465 3548 -124
6139 8087 580
4440 8065 -28
3690 3663 404
9254 86 -653
9426 4880 578
7474 7842 -730
9627 4980 126
5260 3098 -350
7659 8745 642
1509 5417 838
3840 9484 586
9651 3249 -737
1739 5447 630
2613 5469 489
779 2 -387
3445 4198 771
8995 2528 805
6255 538 766
6854 9467 811
2308 1525 592
2643 4770 140
757 591 40
8821 2696 229
3455 3360 -415
8624 7865 -223
2601 8907 -154
4690 2388 -846
995 9381 -6
560 8055 -736
5891 7914 57
5004 9361 -900
5588 3976 71
3139 4780 -14
3127 3260 -907
6889 4933 -748
501 502 859
7692 8557 -105
7352 3151 -146
8718 9547 -566
3163 3665 -697
8088 4979 -258
8948 6166 -192
1347 8021 -267
4429 5819 750
821 7169 313
1730 4693 -232
1951 9055 -322
2077 4202 -65
6765 4815 -579
7065 8945 -485
2564 2894 -929
8819 4446 586
1659 5310 559
383 6832 -797
5947 8748 702
5117 5141 -920
6784 3305 374
5465 4527 -954
4276 6862 126
6349 4779 985
3752 2806 -803
3650 1342 -832
8909 8121 280
5305 5316 786
8010 3883 695
6836 5942 -757
3531 7045 -979
6570 1434 -626
7554 7360 -527
3173 8252 -373
7860 230 -783
4430 4423 512
5060 6877 -6
5530 7455 -469
279 9726 -205
6510 2849 544
5130 3614 -712
2508 1823 505
95 6040 965
6591 626 518
8677 8214 581
6484 8216 -707
4191 5631 -172
4273 6423 946
6667 473 243
384 97 -64
5890 6070 951
4529 4859 968
9702 2928 423
7900 1171 -121
3590 6687 -530
6449 232 138
8219 1758 -871
5866 4605 -665
1063 1229 -646
9192 308 -836
7156 5306 696
7950 441 -237
1401 5101 -281
1556 3958 560
6251 5695 564
5719 6286 -758
225 3538 -781
1956 2658 -712
9374 6366 613
9292 723 847
7702 9821 -455
8260 7929 792
1089 476 -239
6865 5606 88
3373 8942 79
1980 8201 -750
5779 7027 120
2438 6505 248
5538 1940 -928
5613 8406 632
6260 7892 -226
5804 8307 -527
4307 6881 547
2418 59 -283
6560 7513 155
9133 2801 -389
1616 2958 -215
1099 1566 342
3773 3599 -124
6135 9720 -995
2531 4924 575
2077 3415 -163
832 7532 610
2597 1697 -97
7578 8899 340
738 8687 -842
2650 8174 -178
7812 5132 247
9597 6062 -100
7036 5189 -661
8126 8360 370
4955 2216 -194
9226 5906 -497
7383 1571 973
1312 7172 284
4222 7729 199
8049 134 512
3739 1131 -277
9322 973 972
2893 3467 248
8258 6289 -32
8469 3624 287
4107 8453 224
8839 8381 -229
571 4273 281
446 3953 -985
8867 978 62
5905 1608 -424
5041 3108 184
7730 1177 -737
2439 2506 648
8783 8148 796
8413 5701 -63
789 2643 698
3383 8510 700
7355 9032 -337
8275 9652 964
6620 8323 201
4598 6315 753
2063 2608 706
8246 3559 -383
2483 3124 -282
6871 343 -507
714 3985 -587
4840 131 979
7643 1020 628
7755 5953 302
2370 1358 -776
8108 7055 -546
7208 8660 -686
7032 8323 38
9163 7489 -667
3666 8231 117
8519 9170 158
3686 7271 -862
1582 2471 -628
2890 7237 901
9628 432 -633
3413 5788 -921
8333 8567 -788
2600 6238 183
5878 8833 284
1639 6216 -305
4636 8164 -281
9666 9058 -827
2339 3346 81
6869 8571 -102
6090 2423 98
3579 6042 12
1458 2205 -447
2449 8926 589
7974 6921 919
8191 491 951
6798 756 -197
6925 3258 914
3026 9104 672
5775 6433 969
842 5160 -98
1076 9773 890
1551 664 484
4163 3742 -659
6939 233 683
3282 4747 -234
7281 6406 -350
7438 2309 509
7134 4745 -922
2930 2388 -157
3103 6429 211
4272 9802 996
6665 4700 678
6106 7868 -338
1133 9662 976
8478 1903 203
6225 1496 -584
9277 7583 665
5555 258 -533
4540 2524 576
6655 1547 672
2929 9015 393
2354 9257 15
9382 461 -632
2667 3180 591
5772 1825 -911
2310 7710 -505
408 2633 154
5281 2814 157
7033 7941 -910
1583 2981 395
4330 779 -133
6660 9616 11
2184 1152 962
7699 1283 22
8870 9017 -834
9134 6215 -507
7308 4932 874
44 2391 417
3811 7318 -385
7781 8884 756
8080 5166 -584
5404 8555 -687
7214 7635 -846
5475 2321 -150
5496 5879 -38
935 742 919
5375 242 209
4955 922 879
3511 3540 301
2382 5606 786
8931 3563 817
301 2359 -358
5878 8922 406
1934 2928 -124
2334 4566 -462
7439 3195 -596
5062 6569 -512
4529 3252 111
9165 1705 -949
236 6659 363
1047 9569 -184
8850 6253 -925
2846 8920 -454
5425 263 593
8333 3168 415
4163 628 -190
3324 1745 247
5771 855 792
2619 4312 24
1237 3419 -938
3033 3301 62
9643 8607 -635
2088 5681 284
3625 3419 -301
8768 4804 36
4924 314 -98
7103 8701 -181
2059 1682 891
1029 9683 533
9033 1276 -811
6342 2611 -159
2898 8034 207
903 66 871
4844 6426 -206
937 3881 -22
6090 2327 -319
3900 775 775
7056 5833 242
6383 6157 614
7988 2300 205
2775 6936 764
128 6200 646
5090 5789 754
5105 4871 349
627 9421 -293
3226 8738 180
8463 6562 -7
743 4155 -600
9193 1400 387
3567 211 -396
1784 6773 -513
1257 5591 -669
7341 3282 582
2151 7709 62
8677 3752 -71
9439 5037 -887
6334 2706 -187
2003 9269 66
9479 6274 -63
6103 7876 787
1513 2898 709
9116 4789 -322
924 738 559
9072 2319 -934
4340 9701 -335
6024 8256 839
1247 9779 153
6442 1102 -732
4096 3431 -248
6463 218 176
2628 1144 625
494 858 -967
8932 1249 843
5612 8620 651
746 5752 410
3419 8879 761
226 5450 -101
2754 964 431
2216 8739 611
9681 391 188
7955 5221 -803
5565 4997 -705
9583 6133 395
8558 667 -291
1745 4058 -365
7890 156 -423
7101 6709 214
3195 3490 749
3393 9381 403
9225 5505 -505
4330 8462 -123
101 741 -751
259 4203 115
188 4263 865
5853 6797 -730
6966 2479 -633
3753 3321 211
1796 7129 936
1003 589 -333
2111 3994 192
4756 7850 231
7349 3440 226
6477 4411 -159
8384 6420 -155
5408 2823 -86
7621 9021 288
3315 1281 482
143 8876 -740
5663 5166 -559
7525 399 610
3613 1581 557
3302 9702 900
1065 7993 -28
3722 5639 -313
5591 5102 735
1449 282 -968
1275 7915 -713
6377 429 -343
9583 8337 364
5917 4513 708
2173 4556 -948
9499 3756 888
4610 2159 354
425 9581 -476
6443 771 905
5855 5804 -5
2503 5573 -243
8316 4864 70
1713 4956 -305
1525 7081 322
5482 5999 91
10 6289 -807
4885 9785 -396
5029 5851 -361
7306 310 652
228 5728 458
2215 2793 643
3453 1580 705
1805 8035 309
626 2295 -738
2203 2635 -660
4913 8667 -43
8889 8287 -893
162 9586 -661
9284 1013 -902
1812 1392 802
7484 4747 -176
2748 2263 755
1757 2040 -650
4916 239 324
9751 1756 -390
20 7600 459
5442 3527 -875
5946 5680 402
8060 7317 621
7059 1726 914
2266 5340 732
6425 3089 -189
3682 2574 -106
9718 8336 823
8678 4119 -673
1592 7811 -893
5020 7995 -190
1497 9490 704
9530 7797 85
541 4294 694
3852 6400 -119
1267 3421 434
3074 3769 362
1170 7048 653
274 5662 2
7328 956 41
1860 4091 -759
7377 9110 18
83 8834 -73
7979 9150 -598
4208 4629 478
6255 7034 -951
5784 7352 -999
8727 2392 328
232 5272 788
8082 8626 339
1397 5058 -7
4766 2716 985
9611 7710 -714
6381 4839 -588
2804 1040 -663
3334 8140 -559
9089 1966 113
6942 1624 608
5308 2745 995
6229 9834 720
7502 8119 871
7930 7728 -12
1112 5416 127
1896 6067 77
8349 2671 582
8517 6276 354
875 5515 -220
7085 5738 -646
3842 6568 -765
9380 1489 25
5728 1414 -775
7304 1819 392
3668 7170 -548
8552 2587 973
6389 9157 -126
5124 5581 770
4821 7437 984
4123 5942 -10
5177 3483 -927
3737 6795 437
9476 741 149
1725 8210 -892
3951 5740 67
3392 8697 471
2942 5789 -481
1648 5548 -649
4223 2593 -429
4588 2053 -163
8982 5856 459
4162 4303 -560
3881 5137 909
9787 2962 -478
834 5626 631
9388 2448 -848
5213 5305 393
8644 1095 915
5349 8968 -669
9506 7664 241
9597 2576 509
7103 6776 246
2471 7168 824
3391 8664 334
587 9771 -741
189 4592 -605
1825 5590 -98
5998 2268 196
1802 5146 977
8315 8906 42
8856 6446 -398
8664 2575 21
7051 4593 -601
6857 2884 42
8212 8646 75
2664 5880 -777
8838 524 43
401 6845 -304
2147 580 517
4644 8615 -678
4652 2150 -867
8272 8088 -604
9071 1944 -910
1983 4470 -953
3658 5030 -96
6983 6781 43
1400 7053 -341
8008 798 -333
552 7213 472
5533 2059 427
4474 4223 402
1999 1825 -574
5118 8214 -325
5338 5088 309
1509 1887 -828
2450 7197 966
4268 270 -573
5323 1769 -122
3248 1225 -793
1511 3324 -292
611 6657 -657
686 7230 474
2953 5383 -885
7146 3326 876
9630 7844 -616
7901 3258 -402
3023 7495 -873
5209 8887 -9
5065 8696 -189
5175 1745 -581
8629 8283 469
115 7040 568
289 2439 -28
5135 2872 225
159 517 223
6517 4121 -294
8551 8324 770
7827 5815 -8
9826 43 575
2976 9290 598
6793 8097 -799
2013 4383 245
9549 7105 204
7186 7631 152
6330 1893 -963
3476 5528 731
7673 3009 -25
5092 6238 -548
3889 8001 282
7459 6596 645
8727 983 271
4525 182 -915
1904 5832 -865
5910 3903 -863
1839 323 -515
4423 1337 344
311 3620 -570
6343 2711 -704
2500 3241 374
2035 9579 8
5161 4775 -298
456 639 -795
9350 9313 664
7753 6791 394
8560 666 80
3309 5574 848
6784 6803 -84
5306 5638 -942
3624 7688 -84
2665 836 906
7995 4831 634
408 4087 -451
6860 1081 675
1027 6612 -770
1422 2132 388
870 6696 27
4562 8387 426
2562 8144 -334
9640 1491 -805
1224 328 -664
7122 3483 479
3474 6327 -698
4057 9046 56
676 8579 -619
6927 8241 -371
925 8190 421
3808 7117 -408
879 94 172
6581 805 -507
7172 3233 -952
1594 1015 415
396 8571 39
5593 3562 185
127 9015 -674
1501 4993 -677
4717 7213 -367
2543 7516 -340
3373 8343 -943
2496 8325 27
6472 1559 -171
3532 4141 186
7676 5783 885
4942 2001 -962
4910 2210 -718
9585 1187 311
6643 7591 -469
796 1116 650
3676 5965 248
4735 3426 2
4945 9466 -697
6356 478 -139
3456 6255 880
5144 8441 -444
682 3689 -813
7815 3130 -785
5693 3823 49
8894 7662 -265
7330 8692 -141
4211 973 810
3849 2157 -672
5089 1928 -502
9494 6390 228
7081 1882 716
5695 9259 413
568 2952 -186
1514 6278 -763
5397 5026 642
1970 6610 694
6598 4265 921
1301 2784 -156
3248 3581 -99
8191 9726 -193
5438 4884 553
1541 1464 -307
6102 564 -722
2907 2399 -948
7120 1946 63
3498 8157 777
9693 4090 -251
6886 1473 -347
8976 6505 -368
7864 8138 -825
6911 5425 422
7300 9749 609
1967 4707 -185
1125 3653 -810
500 7227 -173
4890 3890 -568
8973 357 215
4297 9110 -391
8680 3797 208
8039 3446 563
248 1936 -385
5952 186 -282
2333 2878 -657
7817 3559 -878
4566 4468 466
1616 3482 655
1234 5571 0
7354 3837 185
5047 6270 495
4080 6161 -296
4347 5778 285
2171 8306 837
2060 8187 -693
4550 8210 -343
2575 1499 -447
4171 7866 -861
4567 8323 -126
6003 5918 -935
8440 4992 -896
2163 789 609
264 5564 235
9492 944 -188
4132 8601 -367
4400 8540 896
3713 4916 -746
9465 3180 856
4061 6952 644
3960 8844 248
9791 2295 -192
5194 5415 -924
6683 8544 67
4629 817 293
7859 9448 733
7878 2681 78
8616 4545 -538
2782 7193 -879
3267 3720 -332
9347 4737 622
7456 5385 323
424 5116 -384
3443 4620 -643
544 2673 -368
6063 5147 -268
882 6864 -83
7294 923 -794
7597 4737 201
7695 5380 491
8763 5389 -223
6027 5622 983
4479 6421 -558
9591 5569 -626
3795 2999 147
4982 813 -261
9590 6021 887
8844 7244 337
5540 4833 450
3404 2032 678
7504 972 399
2646 5054 939
2635 3213 -842
8077 658 358
6381 762 -830
3060 5237 584
5332 9737 -757
9167 2975 -203
8429 6448 -65
5710 5762 686
5159 1095 966
5425 8460 -800
4160 8742 -832
1182 3389 -700
8260 4080 -414
1701 5025 -162
3199 800 -31
8732 3194 -519
1286 4166 -672
5781 4180 -611
3961 1158 2
6310 8473 -352
9524 7137 -957
3015 6741 -732
2510 8208 -551
6768 5264 -916
7491 5983 -499
3469 1877 286
8562 8401 -661
2177 6869 -105
7965 5490 -937
6264 380 -132
594 2403 -560
1324 5870 512
6612 8750 571
1035 9673 56
8072 30 931
7538 8939 533
7153 5089 -326
1451 2169 -937
44 7558 -529
2291 4426 782
5861 6112 -147
9630 1940 87
3124 3129 875
7624 7895 232
6789 6125 42
2437 7323 -80
888 2284 -801
6931 3578 369
2598 1368 -349
2437 757 273
9816 6615 -207
7531 3988 -145
6467 9785 696
3065 1397 -189
1349 3712 -307
8386 5913 28
5376 2202 695
513 9387 509
6218 9327 -600
3105 232 32
1519 6456 -736
4257 1871 809
2866 7513 -953
536 7890 -139
7790 2569 961
6745 3610 -737
8010 2246 767
1593 5558 664
9434 110 893
9362 5782 568
609 7999 -453
9792 2332 474
3105 4133 -93
5142 3168 -491
4486 9125 -143
5457 3119 622
5199 3561 224
2775 939 -254
8637 9345 120
62 2007 283
392 2605 640
6828 5639 592
9494 1506 51
2331 5415 -771
3040 7037 563
5240 570 167
4613 1741 -111
2454 7052 -127
5462 6716 -377
3587 4029 -350
7089 8491 439
1610 7630 -944
7600 6916 887
1251 3799 -756
3794 9444 374
1627 7361 -403
4458 9733 917
6643 763 -975
4570 5125 527
7734 6543 -438
8270 6712 257
955 4906 -252
1555 2908 884
6361 7812 555
5970 3398 254
2057 8765 -382
4215 8329 90
5088 9527 494
3643 6434 -748
2445 7475 -571
4951 1848 -999
4841 8116 482
2545 6292 -834
7323 1296 473
5808 4436 273
9565 5815 -455
6141 7544 822
1916 4782 254
1987 9567 918
9266 8567 98
2603 2432 175
4030 8941 891
5976 7973 429
7546 4170 -822
8386 8433 931
6222 3917 -827
8225 8525 27
7764 5096 807
2109 6267 485
8954 6263 890
6192 2010 -441
2280 3426 -959
3078 4737 843
2856 1817 -578
1244 3579 941
3027 5224 898
4561 6060 -944
649 9254 408
755 3791 -745
576 6739 -361
2411 2160 -340
386 7003 -792
3294 6201 -693
6 8368 -323
3652 7938 -610
8775 7280 -970
4741 5219 -702
7764 9050 -625
5484 3767 170
9393 9156 -439
4912 516 227
5422 9054 620
5081 821 -832
4780 1688 -977
6058 8046 742
5876 475 -632
4920 5556 356
4656 9384 -406
9017 499 -356
4621 6819 957
4710 2687 943
852 2047 376
1331 1418 -947
294 8226 962
1128 6506 -752
7124 7438 9
1187 3616 -38
9539 3935 -84
876 3993 252
3437 1596 388
2196 8103 -554
8525 772 -668
4807 7397 -556
8694 1063 808
7826 6256 -924
6756 5362 527
9112 1632 687
4829 8559 -805
4874 6513 -597
2562 7785 751
6681 2817 -352
6488 1448 -500
1442 7684 988
5990 8325 50
5513 1366 935
206 4363 -352
5855 830 -836
5449 3480 409
70 8681 -936
6131 346 827
8524 5035 -944
3239 6858 -574
1207 3149 -427
1902 6856 -270
6626 2363 674
1072 6866 978
3107 197 -924
5737 1250 946
1576 9712 -909
2051 8297 128
339 3288 260
7586 3954 -908
7702 1667 -143
4325 1850 925
6955 92 543
151 8718 -719
7754 8608 722
5508 1572 529
5973 8982 165
7685 3121 383
3097 3891 -254
4000 3486 -62
2674 3412 -349
2013 5656 -969
9390 5266 562
7088 7578 447
9509 4667 -684
3851 9393 620
8729 2181 -319
7677 1760 412
6439 6177 -216
5997 7166 746
5208 2041 471
2994 2538 131
4326 2830 -460
3872 675 454
7766 4182 234
2 4208 53
8461 520 352
3210 9627 -664
8184 3115 -264
4727 4824 -189
3324 6184 -901
8903 3998 -257
4005 1576 -938
9256 4016 556
9273 345 152
5056 8252 892
2210 9740 -702
3440 3687 8
1125 728 291
6745 5235 358
1565 3756 273
7659 8545 630
1897 8561 786
5657 3111 111
4054 566 -333
1204 8834 723
4869 6189 -725
4862 1696 -122
4968 1713 -434
3318 7286 -102
4715 2082 -328
2023 5710 -701
4655 3948 735
7929 5657 869
9422 2419 1000
2306 9127 342
4737 5887 -435
7056 6725 775
7614 4012 5
8971 8666 -594
8988 6318 -553
3024 6736 -534
2943 6038 -922
3544 4562 -666
5046 8846 -675
9153 7959 608
1028 7873 967
1436 4205 -768
8786 5380 492
3830 7574 -776
210 61 -913
6954 1798 902
3924 4137 447
2877 7035 -516
9486 1698 -757
3009 870 147
9716 339 -864
8510 4218 -567
6669 5233 -655
2870 5596 -282
8143 7328 -18
5768 6990 -567
2006 2231 471
5693 9510 -590
1090 8267 383
77 3468 -128
5643 8267 -144
6673 3500 366
1645 1141 -414
1488 4942 492
5396 5087 362
6146 3554 -756
2483 7365 -931
9614 4096 -300
4332 5475 -558
5312 4528 244
8982 4361 -520
1812 9589 -447
6122 711 -401
5605 4724 47
8598 9552 779
1952 7644 -305
4478 6093 -467
3217 7355 857
812 6592 -959
6532 3079 -93
2504 3738 233
8827 2475 -109
5924 9103 -557
6750 2198 451
1022 5752 679
5438 7395 -788
2703 1549 -122
1430 2612 -979
9272 7063 -322
7844 6094 943
4760 7885 545
7928 938 672
4389 83 -603
2678 7292 -452
7526 1898 -208
8487 3412 -172
4330 1962 -893
3670 5944 -9
8285 6116 983
6187 1494 -503
4543 87 959
906 7468 332
3242 7376 730
1531 58 -577
7113 2304 32
2606 2143 949
7483 4570 -873
2737 6913 965
8400 2687 463
8186 4019 341
80 5068 587
6093 7544 -279
8939 596 401
6402 4803 600
3267 1379 -671
6355 1218 -978
241 1736 474
8312 2830 905
9296 3776 -379
8172 1295 430
3332 3083 244
2481 2372 988
213 6905 420
7993 7085 915
7817 3419 -142
9439 9114 -35
6149 3812 -781
8207 6452 115
1003 1519 -909
9112 5313 981
1898 8431 -694
5816 3517 -60
7753 8140 877
2609 3572 947
9766 4710 208
3326 7440 273
944 6722 -930
4042 4109 388
3067 6356 -481
5201 6805 338
1222 1517 914
8241 8960 -280
9153 877 -874
1063 3440 -755
2632 2253 -387
8036 362 168
5403 786 662
5908 5964 536
1991 5108 44
3878 7654 -293
3124 5028 433
2994 4879 -751
3188 1382 -114
6445 3804 -423
5385 8282 186
402 2214 -949
9428 5752 689
714 6844 1000
1708 4477 -579
8904 1097 442
562 9174 274
6606 4596 -106
1136 3969 -375
7705 425 30
1421 3176 -237
3648 5426 -929
9416 7883 209
7472 1664 206
4677 2996 869
9382 2544 330
8595 6490 864
79 7869 -262
6655 5890 -750
1493 2160 -892
7331 326 705
8914 6029 60
9159 5737 246
28 2171 -881
2903 812 517
2617 5105 -563
2526 6356 -753
931 4109 634
914 793 671
956 9391 197
8593 9706 440
1404 4328 142
3832 2717 679
861 8771 -430
4550 3089 445
3494 1591 -369
4972 1714 -521
4673 7608 502
7048 3747 681
7372 4102 23
1522 5044 -413
3754 9761 986
8729 4614 -619
9614 3049 -222
9691 3703 -163
855 2978 -878
9195 8380 230
5112 1523 363
1593 6597 -119
9079 7470 -886
5999 4406 477
2028 581 710
9771 1047 -55
3811 4896 89
7553 6324 393
6585 2816 -850
3732 5779 811
8600 7073 -12
1647 4593 -509
7477 7638 -537
2658 7416 -200
2776 1828 -154
4071 3408 -290
9143 776 -211
2737 154 -722
9798 5548 107
5123 8179 866
7101 9151 -624
2479 3110 -780
4619 1848 -924
8327 6592 811
752 6689 310
1718 5924 -536
744 9031 -356
7494 6880 -799
4214 4544 491
1086 5171 -294
1193 7841 -543
249 5389 206
1002 4246 146
3667 7894 586
5694 848 -416
6882 34 -333
774 7023 470
1050 61 -342
1150 8610 538
7026 8996 -79
1114 881 -605
3711 2282 460
3344 1756 -29
6253 8953 -416
3765 3194 -649
7186 4731 -865
8186 7279 609
7272 5532 828
998 9669 496
8408 1312 -454
5797 2458 -86
5559 9223 322
9237 901 -762
7967 471 -947
273 7070 -151
2848 1931 -66
2083 875 170
1300 8570 -196
7356 7628 902
1769 7428 -445
2939 8421 -473
2099 8515 -977
3002 9824 345
1247 3078 -722
9368 8890 -589
727 5849 -590
3477 4784 142
2695 7471 -596
9199 9205 -74
8231 8565 823
7615 7790 -803
291 8522 214
6535 2556 307
1119 2129 -372
7819 9333 511
7419 813 572
7892 4679 244
6033 5993 -740
2130 1348 637
3211 2432 637
7257 5441 -78
9816 2560 -30
3914 9624 -209
7285 7747 -782
173 210 -415
6571 8877 911
6925 3145 582
3777 3573 635
1146 4151 755
4270 232 -713
9715 3111 913
9383 1999 -160
7392 8775 -825
5473 7187 -713
9805 5550 626
2098 9220 -665
3240 4832 -414
4498 1041 -761
4274 72 293
8245 5613 -589
2380 7272 385
100 7325 -588
8629 6333 440
8422 5337 698
1339 176 -33
6077 8323 638
3288 7564 648
8990 992 592
8000 4162 593
279 6601 -532
9166 3780 184
5612 834 -279
6152 7514 395
6582 1578 362
6719 2351 -381
5084 2801 881
1638 6309 969
3403 1979 -932
7642 3192 232
7473 8656 -311
4725 1465 396
9061 7948 754
8349 1699 751
5717 6837 -861
1208 8292 364
1247 7945 999
5818 1790 -131
4911 198 -358
1082 5082 -231
7575 8090 -664
3828 2299 178
7764 3805 701
9593 7244 -494
2204 5423 -207
5904 6230 999
5253 41 967
7148 7464 539
2595 8414 508
3380 8613 325
2602 660 -416
4266 8848 -35
4867 7068 728
8892 9544 726
6160 2622 404
3309 5568 -875
6237 5400 -622
5059 9180 514
1317 6342 538
5776 9258 -272
7158 3668 654
8496 5914 508
6589 3889 278
6455 2957 -835
7772 8642 692
6695 6327 -455
5209 1736 -154
454 1427 -215
6414 804 863
2453 5311 638
3039 3300 -162
4788 6723 780
119 7521 51
8087 9325 642
771 4969 412
5261 9468 827
3660 24 312
6376 7183 -83
7962 374 -338
5990 5068 -443
3955 2032 -238
3405 6211 549
3323 7905 146
9058 917 -556
