9164 26720
7679 3294 242
3619 6677 389
8604 8467 -221
985 9004 958
8316 1016 865
6176 6644 -846
7056 948 558
8695 7521 727
2341 4331 413
5671 5993 109
2118 6527 635
4417 1785 -847
5359 680 339
874 368 640
6416 5538 -86
3678 7870 864
5808 6157 179
4400 5639 576
2709 7565 -585
939 5686 -623
462 1880 276
4949 8392 -388
6800 2858 529
509 3203 -411
7347 8351 444
8357 6270 -16
6917 6892 -228
1012 1928 639
6123 8248 858
1529 6645 29
6547 8311 -214
9092 1698 951
800 4099 -70
115 4363 -335
1185 28 -705
17 5974 -214
7561 8125 202
852 2217 804
4914 2204 94
7735 3845 -463
48 1500 -456
6887 6109 333
117 6825 8
4026 1854 -636
3674 5784 968
8878 7844 969
8958 5876 997
5903 537 -162
8050 5708 -353
8524 8085 -640
102 4720 346
4767 3047 -155
8093 8448 983
1582 1710 -783
8720 7668 370
435 1889 -872
1835 5091 12
6232 8655 992
7396 3705 -841
2044 5549 700
5673 5438 291
7896 8485 489
3344 460 -12
7768 1514 -27
5049 2953 -232
8331 5114 266
3779 8189 -423
1004 5847 3
6223 1803 -509
372 4376 -89
2966 953 409
7736 7341 252
7858 2620 -140
7631 5933 -950
4483 1513 -384
4191 443 650
8195 8858 639
4383 7793 -772
4793 4329 324
7873 6083 -274
9009 6751 -829
9055 2821 -466
251 3262 -336
1548 1837 873
221 3568 -935
6881 7108 -332
2663 864 899
2528 6416 -960
7843 4262 -296
3532 604 624
2263 2554 -378
1099 3759 537
3355 2842 241
5681 7868 -177
4077 287 543
4902 2782 -76
6188 492 915
3616 3211 497
726 7991 -418
4017 1752 -635
6329 4049 619
1716 34 951
8124 7248 204
2030 272 -556
690 2529 903
1010 905 584
8464 4458 178
2216 6124 -703
3975 4649 328
8680 3132 -380
5283 7524 0
3307 8749 -883
2075 1493 -652
4334 3216 -489
4483 514 -903
7322 8498 666
7617 2439 -399
8258 1017 -947
473 409 -967
5526 4762 824
1423 8639 -905
6525 648 -587
3422 1598 -845
88 2775 249
6204 8306 923
590 4835 610
6783 6202 -765
1886 3314 -801
7362 3020 -181
6227 4056 217
5835 6772 -911
6503 1907 25
733 7302 298
4415 5686 572
7424 2452 -27
5147 6900 -217
5828 5639 -64
2599 1100 -327
4299 6216 158
736 7127 -869
5084 8817 -789
278 4669 -539
3336 5231 -12
4458 5497 -535
6281 6583 -281
432 8702 -897
4307 5779 -448
2882 5302 954
990 1389 126
6691 4770 -133
4805 7258 -51
4998 4853 854
4884 2426 260
6547 6478 864
5017 2629 544
8420 693 -104
7343 4909 594
4526 6831 -465
6847 5136 -655
4819 8047 -404
434 2787 983
4673 5555 928
1516 7459 -672
2566 3977 -239
8518 6291 505
7358 3199 -614
8966 4580 140
5286 8349 -536
5811 1233 723
3862 8350 288
7426 1953 324
3385 5891 -793
5649 4613 -746
6508 6407 394
8204 5952 165
4283 2936 -333
3851 2088 -487
6908 8847 -413
4063 1539 -756
8971 3870 -72
3350 251 106
3633 3594 592
1090 456 -874
5971 2685 867
5413 7734 390
3250 2568 -379
319 8575 87
165 1456 363
4980 6762 -599
7563 5258 279
8475 5775 -458
7092 8975 -884
3532 3562 858
7623 3665 -243
1115 5968 517
3283 8827 -715
6362 5958 622
6598 283 -689
8066 579 32
3686 8329 232
5535 6241 -318
4985 7760 315
3863 5478 164
7887 2989 -38
4865 5542 231
7730 5476 -896
7151 7792 385
5969 9095 -73
5756 3157 701
3519 4092 820
4051 5789 -975
5925 5847 478
1745 1228 -219
6036 9011 235
6296 5224 -724
1287 5625 -686
5092 5272 531
3661 1148 -922
2790 7810 -59
4829 6468 -209
8453 5095 -379
918 5017 -199
8637 4637 616
5505 6806 450
650 3859 286
7734 5961 -428
3651 8652 -204
8598 8003 922
2205 973 385
4163 6 -877
6536 5608 157
2152 4144 632
1669 3178 692
7744 3728 -724
522 4895 506
5719 9103 -319
2166 171 -644
3320 8085 807
4436 1243 408
6085 4221 285
8557 6534 -370
4098 8457 -971
3536 4887 175
5428 6935 -310
35 2107 651
6575 951 -548
3846 1219 404
228 2531 -16
2691 5728 791
1273 3565 760
8989 7094 387
1020 7250 623
8540 6839 208
1031 5631 -231
7389 914 979
7280 6565 639
5592 8233 407
266 4575 -856
2767 8523 702
7970 6914 371
8335 2937 -149
1851 7153 233
1894 3212 -616
246 484 789
7332 8386 -345
4900 5362 345
8418 6812 -645
1161 3493 -84
6804 3669 55
5275 3117 153
4507 3478 -287
5073 1920 308
6028 7454 402
1005 8320 -44
8218 5006 -896
5476 7208 -561
8083 4986 -962
2890 1624 264
6424 2964 -103
7931 7484 -691
458 7391 -480
6924 7876 -739
2059 6533 436
2331 615 -626
4684 6276 -275
3017 6858 842
1498 7313 -475
6431 7995 992
6986 237 -118
279 7173 -334
1157 6543 73
7027 2350 145
8809 1299 -746
2022 7581 186
7986 6673 -604
4957 8454 949
4176 6455 -605
3039 4835 514
1029 5736 -133
4981 5793 696
4423 9073 767
4088 7529 280
1332 5030 191
8064 8219 -340
5326 3877 -722
1457 6181 -190
3585 1289 89
8258 4802 653
1303 6195 516
7854 855 -521
3435 3104 -958
1871 8381 -538
6841 5561 943
5212 1855 -842
7541 6898 845
6001 8041 -998
6686 6487 -253
3146 3620 -625
3833 7540 13
5187 1190 100
184 6579 -621
3418 5806 -344
7131 9160 -812
8207 5791 14
2622 7603 378
6011 439 -378
3910 4057 -708
8265 5411 -116
3051 412 -773
6556 6462 423
6501 7545 -513
2865 6924 831
3711 414 185
7975 2293 428
2091 440 208
5058 5305 295
3378 8741 535
5316 4245 -188
691 8237 -841
8609 1763 335
6802 4375 24
8455 2181 219
8678 4898 -376
8435 1463 817
2572 2608 -563
6373 2735 -477
1003 150 -65
4860 6584 -613
3810 1038 -32
3057 6216 36
5098 5574 235
5652 8462 -661
382 3997 -178
2951 1265 157
9103 7076 -8
6470 7497 989
5573 1162 609
6531 7830 -831
3624 8540 -107
2084 1022 -462
4313 4669 -355
8439 8456 811
6827 3354 876
2329 844 -158
3668 678 -825
1492 1587 -850
4229 2271 -56
257 8362 765
3728 2380 -143
8160 7327 161
359 1592 522
4518 8719 562
416 2121 861
3108 5652 -677
4207 7660 4
3096 3885 550
866 3778 333
8229 3723 -515
4170 6442 687
3454 209 681
2303 79 -677
4716 8153 -413
5458 6107 529
4782 6137 434
4145 28 -79
4112 6724 -313
2645 8857 645
5756 5576 453
7487 6157 391
5751 6903 -467
296 197 630
2907 8308 -161
427 3966 -90
4022 1268 -114
220 757 -455
7089 8544 437
5547 4328 996
7977 6230 913
8380 5229 -535
3732 11 43
1147 7930 -31
6446 3924 595
7114 4970 235
3065 6269 913
5859 6463 -756
337 1796 -24
7203 7312 -892
3598 6360 235
3920 2121 402
7142 8031 696
8745 5275 955
5121 2375 -269
2412 7109 607
8094 3706 931
2210 3231 418
2500 7370 475
717 1889 -675
6102 1787 681
6846 1362 -543
4988 5282 -466
162 390 -401
7199 384 -935
8421 3520 -846
6490 4226 -176
8237 1928 -579
5718 7548 529
6783 8948 221
2527 7974 -858
1638 5984 -802
4946 7825 767
2505 7646 -461
4856 5595 648
2538 8585 -670
7165 8177 -114
9005 7922 -424
6530 5614 -44
8147 3498 -792
8013 8823 375
6018 3638 308
3877 1169 468
1899 1151 333
5927 2414 292
8435 6159 -768
8756 5475 579
4724 6196 -804
3935 6398 939
7216 543 -610
6503 7642 317
7668 2071 -49
4687 1271 901
3970 5512 430
8492 191 -786
7968 4873 -932
5038 4491 -829
5667 7737 596
2440 6780 833
6210 3157 699
1484 5008 501
3598 2271 681
483 5665 195
7087 6904 -698
3733 6113 -512
4886 5487 23
1342 1442 675
7416 4830 11
487 4861 -750
6183 4725 794
8418 4960 398
764 6701 814
2620 3900 813
736 6442 472
2990 3901 -814
5176 8725 389
8847 5072 -53
6854 8890 -14
1565 429 762
9080 7405 -148
1388 54 -354
4942 1254 -144
117 5892 -408
7563 5761 -817
2865 9088 682
5970 2540 281
5210 4356 -845
7881 98 -496
2688 7347 105
4438 724 -987
6946 7813 -827
298 5118 76
961 4360 -395
277 8640 440
5515 3418 865
5021 1615 567
3615 2094 -898
4969 3044 -279
5855 7433 -66
6217 6250 -646
1116 1645 432
122 6785 -209
6310 2500 663
8109 5058 -269
4658 8810 -594
4609 2971 -348
8752 3062 -397
5964 1676 446
9006 1856 -23
4080 1112 -608
7861 6083 565
7013 8975 467
2641 474 315
4666 4665 -340
7671 4835 282
3300 8067 -41
4565 8343 635
649 8981 -983
5651 5617 -899
5758 2189 702
9164 449 445
5755 4067 -749
2744 7921 867
296 8047 -979
7842 6505 443
3027 1030 786
6547 1247 528
5005 7771 494
8040 5074 314
4943 625 380
5985 1244 -493
7352 5265 101
3921 8328 -879
1176 162 -930
7375 528 476
8370 4378 -968
2199 3682 640
957 4598 122
1341 6640 480
5010 2981 -544
1244 4886 -88
1685 1268 -220
7154 7299 -4
4631 5356 997
2626 4671 -925
3481 4380 -655
1922 2452 73
7330 8430 302
6197 6487 -315
8269 2452 -245
4263 3673 410
3201 1492 48
5171 1845 153
7842 646 -543
2233 5160 -447
14 4941 -514
1410 585 728
5058 3836 479
5932 893 -277
7225 398 -326
7812 2947 700
7677 7598 -139
8108 2183 594
5324 7386 762
3177 5366 -522
3419 5357 778
5803 6605 -594
6784 4207 -147
4006 2326 392
5583 8915 -818
5851 6537 -888
7471 5059 -92
7021 8077 41
9 6204 -255
6886 109 -304
6069 1855 -754
1406 8622 -735
1197 5733 200
4800 5594 -356
6089 2753 -331
5150 7927 -321
146 3995 438
2855 8827 906
7815 4614 63
3619 3649 247
1597 2542 -90
6402 4352 -986
49 1545 313
847 504 -143
5667 3634 816
9140 8214 -524
8266 566 16
7940 8537 970
1420 6713 870
7043 8240 1
3737 7933 -79
1956 6388 919
6373 3619 -123
4002 302 -444
8591 8866 584
2405 3867 -594
1298 2875 -649
6812 3120 -816
5004 9094 -357
8535 7211 269
6888 5357 -761
7588 1497 885
3849 1431 41
4405 6228 139
8744 3931 -524
1706 8723 416
1616 568 145
7086 3865 607
8250 2034 953
8301 3736 -219
4320 1074 -718
878 3413 390
1612 6413 103
1146 6339 149
7236 5279 803
8 7168 -145
4871 5492 962
184 262 -348
7632 767 278
3138 3764 -974
6803 6429 860
2413 2862 660
5271 3387 245
7352 562 -347
3565 2611 -512
7840 6507 -797
2126 5126 -20
260 2114 -219
6589 6861 -616
8159 7845 917
8075 8979 -412
1242 4677 821
5112 7791 -661
8751 6156 -645
2304 3739 573
1611 2829 565
1949 3164 -180
6018 3735 -111
5365 1625 -341
2728 7867 74
5665 1423 880
585 1901 896
6753 3274 -546
1054 5171 698
8743 8620 61
8063 2832 255
6966 2222 -647
1691 94 -473
6349 1998 155
3826 6865 377
4822 5664 707
8835 6975 -784
6847 3939 50
6757 7957 -421
3365 5639 852
6354 4114 569
4551 7197 671
6395 1165 -332
2234 5797 231
7851 6334 -966
945 2773 862
3046 636 -611
3495 8240 270
6769 1049 -8
4817 3262 -902
1530 1556 -160
5257 2687 -524
5243 2807 -817
2226 8086 -311
4927 7006 -490
3590 7980 -129
4440 2958 245
4803 3649 92
3817 2648 -165
3397 6823 -364
7425 5865 -547
314 8697 888
8020 5302 -781
553 4420 789
2809 6307 -393
516 8285 30
1398 3904 -595
479 7111 -958
6292 5664 -127
3433 8197 86
5793 144 -32
6955 1300 -150
8735 993 -93
8530 7458 -836
5146 2690 502
5215 3007 -187
8431 5946 -988
4762 1688 354
2126 234 -310
1605 8700 -317
4287 2949 216
788 8273 -207
7479 7021 963
8691 8355 619
1628 226 -245
5670 6355 924
5335 3882 577
1575 4846 -467
4930 5960 -401
832 1300 815
8767 7789 -395
2422 1352 774
1324 1786 549
4676 732 625
4291 3069 -135
5874 8243 -62
673 4201 971
8625 8968 -716
7669 2309 671
3066 9100 845
6384 6124 919
8080 6850 961
7395 6598 -679
4731 2823 -40
8026 4986 151
579 4882 -278
3130 3963 174
4311 6649 -689
1610 5391 416
1992 761 437
4646 40 -571
1488 24 -662
1326 6353 168
2900 4628 198
3044 2176 538
2396 2474 4
8369 4675 667
5931 2076 897
7364 4863 -7
3117 2831 -471
6847 1553 352
2703 8325 -637
8707 8754 -216
1234 2590 -428
4329 996 -175
2060 7817 -286
8281 4688 -42
3051 512 -22
3296 6936 -575
2380 8335 -780
8793 7268 -708
1651 5648 -12
7373 2168 12
8263 3275 -652
5385 3681 -162
1701 9072 737
3552 6368 -463
5150 2514 840
5804 8264 -714
3292 8772 -58
2374 4491 -211
6093 5953 -599
6820 3782 698
2324 4338 -257
7550 5128 649
161 3898 -809
5557 1332 -559
7272 7788 778
1045 4624 -247
592 9061 -978
6767 509 950
7572 891 934
6542 227 -661
834 9014 -400
1179 7942 -638
8257 4178 -29
6643 2564 668
3728 8242 -515
8267 915 226
4227 3637 -806
8713 2137 316
7949 8407 355
7388 5427 -276
2198 2974 -998
798 3213 -776
8305 6164 271
656 7974 758
6632 359 894
2442 987 467
8327 2834 352
8052 1248 735
8357 372 498
3603 8622 -304
2199 6526 -697
980 2975 -300
4941 1460 -669
1705 5225 -50
5315 4141 482
1750 3391 53
5187 7755 204
7166 5031 54
6830 8330 -920
4897 2118 796
6659 1413 775
7428 3263 -380
6756 5662 -225
8160 4098 -610
2418 2597 112
4370 1471 257
5716 4128 576
4690 2475 -466
6309 1837 -408
5361 7466 -401
6884 533 -415
4717 7980 -886
8877 3364 18
310 4856 312
7239 7281 206
1119 591 -429
4820 8920 -720
2175 31 -649
2495 6040 -39
6487 1230 -817
7823 3370 -960
2697 5451 219
8951 7737 -47
8004 1120 -359
6980 5579 -657
3535 8627 -766
5819 8631 -553
745 8021 381
8277 7488 -243
3786 7558 918
1182 7208 -11
2132 7746 -315
4964 1767 -91
1105 6033 885
2036 4035 597
79 620 -156
5697 6737 401
7757 3124 405
1386 7900 -897
1360 5914 -56
5123 6156 -294
4748 554 -256
1938 3239 -121
2094 3478 -713
646 7481 319
8499 3038 -476
462 6222 -614
4045 2359 463
4639 5792 -248
785 8767 -919
2898 3958 -865
369 5301 -798
3255 5758 -333
5957 8740 291
5201 4045 650
8424 3639 323
5674 3476 -651
5746 8110 -353
5096 2068 -956
7100 8066 475
8263 1148 37
6506 9088 195
1732 1409 873
7221 1583 734
672 4194 846
1557 5008 620
7226 4356 841
1437 7223 97
2401 5581 50
4168 479 -387
4328 8393 -295
1523 6468 700
8977 358 441
517 1394 -346
1697 4202 368
873 1084 635
3364 7908 -93
7983 602 -944
4301 8588 700
2696 3714 173
6428 2271 -675
1606 4490 425
8077 5681 701
3195 6449 -292
6273 4642 -455
7341 7368 -738
683 3927 -190
1917 8071 -933
8167 4841 -901
1555 2385 977
2550 7788 976
4483 1043 99
7642 724 -585
2979 5678 -14
2749 6424 -951
1710 3692 -759
5399 7554 -999
4560 7655 -997
770 1568 -341
2652 420 154
8886 5763 437
5456 7287 919
3024 1577 -98
4130 839 -550
2766 4046 -219
6851 4033 -86
8148 218 801
5416 3214 476
8074 3766 884
8840 2074 -624
2574 5213 654
6773 7072 403
2758 1779 -764
3734 5375 -777
4848 8456 -249
6371 6714 -196
2197 5796 -858
4384 8423 -932
7954 3010 699
3822 5810 -960
5774 1954 -241
4451 6987 -249
291 4450 662
4506 4672 23
6453 5730 -691
6650 5806 112
2865 4470 294
6198 2297 -39
486 2083 -474
6027 6480 413
6881 5973 241
4919 8670 -909
1903 6636 -783
971 217 943
174 7122 966
8074 8268 -46
4279 8163 730
509 1059 -929
5402 116 -21
6455 3001 -607
998 2551 -468
6754 7014 -999
6919 1431 -381
1920 4153 260
4893 5544 -885
6972 3478 558
4115 1170 23
5637 1412 874
7604 3390 13
7552 3664 -371
7250 5616 -324
6604 8534 -974
5894 7733 633
4006 3399 918
7421 3866 -974
4963 4876 521
5512 6560 -867
3604 5527 -105
5067 3004 -424
6294 2967 -401
8776 6133 89
8128 7811 -482
6874 1451 -683
6342 687 -278
7661 1186 909
4339 3729 752
5580 3592 -333
747 4240 -499
7259 3583 745
2830 4583 -176
7727 418 -447
6376 3286 784
1852 3548 -327
7331 1763 105
4427 1218 553
5220 3553 -768
6007 7694 585
2673 6964 -329
7386 6564 678
8131 3450 -382
8775 5675 -543
4812 3589 -971
5583 6992 -294
3147 3929 -702
2085 2716 449
3896 4585 399
1263 3766 638
7293 1135 -892
361 1805 -566
3441 8916 -390
3058 925 -87
2218 4992 92
5700 4572 -57
1630 3268 34
3541 825 -228
1739 6854 -282
2506 6636 269
1426 2936 -518
2591 6544 287
1789 630 303
5438 4025 485
1197 4957 -506
2905 8292 -200
2536 6020 -90
1494 62 -513
1532 8091 -953
3821 200 -942
2719 7683 173
3128 7583 -427
4020 3493 834
15 2852 -848
828 8922 761
6837 8018 944
8277 6437 -679
5594 7322 29
8985 8856 344
7233 4863 -560
4808 5039 164
5066 1768 213
2488 4774 608
892 3090 417
8883 1153 556
4731 989 469
7350 4005 606
907 3211 -781
831 6324 -240
3388 8374 126
5761 8262 434
1384 4391 -509
741 2774 -692
2294 5556 -505
7162 1568 -504
3094 5654 -898
1934 134 987
6521 3648 -169
1229 3907 409
6626 210 855
6302 585 -277
3954 2821 503
7846 2149 1
2686 7600 943
445 1448 748
2783 7401 -445
30 5351 543
4350 4966 -773
8384 8620 677
8014 2176 539
4110 4772 395
6187 5254 539
6533 1838 843
7149 5042 653
5327 8964 -945
675 7222 51
7028 6682 -546
6296 8327 471
2056 6692 908
6337 5103 -787
3891 4113 613
6744 671 650
7942 354 604
5677 66 357
7697 6306 45
3272 1083 604
2833 2986 -729
1863 7636 -151
3963 1457 -146
6008 1778 910
7768 3067 616
2830 6931 473
7484 7251 127
3207 2645 -226
5684 7532 -430
424 1749 594
4220 4907 -966
7501 5720 7
1791 2895 -279
6452 1526 -923
6239 7955 813
8205 111 857
1296 5803 -591
4297 3671 -853
992 8161 803
719 3821 -879
8577 6422 -997
7454 1953 -973
7167 5463 894
6899 8670 745
5494 8402 -841
3553 1104 340
260 523 130
8694 7175 -629
7799 8694 -537
6296 5761 725
6655 2227 276
6768 1391 -1
838 3962 360
4602 2110 -693
4202 6305 -822
1330 2782 -583
7858 2786 854
2454 6763 183
5298 2149 -716
7077 7213 -228
1201 8157 291
6199 8653 514
4000 4129 49
8121 3145 558
7771 9092 467
7288 4762 113
8110 2179 74
6671 298 -983
9017 3254 682
3905 2662 740
5879 5508 191
6670 8744 -253
2222 877 -266
6731 1853 416
3283 4238 497
86 336 -199
4690 6207 -621
2209 3052 798
5437 731 -25
8435 7779 536
8936 372 -431
7440 6839 -782
5004 6861 -29
3732 9028 -313
1612 2103 -383
3912 4065 865
2172 3490 -356
2089 4179 968
720 2603 -521
2744 3907 -838
8410 8866 336
3442 4398 -513
4273 1092 960
2764 7814 776
5617 8305 827
8834 1404 -602
4419 7392 -463
8040 5096 561
8105 8569 534
5573 7657 -629
5505 6682 747
4890 4830 -809
3637 6593 -643
2469 344 744
8014 7738 -150
8527 2876 -230
7894 1273 817
3565 316 697
232 8354 -961
4948 6459 258
3633 1928 -863
8292 7530 -73
7382 4623 861
3827 9000 -424
1804 5688 246
197 499 -597
3257 6064 982
7651 4399 -534
2411 1979 -452
1331 1538 -187
8976 4542 -517
6289 7548 979
1815 8646 496
1221 1560 21
8571 8639 615
3859 7955 344
4007 4094 699
6671 7749 981
5480 4250 -472
8838 8155 688
427 2987 -597
4513 1936 -596
8468 3478 689
5499 4797 921
4837 4952 -458
7524 559 -246
50 866 -553
2332 4102 714
7265 9058 403
2602 3029 -337
3367 2386 444
9013 1935 491
6278 7815 728
2902 612 -710
725 5427 -324
2388 875 350
6198 2540 -986
7715 3339 -568
6205 3594 -421
8705 8719 -143
7170 8786 507
4192 5224 -920
5894 7411 -453
2040 7814 591
6149 6990 -322
1801 3839 -366
5540 7081 -980
3499 6666 198
1741 6398 -390
440 1862 -793
7457 317 -142
5014 654 -829
8655 6020 467
8069 2863 433
5026 7013 838
993 935 -88
749 6670 -299
5599 3428 -174
3267 4836 -19
3847 5757 -767
8393 6931 494
401 8118 531
7955 4845 368
4965 2225 805
1349 4733 689
3654 780 616
8892 6206 997
6506 5557 319
2415 7081 617
916 2482 210
6871 5627 107
763 7152 404
3420 2898 169
5892 7312 -302
3173 5333 140
6289 6655 455
5473 8112 -737
4288 5203 -84
6577 6857 670
6346 6882 -843
1013 6015 -406
8461 2756 -751
6846 12 -597
3734 4974 120
8284 2396 -447
6605 8775 860
3076 7196 613
2230 3341 -900
4638 3199 907
5450 7663 -236
6136 7481 674
2552 4413 237
1216 7157 355
3179 2385 910
5945 8119 -86
1675 1776 -213
4293 1902 967
8815 6898 -288
1117 5370 209
1343 8139 -27
7129 5198 310
7708 744 -654
8194 381 116
1216 5363 -889
4579 623 -409
947 7128 295
2023 4837 -813
736 1688 -351
2386 6801 -287
5992 6787 628
2299 3397 265
5150 4450 246
2458 1945 256
8981 374 724
4932 4547 997
1555 6422 -645
4963 6576 -231
2718 5844 795
7938 5409 -175
7563 109 -973
8859 2001 320
4247 5936 -7
6562 7446 -17
8453 7481 171
2053 8610 -699
8750 4074 783
406 3855 -362
4677 5331 899
4604 2384 -43
8607 7624 864
3989 4507 -61
2652 1534 -290
3417 1555 -485
1420 2381 -869
7690 122 498
4249 9140 -410
5596 7522 -886
5326 1943 929
5916 2131 -451
2076 4373 9
7872 8778 -151
1781 4046 -595
1227 63 505
8924 1829 -624
1475 6309 799
2571 5662 237
7468 1488 -599
329 9098 513
4055 5933 945
6499 8765 -637
6832 6759 -368
6368 7803 248
6619 7651 -754
4064 1749 -117
5106 1797 -517
2180 189 720
5649 554 955
1699 2418 -654
4363 4932 48
8115 3990 768
6281 2023 520
5458 8933 -613
935 2961 -864
4398 8431 -164
4069 5320 -952
7240 5104 4
8339 8355 -927
863 614 157
5518 7458 -158
57 473 141
2621 4224 997
2166 8829 -925
1605 2321 747
8215 7156 -341
1964 7114 351
8179 5402 12
5072 6280 -535
9101 757 -903
7210 3240 744
2516 1464 -134
3118 264 -616
4650 2245 602
4659 4844 641
5582 2993 955
5659 8664 720
931 4363 0
3625 4345 -460
3777 4172 -693
3081 5980 42
1614 5545 751
7252 2916 -989
2793 4501 948
2487 6835 -841
2266 5532 822
7022 2192 -603
6445 4544 473
8321 7347 802
3566 4367 527
6908 8176 741
7885 5713 -831
1719 813 692
2456 2557 385
1909 780 -95
8857 5511 257
7538 3720 491
2495 7668 -696
583 552 537
5361 1681 149
2080 3423 910
8693 4662 -526
6686 8097 328
3977 1324 823
4547 5983 529
4545 3670 -977
9152 4156 -462
7523 1791 -396
3079 8266 288
6296 1158 -63
452 3633 -833
929 5264 698
2735 5341 615
6085 4402 -173
1799 4539 421
3498 459 948
4878 1185 -195
6351 4569 374
4993 4766 175
7789 4671 -91
7200 83 99
4095 1535 186
8601 4519 59
4845 6643 775
2812 5092 -220
5282 8571 686
8573 9077 230
2318 8698 851
3441 3254 933
5993 2358 -368
3862 1729 186
1449 1938 -287
6725 6164 253
4968 5575 -179
8126 4918 -15
2146 8100 443
5968 7118 757
4999 706 169
6873 8436 -16
5942 4692 453
8745 6524 -364
4145 4990 922
7909 7749 -636
228 370 742
173 5550 459
7771 3612 -755
5048 2499 -189
8758 5459 -788
2940 7368 104
7001 4467 -353
219 4791 -797
1253 7502 -165
1994 6024 84
4511 3699 -379
9142 5344 231
8600 7010 -739
2156 6724 783
6343 7455 -552
5816 9140 -445
501 6093 659
6039 6863 -244
3362 6499 37
5618 6519 -57
5268 7991 191
4307 104 938
5125 3536 961
7425 1360 -814
7795 4520 -70
8963 8945 392
6900 2219 64
6208 6213 128
4940 31 -989
5256 706 197
7273 567 -760
3254 1659 -512
4933 5825 354
8876 1382 484
1394 1668 -654
3719 1529 161
8926 8138 615
407 7338 560
8590 3669 -764
248 5989 362
715 6818 -394
5559 751 82
2958 6700 -907
2248 312 392
6447 7057 -306
2939 5037 55
3776 5853 868
3154 6131 754
3191 5421 618
1689 334 886
4409 8516 -519
4552 22 203
8090 2709 353
1715 3037 857
1317 3186 104
236 1402 806
1329 3896 10
1039 631 -90
3304 8685 992
7596 1482 333
399 6635 -286
5430 5650 336
3624 5445 -873
8903 6518 -195
5506 8246 -686
7817 5467 -7
151 5033 982
2169 3961 -344
1136 3270 -235
9116 3821 170
3876 4566 505
2923 489 146
7532 6252 141
7491 6545 -529
3985 6336 -149
4052 380 956
6407 6471 820
6851 5221 545
2841 398 -653
1451 955 793
3575 1919 -373
3740 8298 -492
7038 5711 -686
1624 4023 846
2622 1790 731
427 4511 -984
2453 640 70
7772 5028 820
4323 954 595
8321 8851 283
6281 5084 743
2443 3722 -867
4933 1802 186
7983 667 -951
5637 1643 -41
4226 8175 675
1439 1000 -413
7877 1434 -631
504 7798 -788
2567 7663 769
2406 4371 -355
766 140 945
1868 6782 -976
515 7851 529
1070 8156 -414
8520 1847 -442
2213 5376 792
8467 8015 -572
6926 3278 19
9080 1059 -165
3174 5894 779
1938 7600 -141
6777 195 -795
7773 9097 218
6622 2099 726
2374 3436 -754
8429 2083 -212
3204 3190 -291
891 5485 -500
4273 4370 629
8727 5352 446
2797 8312 112
2684 7863 -481
4619 2021 -212
2301 4368 -876
171 1788 -772
2450 3577 339
2362 3933 498
1463 5829 -190
6470 4109 -879
5322 1383 154
2227 8235 -440
1693 1397 -487
5592 3157 867
2508 6916 -696
5474 990 -629
7084 3562 140
8114 543 312
7170 1241 -487
867 3118 -285
5205 1808 -439
2439 415 844
2606 2850 871
8303 1897 580
6536 4327 -922
1356 6529 -471
2409 7157 -183
446 2941 -499
4405 961 -179
8966 1719 104
1898 7168 14
2498 5151 163
8870 5195 -408
8857 3219 -435
626 1817 402
7443 7419 722
815 2808 63
8704 7413 -972
2203 8264 -823
8277 7413 -97
26 7012 840
6017 4675 812
7864 4165 -226
8694 364 713
4707 1222 205
8403 2382 462
1866 278 176
5774 7590 531
94 1580 788
8454 3773 -824
2283 3658 695
149 773 -512
8273 1080 694
2939 6808 189
6407 2166 -849
2294 2310 -809
8179 6568 905
3133 645 -881
8126 6310 848
1878 140 159
5731 473 36
6771 8663 -502
2649 73 -158
2995 192 -793
6878 8327 380
8483 4567 126
3202 1890 -990
9124 6285 537
6308 1102 621
844 6066 -153
1359 2591 263
2780 4489 -985
2396 2535 546
5755 4224 801
8446 5511 -459
4721 7081 -593
448 3697 -958
1280 2958 -454
2223 4238 828
3824 6770 -485
5821 3343 -490
4037 3114 -647
6235 6571 -526
8696 1911 -661
1813 8029 -723
5722 4529 -760
7965 3212 -991
1348 5767 136
1049 889 294
6233 121 957
4568 247 -541
6298 7307 197
3808 4091 -430
5506 3821 -386
4795 4906 520
5718 1158 -502
2303 8025 392
6603 774 563
3691 2282 821
1059 122 -215
3904 4844 -622
8676 2075 -511
1455 3575 493
5599 6356 -566
8947 5136 -239
1783 2251 -274
4067 5207 967
9027 773 -573
8871 5507 899
3274 8507 217
8720 3686 -930
365 8852 -249
2592 265 82
6349 6049 -662
6110 5126 -772
9108 3587 708
4775 8531 276
8982 8496 -898
7749 2407 -527
7874 1743 -102
961 5084 333
343 1416 156
215 8809 -635
744 6883 758
1202 5806 -940
1638 3703 794
607 1804 563
6256 4995 -451
3345 1452 -128
3887 2529 -797
8414 1622 -543
6075 509 -886
3059 4033 641
4263 244 -123
5652 7529 103
7931 1784 377
9058 5429 -454
7523 1831 -773
1900 6467 -854
3607 2792 852
6098 2615 -529
5882 3627 96
7466 5806 -458
3272 2278 494
806 4529 -808
2020 4067 -502
8590 8198 -285
6006 1584 296
6548 1856 299
1395 8799 797
4276 2478 -994
6574 1207 474
7273 2198 293
7855 4797 -913
2054 140 947
8924 6814 797
4444 4362 538
9145 4961 69
1541 7581 443
7834 6219 287
1789 2154 -2
4900 8861 -539
119 4880 466
4213 7019 119
6953 5258 -469
