17
931 926
498 636 363
308 544 -493
306 98 -105
593 821 87
100 461 937
73 509 -750
267 830 244
770 722 -820
350 100 816
713 655 -241
829 811 609
155 429 58
187 573 -637
679 435 632
161 632 -495
569 747 726
33 578 -640
104 422 -438
214 663 -342
792 369 -456
538 303 557
743 481 -933
620 83 -679
298 96 603
265 636 -579
131 764 -371
521 213 477
146 241 -671
420 466 -402
581 684 216
552 537 344
799 823 166
239 100 -651
652 739 818
334 435 -826
772 316 287
547 263 -128
394 480 -229
522 176 0
764 265 493
577 596 664
309 585 -466
662 782 -519
254 786 343
95 649 301
580 692 -462
670 723 549
819 54 708
379 605 -838
246 717 998
658 840 106
375 100 806
616 852 898
135 672 -540
597 445 -778
148 290 465
594 71 341
339 516 -184
356 823 773
807 684 980
494 20 -455
318 193 721
816 281 -271
60 408 492
472 56 -223
845 506 -416
820 129 -143
651 19 155
25 288 -277
609 384 -150
429 330 -4
609 503 422
786 779 -299
735 44 -425
147 316 -546
776 54 450
834 700 -869
268 432 189
399 169 462
232 397 -906
677 225 -851
121 251 -200
56 651 -468
829 597 -595
417 829 -745
429 605 -563
5 198 522
23 484 510
158 629 -62
653 439 238
787 406 340
655 598 -161
849 748 810
169 498 964
87 354 -892
482 41 -578
811 232 -424
438 674 711
203 418 920
270 284 388
402 775 765
275 528 -681
28 355 891
331 487 945
680 596 793
621 588 378
278 522 -526
14 200 -275
836 601 -137
122 559 -280
301 820 -579
681 92 791
40 506 -307
659 135 -246
77 618 809
579 256 763
748 506 -228
700 463 -484
432 813 311
194 533 576
222 172 419
54 227 992
382 68 557
130 518 -43
149 715 869
451 758 359
54 459 47
691 151 531
463 23 657
104 249 -900
805 176 909
578 482 891
627 453 829
158 685 324
190 615 592
736 611 -776
266 320 618
715 801 505
481 230 255
780 802 -228
91 798 -752
703 794 -834
797 827 -396
672 691 -7
431 363 -885
138 649 -480
790 849 709
231 643 645
105 267 -468
804 323 -948
394 204 -438
619 406 399
742 332 -403
476 813 -634
82 401 -230
710 345 571
126 243 -208
121 256 -491
556 650 747
739 131 -316
507 351 -42
482 623 -728
852 489 484
27 809 -636
162 306 -549
503 634 -607
238 40 172
9 682 -149
519 846 -593
353 242 698
227 406 -833
96 22 -691
416 289 -433
408 183 579
698 181 904
51 71 -499
161 348 -832
421 369 -696
171 55 -865
105 217 -966
669 14 439
700 743 868
361 374 -520
144 687 -879
506 477 540
324 653 55
231 784 -758
188 77 125
175 592 -919
130 522 -998
724 139 -720
444 611 578
593 647 621
401 788 -54
205 492 553
589 359 96
420 659 -820
641 783 403
515 200 819
444 12 486
252 631 138
288 157 51
28 814 575
352 837 712
348 218 -615
555 73 -52
155 662 -956
237 97 76
141 146 -988
447 216 631
826 299 250
321 754 376
715 107 543
411 127 796
389 391 430
666 462 -417
460 532 -664
267 431 -45
626 745 -675
355 446 -460
304 430 619
789 779 520
711 402 67
480 176 -141
465 330 -661
418 70 565
666 82 108
75 595 647
76 533 84
352 421 -169
744 824 799
680 534 -202
140 781 244
612 802 478
381 95 152
27 286 158
308 395 -790
581 329 -922
397 621 -225
368 676 -546
515 651 -283
766 535 -243
319 565 -839
153 299 346
141 452 913
26 749 624
516 413 888
835 768 -635
480 750 105
618 697 621
591 421 -626
226 240 -235
312 306 700
92 431 -218
468 184 9
695 752 121
674 591 -681
99 522 -503
455 125 39
307 50 -67
359 771 155
433 826 941
108 440 -863
52 759 619
132 566 180
828 664 905
610 10 -867
230 215 602
40 760 -605
653 345 -802
724 495 -488
273 242 -257
534 142 -957
88 369 -582
177 406 554
830 209 77
610 715 -583
791 761 -950
449 614 -693
129 408 291
54 794 900
209 168 410
300 730 481
396 464 546
759 148 -618
257 85 151
554 669 -917
54 185 -880
513 631 395
98 435 610
763 380 -543
538 240 313
657 711 -205
118 123 271
617 619 -31
459 73 887
721 214 680
495 285 396
52 347 140
311 569 97
756 10 -84
143 285 -97
354 830 498
744 226 851
592 783 -273
648 539 858
231 810 131
853 657 281
440 710 -595
263 34 360
271 772 891
815 74 -356
143 171 410
797 451 -146
678 337 403
37 507 -348
490 598 946
520 251 -544
759 350 -62
770 691 -208
425 819 -566
593 480 747
741 597 -183
315 535 688
477 360 -652
352 452 -324
311 322 -739
50 65 959
700 795 -178
575 153 86
640 283 -597
725 245 1
798 291 -40
766 705 -551
386 834 -451
90 843 -540
678 535 -280
49 646 -321
73 591 85
791 771 -556
771 428 598
844 827 -368
688 796 -364
596 416 302
494 255 -130
809 503 986
87 651 770
445 279 41
763 522 279
269 12 926
846 472 803
740 10 -436
436 402 67
777 149 -387
608 688 -2
620 41 308
349 795 68
839 340 -346
763 357 -690
834 510 709
778 625 391
153 193 -871
86 294 -479
494 97 98
757 387 232
232 300 -551
177 729 -904
676 254 -562
339 829 -923
601 286 144
300 285 643
247 324 262
736 686 -435
95 174 293
254 811 -541
370 466 546
695 634 -607
707 853 -979
213 757 -883
305 598 277
275 391 815
215 706 29
672 571 -492
10 334 -582
99 158 68
457 464 5
493 469 517
575 231 911
701 815 965
717 402 701
81 375 -381
460 72 -852
52 466 579
684 203 -795
204 797 -146
758 608 62
803 703 359
486 226 566
540 304 -1000
693 260 868
221 594 769
458 161 -574
714 605 723
226 723 396
148 52 -696
17 744 935
534 533 729
553 757 941
214 484 -14
247 171 429
467 207 -723
215 634 321
484 172 -327
222 565 21
766 416 -287
494 291 820
379 462 269
520 132 766
197 853 333
96 460 210
151 32 516
434 501 -819
613 265 925
507 602 453
629 324 862
346 261 614
24 619 224
380 190 137
343 558 -211
599 94 -794
715 663 742
598 179 346
155 451 526
11 155 -364
548 154 567
667 398 -457
639 498 -949
176 565 389
479 63 361
213 274 -824
827 28 391
496 758 966
115 549 -671
255 558 -643
449 385 343
741 223 -597
248 288 782
190 383 826
597 73 160
313 411 844
244 337 413
221 805 602
76 487 -869
832 764 -523
196 624 904
404 641 806
707 506 -365
476 519 -353
701 219 768
32 556 793
133 475 670
472 531 58
687 364 396
710 85 53
111 170 60
1 647 -126
718 68 -315
523 544 271
370 44 514
710 153 -920
297 288 -147
169 801 -788
666 833 882
217 529 218
775 374 499
239 422 837
409 717 -488
677 208 906
765 197 -28
40 620 -896
560 452 856
201 811 -899
620 252 -130
283 484 -881
690 389 218
841 237 793
363 683 -10
531 108 -369
848 515 -32
420 762 -612
48 560 879
546 643 -361
312 229 -762
478 415 364
76 185 888
49 456 705
99 425 861
620 709 855
262 833 759
2 488 430
649 781 100
294 463 531
98 448 632
599 94 -802
443 651 14
222 654 592
53 131 -21
564 315 -877
746 79 77
260 303 -664
610 239 -174
37 568 850
733 153 538
435 180 -558
110 640 202
454 53 -233
323 419 -415
240 773 34
562 314 -672
441 670 279
516 373 -394
149 337 -168
323 714 -969
63 119 -685
206 187 401
320 345 -814
294 593 -3
829 711 987
381 307 -940
366 805 -212
16 440 -921
700 544 -732
28 428 285
269 383 -31
761 515 -438
457 416 666
581 682 259
640 531 126
490 255 -934
687 797 -718
26 64 -967
439 641 845
4 386 410
563 375 -319
630 181 729
574 660 -48
270 501 -966
618 467 -505
691 510 719
199 399 -466
598 405 -974
387 565 -882
14 588 -855
753 750 -17
464 571 592
642 52 -956
487 595 -125
252 249 -600
468 181 305
474 668 767
352 207 219
347 140 -785
123 369 -272
825 684 -261
635 433 852
738 19 -538
829 295 -586
682 526 -852
647 578 296
335 160 828
746 437 -976
1 486 300
448 739 -714
658 446 748
133 91 417
459 461 764
84 114 126
802 19 -642
225 790 -592
761 326 -665
562 654 -446
692 309 -657
517 802 -285
584 848 -70
608 235 -591
285 501 -328
739 236 964
731 785 -776
289 48 632
239 771 194
263 370 -86
122 462 504
168 569 332
202 113 -483
167 730 884
34 329 -989
15 692 220
744 771 787
99 843 -415
851 770 897
29 763 536
586 793 -404
133 124 -835
212 772 -82
851 550 636
840 321 -767
165 526 -261
469 22 -209
278 197 -612
110 95 917
457 138 1
162 332 782
852 645 -172
190 832 -900
105 235 -971
482 817 -807
523 312 254
635 789 439
256 421 -241
311 808 -997
782 287 234
244 704 -242
84 685 -959
59 156 -998
732 315 237
523 180 -303
838 853 908
745 205 -847
225 96 -80
767 437 -466
450 838 591
823 346 -668
613 485 -943
356 385 675
441 155 -67
841 640 -835
43 257 -886
181 317 429
629 369 351
733 678 687
373 88 224
464 834 184
3 271 -84
332 50 -155
448 13 498
653 251 -761
21 810 -674
675 841 343
423 153 -819
842 739 519
343 109 606
602 481 -314
507 124 -609
352 484 -180
572 609 658
465 95 623
1 28 684
664 398 -605
420 720 473
657 457 408
415 304 609
281 169 483
48 336 166
579 126 339
273 301 545
715 262 -89
30 848 -975
776 123 912
359 712 -145
611 281 689
852 710 852
804 939
109 617 455
301 734 320
762 520 -518
546 509 -329
35 386 -454
381 425 111
384 638 621
263 565 360
89 121 -359
302 619 74
269 618 -403
194 355 732
795 30 -335
471 296 337
148 737 775
494 338 693
356 92 -808
571 538 292
385 687 -690
623 415 368
796 229 -410
367 505 -248
143 716 -542
331 199 -672
774 589 347
775 494 272
122 360 180
74 615 983
736 68 -246
71 556 737
129 625 -933
145 264 356
635 94 612
539 570 448
366 253 286
559 112 995
299 238 216
31 478 -593
147 121 -917
272 655 -251
767 125 -673
414 796 -190
57 214 -430
416 734 -756
776 717 517
219 588 -678
560 38 -405
519 643 -711
204 341 511
290 477 833
493 564 28
100 183 452
752 532 -133
230 416 -686
257 543 145
754 630 447
391 448 155
759 84 230
641 368 -689
454 80 -758
669 613 -714
317 195 -749
758 377 -25
762 783 -838
551 802 -912
785 296 302
773 165 27
449 478 -340
639 169 166
240 662 -396
358 740 650
374 212 995
86 706 210
113 452 -561
82 766 788
351 50 -917
57 181 466
681 49 -232
316 290 -121
353 542 -235
401 215 435
582 246 809
183 702 -971
33 405 -733
403 774 723
408 714 -635
110 125 470
495 221 -205
460 431 380
264 617 177
472 142 333
548 284 695
435 363 -233
260 356 76
259 642 924
361 206 500
141 359 -772
254 105 508
43 530 -510
288 534 -858
245 516 576
86 589 454
650 375 -169
730 291 938
700 243 -862
35 717 -291
763 787 -910
51 710 44
314 14 -71
432 477 71
514 765 812
631 602 -482
682 803 379
374 421 -630
68 92 562
228 640 922
425 791 404
660 103 -807
599 356 663
101 574 521
462 158 -789
403 261 -34
787 618 904
558 387 528
283 576 63
459 187 -147
597 701 175
683 655 241
455 205 262
654 458 839
275 192 63
133 486 282
624 406 283
792 207 -490
137 297 950
337 52 -216
130 306 17
667 499 94
136 20 -259
537 470 -150
355 375 548
480 571 -234
416 349 523
408 783 -712
1 471 -42
466 649 -755
173 506 484
689 66 79
733 514 -222
554 172 -644
273 773 -884
341 592 351
98 3 877
703 241 -692
50 645 -228
674 263 -708
4 17 -177
466 88 853
125 735 -893
130 211 -111
678 589 818
349 391 860
396 703 -848
310 489 840
18 500 -687
624 568 957
686 521 -192
561 343 268
231 693 -317
492 601 296
387 190 525
445 743 -593
55 513 -940
764 635 672
20 249 -911
590 633 -657
347 350 -801
355 698 241
123 90 -329
457 556 -190
286 225 865
183 257 -159
797 58 370
713 440 306
717 281 242
525 801 938
317 296 467
382 130 908
638 269 16
87 134 764
367 190 481
79 326 -974
718 583 -969
169 381 876
515 605 -732
785 116 -621
283 285 472
669 508 336
269 148 -403
14 461 827
70 470 455
639 327 -896
211 743 -162
681 529 -52
706 370 494
183 356 378
770 449 71
40 165 231
393 731 673
157 532 -367
23 647 -592
458 668 174
271 234 699
785 357 -89
35 136 -89
134 701 436
300 675 -653
252 160 751
723 758 -515
728 595 -978
600 741 -498
214 468 444
666 362 -371
118 630 678
166 294 464
230 88 739
198 733 -287
531 235 645
19 318 509
247 66 -236
52 800 -558
120 790 -368
31 426 -475
232 696 661
227 206 -73
526 736 -319
656 737 -497
607 197 897
665 222 880
270 751 761
804 360 989
273 579 746
513 391 918
489 394 986
286 581 -794
99 502 -635
92 372 173
12 748 -802
800 235 42
420 294 -281
211 433 -121
164 408 -218
287 604 890
34 607 976
746 176 -686
335 569 -619
766 412 -144
306 125 310
640 653 879
781 39 85
532 116 950
742 209 250
422 785 351
391 506 -507
591 682 575
717 707 531
48 782 981
324 567 908
596 163 -422
260 766 -189
635 479 -108
49 625 -943
735 448 891
429 63 -862
386 258 -836
734 738 -806
779 30 -873
113 617 167
276 339 -51
628 784 652
65 214 -534
253 614 336
29 434 136
379 482 -537
797 370 -859
172 778 875
227 780 771
375 544 57
791 399 -941
93 333 33
744 413 -965
379 651 239
299 562 527
690 497 402
586 802 -391
773 50 624
494 159 -831
646 748 -337
596 262 888
347 697 -603
589 288 -373
501 426 992
2 692 -841
319 58 -462
506 644 938
344 439 849
215 436 -655
684 672 -453
483 178 597
749 726 -645
639 429 22
63 341 880
287 137 -570
638 420 129
263 306 234
180 222 -416
49 590 -540
562 467 235
134 780 -448
474 759 33
124 527 -854
124 313 226
512 65 659
522 768 711
108 241 603
649 265 -649
251 794 366
274 776 294
357 618 954
600 272 655
375 119 641
578 589 961
155 739 -77
589 742 647
564 155 968
619 159 552
725 128 546
560 668 -342
176 474 609
121 599 -299
57 336 -1000
725 453 153
69 525 -822
86 790 -803
481 434 863
692 419 391
692 684 484
58 433 -51
101 186 -582
136 398 -763
671 731 -55
155 706 856
489 601 544
512 65 -376
341 136 161
48 119 -366
730 661 -549
21 680 -124
688 696 944
429 26 16
367 607 -116
104 332 -8
361 12 676
388 86 911
497 223 401
207 495 -234
120 370 -605
492 159 304
477 504 -929
692 384 899
226 91 611
401 224 -652
573 364 990
766 391 -568
198 699 249
499 455 381
662 215 -973
444 245 385
43 188 858
609 5 184
413 663 -677
803 657 -91
178 122 626
396 426 -61
249 349 -283
193 356 406
143 581 -598
109 180 440
415 26 519
580 694 -255
482 556 462
138 786 -730
38 675 -821
84 255 -677
58 378 -986
189 430 907
769 736 752
235 137 -655
694 734 -656
724 603 534
532 503 254
796 390 940
617 96 78
654 725 -423
656 109 -493
394 473 -837
755 48 234
78 186 -673
678 611 750
221 361 844
796 597 -970
623 709 -330
288 426 683
776 56 -223
420 718 -429
98 225 589
732 154 275
226 344 776
391 39 589
288 547 627
369 134 588
493 548 -931
237 664 202
601 265 851
191 454 -103
377 155 433
213 14 -934
243 134 -92
375 91 -673
728 161 182
229 621 874
107 465 161
130 373 7
252 218 865
194 460 -276
181 503 301
486 381 735
415 469 -232
483 297 322
628 547 344
557 596 258
189 578 -73
549 555 -866
559 349 896
301 472 -471
128 570 325
20 355 845
323 283 976
689 449 526
279 91 907
643 576 645
429 223 -854
355 655 670
100 617 429
779 187 -898
2 40 392
295 38 415
799 27 605
235 455 -53
478 748 664
469 103 -139
141 617 314
29 490 -558
380 482 153
404 125 883
412 73 284
296 589 -244
624 134 154
404 434 217
214 272 -495
108 442 -141
178 636 -970
535 16 -587
400 343 -626
714 64 -950
754 193 -677
80 323 787
582 180 391
655 698 959
444 496 59
781 744 788
115 723 -885
642 218 788
632 172 702
490 106 216
706 650 537
516 759 -564
51 322 234
533 568 605
180 624 -764
710 48 245
652 328 825
62 734 746
738 188 766
721 386 165
397 258 -738
279 10 63
237 776 785
155 523 -837
523 164 854
377 203 682
710 533 -831
124 220 84
105 656 297
341 597 657
572 11 -952
55 75 192
550 725 -56
285 109 295
648 476 22
721 113 -565
347 356 -309
446 548 -731
120 309 366
133 700 322
146 87 87
584 489 80
553 407 486
530 567 730
567 398 832
790 712 -391
31 777 -212
310 572 411
492 538 921
409 205 -377
593 478 485
541 134 163
9 673 -344
91 94 -6
226 470 417
92 276 -286
319 384 479
555 578 154
678 163 279
580 272 304
609 91 773
784 290 -807
569 636 -527
736 20 774
49 653 -527
724 770 336
382 587 -581
410 278 -127
352 131 -446
280 711 985
785 658 350
160 776 -937
1 129 -192
731 216 -592
317 324 -899
82 260 -196
471 192 -816
33 440 627
256 224 -609
709 322 658
489 755 -574
357 572 -301
102 654 -765
766 416 -10
208 669 64
47 680 -288
19 519 -417
142 139 432
331 636 -160
356 741 -176
158 94 353
201 632 -757
242 646 367
364 349 -925
488 680 707
730 752 -105
493 54 882
280 195 -411
679 149 -39
290 461 -73
750 721 474
21 712 312
117 317 349
619 353 876
694 311 981
535 45 -568
341 390 -237
7 335 -578
193 392 873
284 674 239
424 509 146
308 605 -668
279 522 124
167 649 706
437 163 715
623 256 831
376 229 -682
294 704 -338
742 195 -661
403 445 -271
184 44 746
53 402 -297
802 485 354
601 423 -745
50 606 66
259 479 -721
554 795 501
419 582 -58
351 116 391
715 763 -107
581 66 -873
760 592 -651
225 57 799
711 792 -20
716 634 -134
670 729 803
175 36 -370
599 798 887
407 548 849
20 386 -796
50 250 -720
480 48 -89
47 153 -108
376 564 503
648 369 -724
487 558 630
250 599 -556
554 8 -844
84 455 -436
732 543 -962
470 745 -21
321 341 -678
7 690 378
277 62 -443
69 375 701
287 690 1
201 624 -548
417 756 395
605 775 -945
557 288 257
493 718 -788
511 344 -33
557 78 648
216 375 331
331 588 543
708 604 453
740 197 297
723 573 545
233 277 -19
263 295 834
173 585 807
277 33 -155
652 690 34
294 83 653
150 794 348
398 589 -945
302 468 -390
348 728 -107
155 243 -549
646 315 519
342 277 -544
605 137 368
252 480 807
455 436 -512
371 418 -759
105 369 215
18 107 889
726 113 33
749 459 236
19 138 -668
663 735 -364
519 186 -742
507 131 -646
32 311 884
441 479 698
696 342 77
31 599 -338
294 703 -666
498 718 965
62 436 418
3 214 855
566 594 830
127 339 -518
153 763 225
403 536 676
493 762 621
651 548 -149
396 180 201
425 764 -490
685 362 722
603 455 48
27 296 -732
483 488 191
722 229 164
630 455 -1000
740 712 554
657 355 -33
180 229 27
362 89 -512
279 95 969
179 93 -433
519 690 -244
151 295 -268
488 162 -924
115 308 -219
11 6 -778
797 638 -172
16 238 462
172 250 522
394 304 -599
228 590 645
796 191 -520
75 456 -783
336 397 601
654 113 -236
219 504 -147
116 227 -933
667 284 739
285 306 -878
80 164 295
213 802 -554
145 636 293
279 416 -632
679 403 -586
608 98 151
301 623 -767
175 784 -536
514 432 545
35 626 849
549 781 -92
404 15 158
622 388 103
577 630 -539
134 562 -718
507 371 725
59 147 -445
203 785 700
376 276 545
446 686 -160
578 375 394
140 640 -997
258 755 -814
670 219 -44
337 609 -680
634 283 -102
365 244 445
571 739 381
443 93 728
296 571 -216
469 73 -204
762 731 908
799 202 -46
175 217 -387
158 373 -21
564 733 -932
445 74 150
236 516 -474
336 252 781
24 442 431
616 235 418
17 346 -442
667 755 -936
32 791 686
86 717 321
780 804 274
109 687 -263
732 189 -931
4 350 77
324 742 806
699 83 503
645 41 769
266 527 -270
123 715 -960
84 613 844
332 359 -242
276 108 542
183 84 973
492 234 -935
140 570 -225
303 673 786
360 445 634
583 355 -39
376 235 817
343 548 -198
468 636 -233
482 332 470
29 561 -434
282 148 737
452 694 292
77 565 -565
136 385 -160
601 219 496
452 21 198
352 20 375
356 96 754
564 454 763
578 482 -140
740 240 -966
120 511 -262
722 778 -536
795 672 -161
708 356 -726
477 130 205
17 297 190
14 157 376
190 673 281
622 686 169
747 73 -554
207 538 -466
213 750 22
36 44 -542
23 728 -6
344 59 -527
152 169 -212
309 694 -779
453 185 387
753 379 812
99 370 948
303 186 966
218 795 -486
141 130 -639
792 696 -260
525 127 -506
477 248 451
254 223 -369
317 428 -118
152 73 730
446 455 -538
464 534 -445
60 645 653
288 355 769
620 435 815
369 799 891
283 163 330
202 583 749
209 726 -680
688 78 855
39 567 -114
70 97 676
221 537 992
94 697 -380
273 118 12
400 605 -109
704 777 -744
92 780 345
451 688 -728
567 786 373
82 322 985
432 527 -913
492 399 597
82 30 -415
632 40 -323
255 311 -609
762 44 -938
654 200 -709
562 780 -744
277 208 385
457 19 496
228 367 976
389 481 365
182 758 -973
688 14 492
686 64 891
183 751 688
575 632 804
34 642 832
781 53 356
127 235 79
91 610 -381
368 385 344
473 551 316
164 774 -876
729 637 481
742 517 729
679 430 -995
574 483 -800
135 680 -551
223 299 744
513 721 792
119 789 -339
108 313 698
497 223 -260
361 22 681
358 617 -64
236 621 775
668 304 -578
229 652 -912
107 800 -850
391 131 767
687 741 -91
464 453 748
397 586 874
704 781 -824
735 112 341
189 701 768
39 633 -117
583 326 561
525 164 -436
569 793 532
128 412 -905
214 162 706
650 328 -12
728 678 -622
300 270 -969
108 34 -599
474 704 -178
467 272 850
719 645 -1000
420 518 -145
302 132 -791
309 245 -782
574 419 984
154 804 -774
706 448 -165
564 707 426
404 230 -3
473 138 987
307 703 187
652 340 127
444 261 -761
4 40 -688
398 477 -228
615 396 521
28 799 226
686 55 -616
374 708 -425
564 209 -615
572 48 -961
126 412 255
169 560 608
60 299 -687
277 253 -73
802 546 -447
347 279 -420
108 184 475
620 126 764
162 625 480
347 392 -587
753 174 312
564 362 -18
75 445 -526
337 453 501
381 406 85
19 346 -95
870 958
650 409 39
294 865 725
593 620 -941
764 710 922
336 183 -184
334 736 -676
591 55 901
542 26 421
604 109 749
169 858 601
214 547 434
549 212 -118
166 760 -386
487 377 -665
511 239 -485
734 170 55
784 488 714
59 781 -143
803 157 344
525 531 -736
209 108 788
638 752 -584
596 708 -657
862 707 -539
712 191 278
79 472 916
643 18 893
330 840 -533
840 701 -860
519 840 -305
834 867 -130
842 621 -365
679 582 -557
2 569 -644
546 60 -848
174 172 149
328 519 -341
647 445 171
378 424 688
71 278 532
562 185 325
495 108 -462
522 198 830
613 762 932
837 610 -525
271 609 440
327 222 -564
100 239 745
434 622 526
669 205 953
496 105 863
692 66 593
857 474 -205
123 711 -703
717 18 117
589 440 22
377 417 870
202 800 651
786 464 757
455 666 746
125 287 -531
243 669 -947
835 182 -629
452 692 -77
94 70 -223
352 424 534
18 146 -604
856 478 88
208 749 -485
159 201 -531
273 544 248
729 153 451
197 112 874
136 88 -522
180 444 961
406 510 -258
432 51 177
321 397 599
497 155 -611
500 741 951
409 266 48
459 865 -18
41 807 -164
46 225 630
496 351 -705
635 64 650
801 134 949
637 566 -504
361 826 918
383 845 354
761 608 161
307 146 584
130 591 81
494 548 -870
169 539 10
776 642 280
409 270 -116
370 207 469
371 52 -344
823 18 141
7 869 -207
404 575 -798
81 217 142
593 730 733
203 110 -803
69 130 -234
154 441 910
864 31 -623
15 795 241
682 808 -756
489 210 -646
465 65 550
745 573 520
702 541 220
842 309 -469
82 591 -131
90 493 932
654 252 110
566 579 -562
459 733 161
235 136 -576
782 110 245
100 540 555
409 573 320
152 59 -725
847 48 -167
525 345 -83
429 810 687
806 705 -563
456 670 -528
765 530 154
835 457 618
508 447 25
699 386 157
765 16 381
566 162 495
84 321 489
446 8 -277
539 447 956
569 244 257
213 523 462
390 488 -990
376 572 -678
849 213 -322
535 486 780
748 404 -59
843 758 -305
862 203 -823
94 677 841
345 213 963
591 83 401
522 809 -754
515 101 -445
442 140 -532
604 698 -644
702 374 809
764 56 -437
143 696 -401
840 385 -531
369 573 -968
604 708 -340
299 428 -371
583 384 543
84 341 743
652 139 -152
224 817 -243
7 515 300
100 747 -145
118 392 -885
331 131 -912
261 301 14
365 698 -955
633 567 338
860 112 451
140 698 -296
355 256 -444
177 119 896
43 240 962
797 579 981
263 363 692
631 842 -937
177 579 514
391 847 206
332 195 172
416 323 362
106 661 885
278 449 547
650 31 -983
747 282 -362
556 416 901
244 832 -650
492 626 -63
348 630 625
823 513 -396
601 166 297
312 768 571
758 257 -911
753 817 -677
460 538 236
428 786 -576
810 857 -949
606 832 333
451 143 -233
449 708 -977
386 547 682
804 585 -852
533 161 -306
287 869 -531
672 119 311
43 587 -881
506 256 -336
41 256 510
541 774 -85
367 778 -781
530 297 999
587 571 169
718 410 524
482 526 713
310 536 179
467 737 170
783 791 803
620 748 824
500 333 -211
637 451 728
215 525 -953
475 560 -724
842 320 30
331 73 -65
301 572 -187
831 812 -692
246 551 278
162 449 991
279 632 -638
584 452 800
243 6 578
85 178 -47
346 145 -963
520 74 270
467 213 -657
40 112 -235
485 358 241
601 499 265
233 298 -173
137 327 753
541 681 -849
346 727 -137
14 821 963
716 572 -708
489 661 237
859 62 877
494 568 596
223 844 124
318 470 657
834 431 425
257 539 -488
428 681 -514
134 815 908
764 672 -316
217 617 -653
727 177 588
265 756 -274
115 112 -411
809 336 641
848 413 -386
319 844 -170
179 215 675
843 69 982
247 294 24
864 493 -83
472 443 -531
335 507 97
861 189 -862
660 846 -88
637 869 -172
131 121 -788
319 121 -375
133 6 218
114 647 40
145 131 -400
837 33 399
101 660 -909
17 369 -540
446 213 -702
756 94 -222
123 325 -530
612 734 538
580 539 -444
819 595 -617
659 73 -577
198 824 -146
355 651 -657
81 741 -851
310 594 681
435 685 94
641 458 -436
438 705 -976
640 14 788
655 369 -581
831 24 -930
351 244 384
114 826 116
572 782 14
660 822 -47
771 610 920
585 5 -844
435 323 68
241 388 312
325 739 -345
558 754 639
858 782 665
34 767 572
865 542 -41
356 837 -671
174 538 -689
568 692 -230
166 52 -787
758 114 856
441 83 618
63 443 -975
286 309 -715
124 668 695
143 119 -593
128 442 -329
727 254 15
253 259 -896
104 38 -350
205 362 -480
153 361 -397
723 126 -843
158 390 -514
472 612 291
178 215 83
703 98 5
233 198 -322
451 138 -517
308 157 -832
477 174 -721
763 726 302
416 750 -539
507 200 -519
859 450 218
94 6 119
705 22 582
708 528 -868
268 200 75
455 542 -154
709 615 847
430 174 644
575 287 487
695 464 -64
212 153 -593
341 786 -267
267 626 -398
406 111 939
195 101 117
700 375 -953
121 85 373
696 156 -533
95 243 465
770 362 -149
75 243 226
48 780 -869
759 447 725
731 308 -562
849 248 523
254 26 393
765 96 -757
698 584 305
656 144 -179
754 432 -664
441 700 -506
667 444 -709
39 56 -849
271 8 -978
234 99 970
380 366 990
131 68 610
104 30 -294
48 615 -208
515 49 -989
341 644 -341
697 780 -281
277 186 -909
532 410 -709
468 754 325
56 371 12
618 694 -187
574 276 -166
786 591 -684
787 372 239
789 611 -498
335 445 239
40 71 293
769 425 910
635 668 649
478 660 -547
769 849 -933
727 841 666
621 604 677
717 154 407
16 444 -835
172 42 224
511 160 732
857 560 -426
27 495 816
663 807 -116
218 663 972
536 304 288
69 451 -722
20 404 964
286 302 -920
836 593 913
311 530 413
67 719 -597
434 420 -771
149 159 -603
31 793 -535
398 229 -294
518 780 -762
147 327 751
520 475 356
789 673 -1000
107 724 801
780 318 -381
795 182 916
393 438 -108
784 702 -410
233 71 -407
289 193 -936
584 519 -695
241 381 -813
519 758 7
352 573 -16
423 41 998
171 392 656
480 721 -291
349 795 623
83 409 853
802 799 -55
72 755 882
813 94 -299
221 753 -47
171 510 268
380 602 -125
143 682 -164
63 765 -50
868 660 479
820 818 731
564 622 -811
786 248 815
62 736 -752
613 410 874
114 860 -139
639 447 642
797 215 -572
327 431 -963
165 186 -721
140 230 -611
266 6 573
564 207 -982
794 433 -414
789 10 -527
716 280 449
835 215 934
375 182 459
709 83 -565
255 204 499
52 705 -119
592 433 -404
709 162 -250
29 528 -137
7 604 480
287 226 73
607 171 -685
274 372 -710
94 122 -531
225 716 583
506 392 -958
350 776 836
133 230 187
692 766 -567
619 744 -457
664 358 -663
64 671 -523
89 43 975
537 11 -360
363 251 119
213 301 -956
106 512 465
564 499 804
458 619 334
779 856 -745
504 190 -972
512 449 -503
781 544 402
562 273 -211
423 223 778
424 765 366
411 545 453
495 694 126
638 202 675
121 684 -574
255 441 616
586 441 -705
550 152 -535
299 1 709
312 573 501
279 191 401
283 135 570
175 71 -881
182 157 -423
486 183 284
464 273 69
7 206 -235
315 415 747
295 558 -921
191 300 -766
729 300 -368
266 388 -964
85 519 347
47 161 -490
365 347 145
150 699 771
385 172 -980
52 371 759
651 265 -532
13 743 913
7 19 -967
819 427 -62
356 414 -437
728 26 -418
550 126 160
63 479 59
558 111 -219
179 363 54
53 87 609
63 687 -936
616 391 -923
619 40 544
398 683 342
355 378 102
329 576 -688
772 326 313
